meshblock_id,census_id,full_time,not_in_the_labour_force,part_time,status_unidentifiable,total,total_stated,unemployed
1206831,1,33,27,12,0,78,78,6
1206832,1,51,24,12,0,90,87,6
1206833,1,45,39,9,0,102,102,9
1206834,1,21,21,6,0,48,48,0
1206835,1,42,18,12,0,75,75,3
1206836,1,12,21,6,0,42,42,0
1206837,1,21,21,9,0,57,57,6
1206838,1,12,21,6,0,42,42,3
1206839,1,6,18,3,0,27,24,0
1206840,1,0,0,0,0,3,0,0
1206841,1,0,0,0,0,0,0,0
1206842,1,0,0,0,0,3,0,0
1206843,1,0,0,0,0,6,0,0
1206844,1,9,6,3,0,18,18,3
1206845,1,0,0,0,0,0,0,0
1206846,1,0,0,0,0,0,0,0
1206847,1,0,0,0,0,0,0,0
1206848,1,0,0,0,0,0,0,0
1206849,1,0,0,0,0,0,0,0
1206850,1,0,0,0,0,0,0,0
1206851,1,0,0,0,0,0,0,0
1206852,1,6,18,3,0,33,33,6
1206853,1,6,12,0,0,21,18,0
1206854,1,0,0,0,0,0,0,0
1206855,1,3,15,3,0,24,24,3
1206856,1,9,9,6,6,30,27,0
1206857,1,0,0,0,0,6,0,0
1206858,1,0,0,0,0,0,0,0
1206859,1,0,0,0,0,0,0,0
1206860,1,0,0,0,0,0,0,0
1206861,1,0,0,0,0,0,0,0
1206862,1,6,3,6,3,18,15,0
1206902,1,6,6,6,0,18,18,0
1206904,1,0,0,0,0,0,0,0
1206906,1,0,0,0,0,0,0,0
1206907,1,0,0,0,0,0,0,0
1206908,1,0,0,0,0,0,0,0
1206909,1,0,0,0,0,0,0,0
1206910,1,0,0,0,0,0,0,0
1206911,1,9,0,6,0,15,15,3
1206912,1,18,3,3,6,36,30,3
1206913,1,9,9,0,0,21,18,3
1206914,1,0,0,0,0,0,0,0
1206915,1,0,0,0,0,0,0,0
1206916,1,0,0,0,0,0,0,0
1206917,1,0,0,0,0,0,0,0
1206918,1,0,0,0,0,0,0,0
1206919,1,0,0,0,0,3,0,0
1206920,1,0,0,0,0,0,0,0
1206921,1,0,0,0,0,0,0,0
1206922,1,0,0,0,0,0,0,0
1206923,1,0,0,0,0,0,0,0
1206924,1,0,0,0,0,0,0,0
1207002,1,6,0,0,0,9,6,0
1207003,1,36,12,12,0,63,63,3
1207005,1,0,0,0,0,9,9,0
1207006,1,12,3,3,0,21,21,3
1207101,1,42,15,12,0,72,72,3
1207102,1,21,18,12,6,66,57,6
1207202,1,27,39,6,3,84,84,9
1207203,1,6,6,6,0,18,18,0
1207204,1,12,3,6,3,21,21,3
1207300,1,21,9,12,0,39,42,0
1207400,1,45,54,6,0,123,123,18
1207500,1,108,30,27,9,177,165,0
1207600,1,12,3,3,3,24,24,0
1207700,1,30,21,9,6,63,60,0
1207801,1,36,6,9,0,51,51,3
1207802,1,33,6,9,0,51,51,3
1207900,1,15,6,3,0,30,27,0
1208001,1,27,6,3,3,48,45,3
1208003,1,6,6,3,0,12,9,0
1208004,1,9,3,0,0,15,12,0
1208100,1,90,21,18,0,135,132,9
1208202,1,0,0,0,0,9,6,0
1208203,1,0,0,0,0,12,6,0
1208204,1,18,6,9,0,33,33,0
1208205,1,21,12,3,3,39,36,3
1208300,1,42,9,9,0,63,60,0
1208400,1,87,18,21,6,138,135,6
1208501,1,12,15,0,0,27,30,0
1208502,1,18,9,3,0,36,36,3
1208503,1,6,9,0,9,24,15,3
1208504,1,9,15,3,0,27,27,0
1208505,1,12,6,0,0,24,24,3
1208506,1,9,12,3,0,27,24,0
1208507,1,12,12,6,3,33,30,0
1208600,1,60,75,18,6,177,168,18
1208700,1,42,42,21,18,135,117,15
1208800,1,51,66,9,21,159,141,15
1208900,1,0,0,0,0,9,9,0
1209001,1,0,0,0,0,0,0,0
1209002,1,18,39,6,0,72,72,9
1209100,1,0,0,0,0,0,0,0
1209200,1,0,0,0,0,9,6,0
1209300,1,27,15,3,3,48,45,0
1209400,1,54,27,15,3,105,99,6
1209501,1,0,0,0,0,0,0,0
1209502,1,78,27,15,18,138,120,3
1209600,1,9,9,3,0,27,24,3
1209700,1,33,6,9,0,51,51,0
1209801,1,0,0,0,0,0,0,0
1209802,1,39,15,9,3,72,69,6
1209900,1,57,39,21,6,129,120,6
1210000,1,39,27,9,12,87,78,6
1210100,1,48,24,15,12,111,96,12
1210200,1,27,21,6,0,57,54,3
1210300,1,27,39,6,24,96,72,3
1210401,1,51,21,15,3,96,90,0
1210402,1,24,6,9,0,39,39,0
1210403,1,27,9,9,12,57,45,0
1210404,1,15,3,9,3,30,27,0
1210500,1,99,24,21,15,159,144,3
1210600,1,66,18,9,3,102,99,6
1210700,1,48,21,9,3,81,81,0
1210800,1,48,3,9,3,66,66,3
1210900,1,0,0,0,0,6,6,0
1211000,1,30,21,6,3,66,60,3
1211100,1,15,9,6,0,27,30,3
1211200,1,9,6,6,3,24,21,0
1211300,1,12,6,0,3,24,21,3
1211400,1,0,0,0,0,3,0,0
1211500,1,21,9,9,0,36,36,0
1211601,1,30,18,9,0,66,66,3
1211603,1,36,42,15,3,102,102,12
1211604,1,60,48,18,0,135,138,15
1211701,1,15,3,3,6,24,18,0
1211702,1,21,3,3,3,30,30,3
1211800,1,36,9,15,3,63,63,3
1211900,1,51,39,15,6,111,105,6
1212000,1,0,0,0,0,6,6,0
1212101,1,30,9,6,0,48,48,3
1212102,1,18,9,3,15,48,33,0
1212201,1,42,15,9,6,72,66,3
1212202,1,36,12,6,0,51,54,3
1212300,1,57,15,21,3,99,96,3
1212400,1,24,3,9,3,39,36,0
1212500,1,15,3,6,0,24,24,0
1212603,1,9,6,6,0,21,21,3
1212604,1,24,21,6,6,60,54,3
1212605,1,54,51,12,6,132,123,9
1212606,1,9,6,0,0,15,15,0
1212609,1,6,3,0,3,12,9,0
1212610,1,0,0,0,0,0,0,0
1212612,1,9,6,3,3,21,18,3
1212613,1,0,6,0,0,9,9,0
1212614,1,9,18,3,0,33,30,3
1212615,1,9,12,3,3,30,30,6
1212616,1,12,12,3,9,33,24,0
1212617,1,9,9,0,0,21,21,0
1212618,1,9,9,0,0,24,24,3
1212619,1,12,21,3,6,42,33,3
1212620,1,3,9,3,0,15,15,0
1212621,1,3,6,0,6,15,12,0
1212622,1,6,6,6,0,18,18,3
1212623,1,0,0,0,0,12,9,0
1212624,1,12,3,3,0,21,21,3
1212625,1,0,0,0,0,3,0,0
1212626,1,6,6,3,3,15,12,0
1212627,1,9,6,3,0,21,18,3
1212700,1,21,3,6,0,33,30,0
1212800,1,60,24,12,9,108,99,0
1212900,1,24,9,9,3,42,39,0
1213000,1,36,21,21,6,84,78,3
1213100,1,48,24,12,0,87,87,3
1213200,1,24,9,9,0,39,39,3
1213300,1,36,15,3,6,60,54,0
1213401,1,15,0,0,6,21,18,0
1213402,1,24,3,6,0,33,33,3
1213500,1,9,3,0,3,12,12,0
1213600,1,27,9,6,3,45,42,0
1213700,1,63,33,15,6,123,114,6
1213801,1,0,0,0,0,0,0,0
1213802,1,6,0,0,0,6,6,0
1213900,1,12,6,0,0,21,21,3
1214001,1,15,30,3,0,51,48,0
1214002,1,18,45,6,0,84,84,12
1214003,1,21,42,9,9,87,75,3
1214100,1,57,54,18,12,153,141,15
1214201,1,36,39,21,6,111,108,9
1214203,1,87,39,18,0,153,153,15
1214204,1,45,33,18,6,111,105,6
1214205,1,48,33,12,3,99,96,3
1214300,1,36,36,12,3,96,93,6
1214400,1,21,18,6,0,45,45,3
1214500,1,42,27,12,0,84,84,0
1214601,1,42,30,12,3,93,90,9
1214603,1,15,12,6,3,36,33,3
1214604,1,42,21,12,0,75,75,0
1214605,1,12,36,9,0,54,54,3
1214606,1,18,21,6,0,51,51,0
1214700,1,66,66,27,6,180,174,15
1214800,1,0,0,0,0,3,0,0
1214900,1,60,54,21,3,138,135,3
1215000,1,15,15,6,0,39,39,3
1215100,1,21,36,6,0,69,72,3
1215200,1,18,30,6,0,54,54,0
1215300,1,54,72,21,0,153,153,9
1215400,1,0,0,0,0,0,0,0
1215500,1,69,66,21,6,168,162,9
1215600,1,0,0,0,0,3,0,0
1215700,1,45,66,12,0,123,126,6
1215801,1,3,9,3,0,18,18,0
1215802,1,24,57,9,6,96,93,3
1215900,1,63,162,18,21,270,252,9
1216000,1,48,42,15,0,111,111,6
1216101,1,21,12,9,0,45,42,0
1216102,1,45,18,15,3,87,81,6
1216200,1,39,42,24,3,102,99,0
1216300,1,36,24,15,3,81,78,3
1216400,1,30,33,12,6,90,84,6
1216501,1,51,42,21,3,120,117,9
1216502,1,6,9,6,0,21,21,0
1216600,1,39,66,15,12,135,126,3
1216700,1,84,66,33,0,186,186,6
1216800,1,48,141,21,3,219,219,6
1216902,1,15,0,3,0,18,18,0
1216903,1,0,0,0,0,3,0,0
1216904,1,15,24,3,0,42,45,3
1216905,1,12,30,6,0,51,54,3
1216906,1,12,21,3,0,36,36,0
1217001,1,24,21,3,3,54,51,3
1217002,1,57,33,12,3,105,105,6
1217003,1,48,57,27,9,144,138,6
1217101,1,57,42,12,0,117,117,3
1217103,1,27,12,12,3,54,51,0
1217104,1,27,21,12,0,63,60,3
1217200,1,75,39,30,3,156,150,6
1217300,1,18,6,9,0,33,33,0
1217400,1,69,48,21,6,150,144,9
1217500,1,30,36,12,9,99,90,12
1217600,1,18,24,9,21,78,57,9
1217700,1,33,36,18,9,117,105,18
1217800,1,18,33,6,3,63,60,6
1217900,1,96,54,24,0,189,189,15
1218000,1,51,30,9,3,102,96,9
1218100,1,30,33,12,9,90,81,6
1218200,1,39,27,15,15,99,84,3
1218300,1,18,12,6,0,42,42,6
1218400,1,45,42,18,6,117,111,6
1218500,1,30,18,9,12,66,57,0
1218600,1,33,15,6,0,63,63,9
1218700,1,21,18,9,3,57,54,6
1218801,1,15,15,6,9,45,39,3
1218802,1,12,15,0,0,27,27,3
1218900,1,54,45,18,9,141,129,15
1219000,1,42,42,12,6,108,102,6
1219100,1,24,24,12,15,78,66,6
1219201,1,51,39,18,24,150,126,18
1219202,1,42,39,18,24,135,111,12
1219300,1,45,33,9,15,111,93,6
1219401,1,21,21,3,3,54,51,9
1219402,1,24,15,3,0,54,51,6
1219500,1,21,24,9,9,63,54,0
1219601,1,0,0,0,0,3,0,0
1219602,1,36,27,9,3,84,84,12
1219700,1,81,36,12,3,144,141,12
1219800,1,33,18,3,0,60,60,6
1219900,1,33,27,6,0,81,78,18
1220001,1,39,24,12,0,87,87,15
1220002,1,30,24,6,9,81,72,9
1220100,1,48,33,18,9,111,105,6
1220200,1,15,21,3,0,51,54,12
1220300,1,42,30,18,15,105,90,0
1220400,1,84,30,24,3,150,147,9
1220501,1,60,36,33,0,132,135,6
1220502,1,66,39,6,0,123,123,12
1220600,1,87,48,21,3,165,165,9
1220700,1,36,30,9,9,84,75,3
1220800,1,24,15,3,3,48,45,0
1220900,1,27,42,15,9,96,87,6
1221000,1,45,27,12,3,96,93,6
1221100,1,24,18,9,0,57,60,9
1221200,1,21,9,12,6,54,48,9
1221300,1,30,24,15,9,87,78,6
1221400,1,48,33,18,0,117,117,15
1221500,1,36,30,12,3,87,87,12
1221600,1,15,21,9,6,60,51,9
1221700,1,3,0,0,6,12,3,3
1221803,1,27,9,9,3,45,45,0
1221804,1,36,18,12,0,72,69,0
1221805,1,36,15,9,3,66,63,6
1221806,1,27,18,6,9,63,54,0
1221807,1,24,12,12,3,51,45,0
1221808,1,18,15,6,3,42,36,0
1221809,1,24,15,3,3,48,42,3
1221810,1,18,18,3,0,39,39,3
1221901,1,18,6,6,0,27,27,0
1221902,1,27,18,9,0,57,54,3
1221903,1,15,9,0,0,21,24,0
1221904,1,18,3,6,0,27,27,0
1222001,1,24,12,3,0,42,42,0
1222002,1,15,21,6,0,42,42,0
1222003,1,15,3,6,0,30,27,3
1222004,1,21,9,3,0,39,36,3
1222005,1,9,6,3,0,18,18,0
1222101,1,30,21,18,0,72,72,3
1222102,1,0,0,0,0,3,0,0
1222103,1,0,0,0,0,9,6,0
1222104,1,18,12,6,0,42,39,3
1222105,1,33,12,3,6,57,54,3
1222106,1,24,21,12,6,66,60,6
1222200,1,66,66,30,15,189,171,12
1222300,1,39,33,3,3,87,81,0
1222401,1,24,27,18,6,90,81,12
1222402,1,15,9,3,0,36,33,6
1222403,1,30,33,12,15,99,81,6
1222500,1,39,42,18,12,117,108,9
1222600,1,36,39,18,0,102,102,12
1222700,1,21,39,12,0,84,84,9
1222800,1,39,30,15,3,93,90,6
1222900,1,39,36,6,21,105,81,3
1223000,1,12,9,0,6,33,24,0
1223100,1,33,24,6,6,78,69,9
1223200,1,15,15,3,0,42,39,6
1223301,1,42,36,15,12,126,111,18
1223302,1,27,3,6,3,42,36,3
1223400,1,21,18,6,0,51,51,6
1223500,1,0,0,0,0,9,0,0
1223600,1,18,24,3,6,48,45,3
1223700,1,9,6,3,3,21,18,3
1223800,1,27,33,9,12,96,81,9
1223900,1,30,21,6,3,66,63,6
1224000,1,54,60,18,12,150,138,9
1224100,1,36,30,18,12,105,93,12
1224200,1,39,24,12,12,93,81,3
1224301,1,42,21,15,18,102,84,6
1224302,1,60,33,18,27,147,120,6
1224401,1,51,48,15,6,138,129,12
1224402,1,39,27,18,21,111,90,6
1224500,1,36,27,18,6,102,96,12
1224600,1,0,0,0,0,0,0,0
1224701,1,15,6,6,12,45,33,3
1224702,1,0,0,0,0,0,0,0
1224800,1,18,6,6,9,42,33,3
1224900,1,0,0,0,0,6,0,0
1225000,1,6,3,3,0,12,15,0
1225100,1,0,0,0,0,3,0,0
1225200,1,0,0,0,0,0,0,0
1225300,1,51,36,18,6,117,111,6
1225400,1,42,30,12,6,93,87,3
1225500,1,27,15,9,0,57,57,6
1225600,1,0,0,0,0,0,0,0
1225700,1,6,6,6,0,21,21,0
1225801,1,0,0,0,0,0,0,0
1225802,1,45,24,9,9,96,87,9
