meshblock_id,census_year_id,married,never,not_elsewhere_included,separated,total,total_stated
779200,1,21,21,21,12,69,51
779300,1,54,81,6,27,171,165
779400,1,48,51,9,12,114,108
779500,1,33,39,12,18,99,87
779600,1,51,69,12,39,168,156
779700,1,33,42,9,21,105,96
779800,1,30,21,3,9,63,63
779900,1,33,30,3,12,78,72
780000,1,15,24,0,6,48,45
780100,1,21,33,9,21,84,75
780202,1,51,39,12,27,132,120
780204,1,0,0,0,0,3,0
780205,1,54,48,12,18,129,120
780207,1,0,0,0,0,0,0
780208,1,0,0,0,0,0,0
780209,1,0,0,0,0,0,0
780210,1,0,6,0,3,9,9
780302,1,0,0,0,0,6,6
780303,1,90,45,6,24,165,159
780304,1,18,54,24,21,117,93
780403,1,0,0,0,0,0,0
780404,1,3,9,3,0,15,15
780407,1,0,0,0,0,0,0
780409,1,63,72,33,45,207,177
780410,1,78,108,30,27,246,213
780411,1,60,78,18,21,174,162
780412,1,27,27,6,12,72,66
780413,1,36,42,12,15,105,96
780414,1,108,138,96,66,411,315
780415,1,30,30,6,12,81,72
780416,1,0,0,0,0,3,0
780417,1,33,9,3,57,102,102
780501,1,0,6,3,3,12,9
780504,1,42,63,24,21,153,126
780506,1,15,27,9,12,60,54
780507,1,39,36,15,12,102,87
780508,1,15,36,21,18,93,69
780509,1,33,30,12,18,93,78
780510,1,6,0,3,9,15,12
780511,1,24,18,6,12,60,51
780512,1,0,0,0,0,3,0
780513,1,18,6,0,0,24,24
780514,1,0,0,0,0,3,0
780600,1,39,81,9,30,168,156
780700,1,54,45,15,18,132,120
780800,1,24,24,3,15,66,66
780901,1,9,3,0,0,12,12
780902,1,12,3,3,0,21,15
781001,1,96,81,27,24,231,201
781002,1,51,24,6,18,99,93
781003,1,45,21,9,9,81,72
781100,1,15,12,3,3,30,30
781200,1,0,0,0,0,3,0
781301,1,0,0,0,0,0,0
781302,1,0,9,3,0,15,9
781400,1,3,12,6,3,21,18
781500,1,39,36,18,15,105,87
781600,1,39,36,30,12,117,87
781700,1,48,33,27,18,123,96
781800,1,0,0,0,0,0,0
781900,1,0,0,0,0,6,0
782000,1,9,9,12,9,39,27
782100,1,0,0,0,0,0,0
782200,1,27,48,45,24,150,102
782300,1,0,0,0,0,3,0
782400,1,0,0,0,0,0,0
782500,1,0,0,0,0,3,0
782600,1,18,9,6,0,33,27
782700,1,0,0,0,0,3,0
782800,1,3,12,6,9,33,27
782900,1,9,9,3,3,27,21
783000,1,0,0,0,0,0,0
783101,1,6,33,6,15,60,57
783102,1,24,18,3,15,57,57
783200,1,18,15,6,6,48,39
783300,1,42,51,27,24,138,111
783400,1,42,45,27,15,129,105
783500,1,36,36,18,15,99,81
783600,1,21,33,21,9,87,66
783700,1,45,78,24,18,168,141
783800,1,0,0,0,0,3,0
783900,1,0,0,0,0,6,0
784000,1,0,0,0,0,0,0
784100,1,3,12,3,12,30,27
784200,1,18,9,3,9,39,33
784300,1,9,18,3,6,39,36
784400,1,30,24,12,15,78,69
784500,1,48,45,39,36,165,126
784600,1,21,9,15,3,48,33
784700,1,21,24,12,6,66,51
784801,1,21,6,6,3,36,30
784802,1,9,15,6,9,39,36
784900,1,0,0,0,0,0,0
785000,1,63,57,48,33,198,153
785100,1,36,39,9,24,111,99
785200,1,12,12,6,3,33,27
785300,1,21,12,9,0,45,36
785400,1,33,33,24,18,111,87
785500,1,36,30,15,21,99,84
785600,1,24,27,27,21,102,78
785700,1,42,39,21,9,108,90
785800,1,48,42,18,12,120,105
785900,1,18,9,6,6,39,33
786000,1,12,12,9,3,36,30
786100,1,42,60,30,30,162,132
786200,1,18,18,18,6,57,39
786300,1,18,15,12,6,51,39
786400,1,0,0,0,0,3,0
786500,1,21,18,6,15,57,51
786600,1,21,15,9,3,51,42
786700,1,3,15,3,3,24,21
786801,1,33,33,21,15,102,84
786802,1,54,39,15,36,144,129
786901,1,48,27,24,30,129,105
786902,1,39,36,18,12,102,87
787000,1,48,51,42,15,159,114
787100,1,60,33,27,42,162,135
787200,1,36,36,24,30,123,102
787300,1,33,21,3,9,63,60
787400,1,63,51,39,45,195,159
787500,1,78,36,30,27,177,144
787601,1,36,30,18,12,99,78
787602,1,33,33,57,15,138,81
787603,1,18,18,9,9,54,45
787700,1,57,42,39,18,150,114
787800,1,21,24,15,18,78,63
787900,1,3,6,6,0,18,12
788000,1,45,36,12,18,111,99
788101,1,12,27,15,12,66,51
788102,1,9,21,18,81,129,108
788201,1,21,21,9,15,69,60
788202,1,30,33,18,15,93,75
788203,1,24,18,6,21,69,63
788300,1,72,57,30,21,177,150
788400,1,21,18,9,12,60,51
788500,1,18,9,12,6,45,33
788601,1,33,27,39,21,120,81
788602,1,60,27,36,21,147,108
788700,1,72,60,27,24,186,156
788800,1,12,18,0,6,39,39
788901,1,39,30,21,24,117,93
788902,1,3,12,6,6,27,24
788903,1,27,24,12,12,75,63
789001,1,12,6,12,6,42,27
789002,1,30,21,15,3,69,51
789003,1,18,9,9,6,42,36
789101,1,21,21,6,6,57,51
789102,1,15,6,6,6,36,30
789103,1,15,15,0,9,39,39
789104,1,12,12,3,9,36,30
789201,1,18,21,6,12,63,54
789202,1,18,12,12,6,48,36
789301,1,12,9,9,15,45,36
789302,1,12,15,12,15,57,42
789401,1,27,36,18,21,99,84
789402,1,24,15,18,12,69,51
789501,1,27,21,6,6,63,57
789502,1,15,24,3,12,54,48
789600,1,60,42,24,18,141,120
789700,1,48,24,6,15,90,81
789801,1,3,3,3,0,12,9
789802,1,18,24,6,6,51,45
789803,1,0,0,0,0,0,0
789804,1,6,12,3,6,27,24
789805,1,12,15,3,6,33,30
789901,1,30,24,18,15,87,66
789902,1,21,9,3,9,42,39
790000,1,78,48,27,18,171,144
790100,1,24,27,15,12,78,60
790200,1,45,45,18,15,120,105
790300,1,0,0,0,0,0,0
790400,1,30,24,6,15,69,66
790500,1,66,48,27,24,165,138
790601,1,15,24,0,18,57,57
790602,1,30,27,3,21,78,78
790700,1,45,69,9,54,180,168
790800,1,42,24,3,30,102,96
790900,1,96,36,24,66,222,198
791000,1,27,12,6,9,51,45
791101,1,21,15,6,6,45,39
791102,1,33,15,3,15,60,60
791103,1,18,12,3,6,39,36
791201,1,27,15,3,9,57,51
791202,1,15,12,0,12,39,39
791203,1,15,9,3,15,45,39
791204,1,15,9,0,12,39,36
791205,1,12,9,3,6,30,27
791206,1,3,3,3,3,12,12
791207,1,6,3,0,18,27,27
791300,1,39,30,12,30,111,99
791400,1,30,36,12,33,111,99
791500,1,48,30,3,15,93,93
791600,1,0,0,0,0,6,0
791700,1,18,18,0,24,57,57
791801,1,0,0,0,0,0,0
791802,1,6,6,0,0,15,12
791803,1,18,9,3,6,36,30
791804,1,15,9,3,15,48,42
791900,1,0,0,0,0,6,6
792000,1,0,0,0,0,0,0
792100,1,0,0,0,0,3,0
792201,1,9,15,9,24,60,54
792202,1,12,12,0,15,42,39
792301,1,15,18,3,24,57,54
792302,1,21,9,0,9,42,39
792401,1,0,0,0,0,0,0
792402,1,24,15,0,18,60,60
792403,1,27,30,6,42,102,99
792501,1,12,30,3,12,57,54
792502,1,9,12,3,3,33,27
792503,1,24,6,3,12,42,39
792504,1,27,9,3,24,60,60
792601,1,0,0,0,0,3,0
792602,1,24,24,6,15,72,66
792603,1,15,24,6,21,69,63
792700,1,24,30,9,24,87,78
792800,1,3,9,3,3,12,12
792900,1,33,45,6,27,111,108
793000,1,0,0,0,0,6,6
793100,1,9,18,6,15,48,45
793200,1,0,6,0,9,18,15
793301,1,18,24,3,27,72,72
793302,1,18,33,6,33,93,87
793400,1,36,30,6,27,96,90
793501,1,21,12,6,6,42,39
793502,1,24,6,0,3,33,33
793503,1,18,15,9,6,48,39
793504,1,24,15,3,15,60,57
793601,1,12,21,3,9,42,42
793602,1,9,15,3,18,45,42
793603,1,6,24,15,9,54,39
793604,1,6,15,3,3,30,24
793605,1,12,12,3,9,36,30
793700,1,48,36,12,24,123,108
793800,1,9,12,0,9,33,30
793900,1,48,42,15,18,120,108
794000,1,15,33,9,15,75,66
794100,1,21,33,15,15,84,69
794200,1,36,42,3,27,105,102
794300,1,45,27,0,15,90,87
794400,1,60,45,6,15,126,120
794500,1,27,21,12,15,72,60
794600,1,48,24,9,24,102,93
794700,1,21,24,3,6,51,48
794800,1,30,24,3,15,75,69
794900,1,66,48,6,15,135,132
795001,1,30,24,0,9,63,60
795002,1,12,9,6,6,30,27
795100,1,36,24,3,21,87,81
795200,1,24,24,18,15,81,66
795301,1,21,18,6,3,45,39
795302,1,15,12,3,3,33,30
795400,1,66,51,12,33,162,150
795500,1,60,42,6,24,135,129
795600,1,54,39,3,18,114,111
795700,1,36,42,9,21,105,96
795801,1,45,45,9,18,117,108
795802,1,45,33,9,21,111,102
795900,1,48,42,12,12,114,102
796000,1,45,33,6,15,96,93
796100,1,33,18,3,12,66,63
796200,1,69,81,15,33,198,183
796300,1,36,45,6,12,99,93
796400,1,30,24,21,12,90,69
796500,1,33,42,21,15,108,90
796600,1,33,27,6,18,84,78
796700,1,33,27,9,12,78,69
796800,1,24,21,6,15,60,57
796900,1,36,30,12,15,93,81
797000,1,54,21,6,18,99,90
797100,1,39,39,3,21,105,102
797200,1,75,51,12,45,183,171
797300,1,57,48,12,36,150,138
797400,1,27,36,18,24,108,90
797500,1,42,54,9,21,120,114
797600,1,15,18,6,18,54,48
797700,1,42,27,9,24,102,96
797800,1,42,18,6,24,93,87
797900,1,33,21,18,18,90,69
798000,1,21,21,6,15,60,54
798101,1,6,9,0,3,18,18
798102,1,30,36,18,9,96,78
798200,1,69,51,24,15,156,135
798300,1,27,21,6,6,57,54
798400,1,9,18,0,3,36,33
798500,1,15,15,6,6,42,36
798600,1,33,42,3,12,93,90
798700,1,12,27,0,15,54,51
798802,1,3,3,12,6,21,12
798803,1,21,15,3,15,57,51
798804,1,18,18,15,9,60,45
798901,1,15,9,0,6,33,30
798902,1,36,51,15,12,111,99
799000,1,51,81,42,27,201,162
799102,1,15,21,21,9,69,45
799105,1,15,48,15,15,90,75
799106,1,6,3,3,6,15,12
799107,1,12,6,0,3,24,24
799108,1,24,33,9,18,81,72
799109,1,9,27,18,12,69,48
799110,1,15,3,3,0,27,21
799111,1,12,9,3,6,27,27
799112,1,0,0,0,0,6,6
799113,1,33,12,0,3,54,51
799117,1,0,0,0,0,0,0
799118,1,0,0,0,0,0,0
799119,1,0,0,0,0,0,0
799120,1,0,0,0,0,0,0
799121,1,0,0,0,0,0,0
799122,1,0,0,0,0,0,0
799123,1,0,0,0,0,0,0
799124,1,0,0,0,0,0,0
799125,1,0,0,0,0,0,0
799126,1,0,0,0,0,0,0
799127,1,0,0,0,0,0,0
799128,1,0,0,0,0,0,0
799129,1,0,0,0,0,0,0
799130,1,0,0,0,0,3,0
799131,1,9,9,0,3,27,27
799132,1,0,0,0,0,0,0
799133,1,0,0,0,0,0,0
799134,1,15,12,9,15,54,45
799200,1,30,12,6,15,63,60
799300,1,39,45,12,15,114,102
799400,1,66,51,6,12,132,126
799500,1,66,57,12,15,147,138
799600,1,36,24,6,12,78,72
799700,1,48,57,18,15,141,120
799800,1,18,21,6,6,54,48
799900,1,24,33,12,12,84,69
800000,1,27,30,6,12,78,72
800101,1,48,6,3,3,63,60
800102,1,48,24,0,3,72,72
800103,1,42,21,3,6,78,72
800201,1,102,51,3,24,180,177
800202,1,33,27,6,6,69,63
800303,1,39,36,3,12,93,90
800304,1,72,63,6,18,159,150
800305,1,36,60,39,9,141,105
800307,1,15,30,3,9,57,54
800308,1,12,15,3,9,39,39
800309,1,12,33,12,12,69,57
800310,1,15,30,12,12,66,57
800311,1,9,21,9,6,48,39
800312,1,21,48,9,9,90,78
800313,1,36,36,9,12,90,81
800314,1,21,21,9,6,54,48
800315,1,18,45,3,12,78,75
800400,1,114,51,21,30,216,192
800500,1,99,54,6,18,177,171
800600,1,12,39,18,15,93,72
800700,1,21,42,24,12,96,75
800800,1,21,42,48,18,135,84
800900,1,21,30,9,18,75,66
801001,1,27,15,3,12,60,57
801002,1,12,15,3,3,33,30
801101,1,12,3,0,3,18,18
801102,1,6,18,6,9,39,36
801103,1,24,15,6,15,57,54
801104,1,3,24,6,6,39,36
801200,1,36,48,12,24,117,108
801300,1,48,39,9,15,111,102
801400,1,33,21,6,12,72,69
801500,1,12,30,24,15,78,54
801600,1,0,6,3,0,12,12
801700,1,57,33,6,30,126,120
801800,1,72,30,9,33,141,132
801901,1,12,6,0,9,24,24
801902,1,15,0,0,0,18,18
802000,1,48,24,9,12,93,81
802100,1,24,24,3,12,69,66
802200,1,51,33,9,9,102,96
802300,1,66,45,6,15,132,123
802400,1,60,45,6,12,123,117
802501,1,39,30,6,18,90,84
802502,1,39,21,3,12,75,72
802600,1,51,12,3,6,72,72
802700,1,45,12,3,9,66,66
802801,1,9,3,6,3,18,12
802802,1,27,6,0,3,36,36
802803,1,12,6,3,0,18,15
802900,1,72,36,9,6,129,117
803000,1,48,21,0,12,84,81
803100,1,72,30,3,21,123,120
803200,1,63,33,0,9,111,108
803301,1,66,30,6,12,114,111
803302,1,24,27,0,12,66,63
803303,1,66,42,0,9,117,114
803400,1,15,12,0,9,39,36
803500,1,33,18,3,12,66,60
803601,1,27,21,9,9,63,57
803602,1,24,15,6,6,48,45
803701,1,12,12,3,3,30,27
803702,1,27,27,3,6,63,60
803703,1,15,6,3,3,27,27
803801,1,21,12,0,3,36,36
803802,1,27,15,0,6,45,48
803803,1,27,15,3,9,51,51
803900,1,21,24,9,24,72,69
804000,1,24,39,9,15,90,81
804100,1,15,30,15,18,81,63
804200,1,48,30,9,15,102,93
804300,1,27,48,15,15,105,90
804400,1,48,27,3,18,102,99
804500,1,48,21,3,12,84,84
804600,1,27,15,6,18,63,60
804701,1,24,18,0,9,48,48
804702,1,45,24,9,15,90,81
804801,1,27,12,0,18,60,60
804802,1,18,21,3,12,54,48
804901,1,42,51,9,27,129,120
804902,1,30,42,21,12,108,84
805000,1,24,18,3,9,54,51
805100,1,27,30,9,18,84,75
805200,1,15,6,0,3,27,24
805300,1,27,36,9,12,90,81
805400,1,39,48,12,9,108,96
805500,1,24,12,6,6,48,42
805601,1,36,33,6,21,96,93
805602,1,36,15,0,18,69,69
805604,1,33,9,3,12,54,54
805605,1,27,21,0,3,51,48
805701,1,45,15,9,3,75,66
805703,1,30,9,3,9,48,48
805704,1,36,18,0,6,63,60
805705,1,21,6,3,3,33,30
805801,1,15,9,0,6,33,30
805802,1,39,15,3,9,66,63
805803,1,24,12,0,6,39,39
805901,1,24,15,6,12,54,48
805902,1,39,18,0,9,63,66
806001,1,21,12,6,9,48,48
806002,1,24,15,0,15,54,54
806101,1,24,24,3,15,66,63
806102,1,27,18,0,9,54,54
806103,1,18,12,0,6,36,36
806203,1,60,24,3,15,102,99
806204,1,123,33,0,12,171,168
806205,1,75,30,6,21,132,126
806206,1,81,45,0,24,156,156
806207,1,114,39,3,15,177,174
806208,1,99,60,6,15,183,177
806301,1,117,45,9,18,192,183
806303,1,42,12,3,3,57,51
806304,1,0,0,0,0,3,0
806401,1,39,18,0,6,66,66
806402,1,60,30,3,9,102,96
806502,1,0,0,0,0,3,0
806504,1,0,0,0,0,0,0
806505,1,0,0,0,0,0,0
806506,1,30,3,0,6,39,39
806601,1,36,21,0,9,72,69
806602,1,63,33,3,15,114,114
806603,1,81,33,3,12,129,126
806604,1,72,39,0,9,120,120
806700,1,21,21,0,3,45,42
806800,1,27,15,3,12,54,54
806900,1,75,42,15,18,150,138
807000,1,78,15,6,3,102,96
807100,1,72,27,15,12,126,111
807200,1,63,24,18,3,108,90
807300,1,66,24,18,18,135,114
807400,1,12,9,3,3,27,24
807500,1,30,12,6,6,54,51
807600,1,30,15,0,6,54,54
807700,1,60,21,3,15,105,99
807802,1,6,0,0,0,6,6
807803,1,75,30,0,9,117,114
807804,1,0,0,0,0,0,0
807900,1,12,3,3,3,24,18
808001,1,9,0,6,3,21,15
808002,1,90,36,12,15,150,138
808101,1,33,30,3,12,81,75
808102,1,9,0,3,0,12,12
808200,1,72,12,3,6,90,87
808301,1,15,12,6,3,39,33
808302,1,9,9,3,3,21,18
808402,1,54,15,6,3,78,72
808403,1,57,15,9,9,96,87
808404,1,24,6,6,6,45,36
808501,1,63,60,15,36,171,156
808502,1,0,0,0,0,3,0
808602,1,0,0,0,0,0,0
808603,1,0,0,0,0,0,0
808604,1,0,0,0,0,3,0
808605,1,0,0,0,0,6,6
808606,1,0,0,0,0,9,9
808607,1,0,0,0,0,0,0
808608,1,33,18,0,6,60,57
808701,1,57,48,30,30,162,132
808702,1,0,0,0,0,6,6
808800,1,57,21,12,3,93,84
808901,1,108,39,9,18,171,162
808902,1,75,21,6,3,108,102
809002,1,39,12,0,6,60,57
809003,1,39,18,3,12,72,69
809004,1,12,3,3,6,21,18
809005,1,0,0,0,0,3,0
809006,1,42,18,6,3,66,60
809101,1,39,15,6,24,84,78
809103,1,27,12,3,3,51,45
809104,1,24,15,3,9,45,42
809200,1,27,12,9,6,57,45
809300,1,33,24,3,12,75,66
809400,1,63,27,0,6,96,93
809501,1,0,0,0,0,0,0
809502,1,0,0,0,0,0,0
809600,1,42,9,21,6,78,57
809701,1,90,45,30,18,189,156
809702,1,69,21,18,9,117,99
809800,1,9,6,18,9,45,24
809900,1,75,45,63,6,189,126
810000,1,114,54,15,24,207,192
810100,1,18,12,3,6,33,33
810200,1,6,6,3,3,15,12
810300,1,69,24,6,12,108,102
810400,1,51,24,0,6,81,81
810500,1,93,24,6,15,135,129
810603,1,51,18,15,9,93,78
810604,1,135,27,18,27,204,186
810605,1,78,33,30,36,174,147
810606,1,117,54,21,27,219,198
810607,1,0,0,0,0,6,0
810608,1,48,24,3,18,90,87
810609,1,24,3,3,3,36,30
810610,1,15,9,9,3,36,27
810611,1,27,3,3,6,39,33
810612,1,18,3,0,3,24,21
810700,1,129,39,18,18,201,183
810800,1,63,24,9,15,114,102
810901,1,21,18,9,6,54,45
810902,1,42,15,9,6,69,60
810903,1,27,12,3,3,48,45
810904,1,33,12,3,6,54,51
811001,1,45,18,18,18,99,84
811002,1,18,15,18,12,60,45
811100,1,117,45,12,12,183,174
811200,1,63,24,36,12,135,99
811300,1,90,42,12,15,156,144
811401,1,6,0,3,3,9,9
811402,1,15,6,3,3,27,24
811500,1,18,15,9,3,45,36
811600,1,108,36,18,21,183,162
811700,1,42,27,12,18,102,87
811802,1,24,9,6,0,39,33
811803,1,18,3,0,3,18,21
811804,1,6,0,3,3,9,9
811805,1,120,42,18,15,198,180
811900,1,42,12,27,3,90,63
812001,1,6,0,6,3,18,9
812002,1,0,0,0,0,0,0
812100,1,39,15,15,6,75,63
812201,1,39,15,18,6,81,60
812202,1,6,0,0,3,9,9
812301,1,21,9,3,6,36,36
812303,1,0,0,0,0,9,6
812304,1,12,3,0,3,18,18
812400,1,51,18,6,6,81,75
812500,1,0,0,0,0,3,0
812600,1,54,21,6,9,90,84
812700,1,24,3,0,0,27,27
812800,1,3,9,0,0,18,15
812900,1,51,27,54,3,138,84
813001,1,33,6,6,3,51,45
813002,1,6,0,0,0,9,6
813100,1,36,18,12,9,78,63
813200,1,39,6,9,6,60,51
813300,1,66,30,3,15,114,108
813400,1,96,27,12,12,144,132
813501,1,6,9,3,3,15,15
813502,1,21,27,15,18,81,66
813601,1,24,21,0,9,57,57
813602,1,0,0,0,0,3,0
813701,1,9,6,0,6,21,18
813702,1,12,3,6,6,27,21
813800,1,75,42,12,15,144,132
813900,1,24,12,3,9,48,45
814001,1,24,9,0,9,42,39
814002,1,39,12,6,6,60,54
814003,1,33,21,6,0,60,54
814100,1,12,6,0,3,24,21
814200,1,84,33,15,18,147,135
814303,1,15,3,0,3,18,21
814304,1,54,24,6,12,96,90
814305,1,12,0,3,3,21,18
814306,1,75,21,6,9,108,102
814402,1,66,18,3,12,99,96
814403,1,0,0,0,0,0,0
814404,1,9,0,0,0,9,6
814501,1,84,36,12,9,138,129
814502,1,48,18,12,9,90,78
814600,1,87,15,9,6,123,114
814701,1,9,3,0,0,12,12
814702,1,18,9,0,3,33,33
814800,1,69,33,12,15,135,120
814900,1,21,9,0,0,30,30
815000,1,42,27,3,15,87,81
815100,1,12,9,3,6,30,30
815200,1,48,6,6,3,63,57
815301,1,39,9,3,3,54,48
815302,1,21,12,0,0,36,36
815303,1,24,6,0,3,33,33
815304,1,12,3,0,0,15,15
815401,1,105,45,9,18,174,168
815402,1,9,3,0,0,15,12
815501,1,90,30,9,18,144,138
815503,1,36,12,6,9,60,57
815504,1,12,0,3,3,21,18
815603,1,15,9,0,6,33,30
815604,1,54,39,9,15,111,105
815605,1,30,18,6,6,57,54
815606,1,0,0,0,0,0,0
815607,1,0,0,0,0,0,0
815702,1,21,6,3,0,30,27
815703,1,0,0,0,0,0,0
815704,1,75,30,15,9,132,114
815801,1,30,18,3,6,54,54
815802,1,18,3,0,0,21,21
815900,1,93,33,6,21,153,147
816000,1,39,21,0,18,78,78
816100,1,75,27,3,12,114,111
816200,1,36,18,3,12,69,66
816302,1,9,6,3,0,15,15
816303,1,15,6,0,6,27,27
816304,1,21,12,0,9,42,39
816305,1,63,21,0,9,90,90
816401,1,75,18,9,12,114,102
816403,1,9,0,0,0,9,9
816404,1,15,9,0,0,30,27
816405,1,24,3,3,3,33,30
816504,1,57,33,18,18,129,111
816508,1,21,21,3,6,54,51
816509,1,0,0,0,0,6,0
816510,1,0,0,0,0,3,0
816511,1,36,24,3,6,72,69
816512,1,15,3,3,3,27,24
816513,1,24,3,3,0,27,27
816514,1,21,0,0,0,24,21
816515,1,0,0,0,0,3,0
816516,1,0,0,0,0,3,0
816517,1,0,0,0,0,3,0
816518,1,0,0,0,0,3,0
816519,1,0,0,0,0,3,0
816520,1,0,0,0,0,6,6
816521,1,18,6,0,0,27,24
816522,1,0,0,0,0,0,0
816523,1,0,0,0,0,3,0
816524,1,0,0,0,0,3,0
816525,1,0,0,0,0,6,6
816526,1,3,9,0,3,12,12
816527,1,12,6,3,6,27,21
816528,1,0,0,0,0,0,0
816529,1,0,0,0,0,0,0
816530,1,0,0,0,0,0,0
816531,1,0,0,0,0,0,0
816532,1,0,0,0,0,0,0
816533,1,0,0,0,0,0,0
816534,1,0,0,0,0,0,0
816535,1,0,0,0,0,0,0
816536,1,0,0,0,0,0,0
816537,1,9,3,0,3,18,15
816538,1,0,0,0,0,0,0
816539,1,0,0,0,0,0,0
816600,1,42,39,6,15,99,93
816701,1,45,9,3,6,60,60
816702,1,69,39,27,15,153,123
816703,1,36,15,18,12,81,63
816704,1,60,39,12,18,135,120
816705,1,63,21,6,12,108,102
816800,1,30,9,3,6,48,45
816900,1,126,66,9,24,222,213
817001,1,120,63,15,24,216,201
817002,1,0,0,0,0,6,0
817101,1,6,0,0,0,9,9
817102,1,6,3,0,0,9,9
817200,1,93,54,3,24,177,174
817300,1,27,15,9,9,57,51
817400,1,3,6,3,6,24,18
817500,1,42,30,9,15,99,87
817600,1,48,21,9,24,99,90
817701,1,0,0,0,0,6,6
817702,1,6,3,0,3,9,9
817703,1,9,12,3,3,24,21
817704,1,12,12,0,0,24,21
817705,1,12,18,6,9,39,36
817706,1,12,6,6,6,30,24
817800,1,66,36,3,27,132,129
817901,1,15,18,9,6,51,42
817902,1,39,24,0,15,78,78
817903,1,51,36,12,12,111,99
818000,1,60,39,6,15,120,114
818101,1,21,15,0,12,48,48
818102,1,33,9,0,9,51,51
818103,1,18,18,3,9,48,42
818200,1,78,57,6,36,183,177
818300,1,24,24,3,15,69,63
818400,1,27,39,18,51,135,114
818500,1,21,6,0,12,42,39
818600,1,9,3,0,6,18,18
818700,1,21,12,6,9,48,42
818800,1,12,3,0,3,18,15
818900,1,0,0,0,0,0,0
819000,1,0,3,3,6,15,9
819100,1,0,0,0,0,6,0
819200,1,42,57,105,27,231,126
819301,1,9,24,33,9,72,39
819302,1,15,15,15,3,48,33
819400,1,24,15,39,6,87,45
819501,1,15,30,12,12,63,54
819502,1,6,15,12,9,42,30
819600,1,42,57,33,24,156,123
819700,1,39,54,36,18,150,114
819800,1,36,24,15,24,99,84
819900,1,30,57,15,42,147,129
820000,1,48,72,6,27,150,144
820100,1,36,36,12,12,93,84
820200,1,30,39,36,27,132,96
820300,1,27,30,21,12,90,69
820400,1,15,18,18,6,57,36
820503,1,39,39,9,12,96,87
820504,1,0,0,0,0,9,6
820505,1,33,15,0,6,54,54
820506,1,12,9,3,6,27,27
820507,1,15,24,3,6,48,45
820508,1,9,12,6,6,33,27
820600,1,81,33,3,15,135,132
820701,1,36,9,0,15,60,60
820702,1,21,9,3,6,42,39
820703,1,18,0,0,3,21,21
820704,1,78,30,0,6,114,114
820800,1,12,6,3,0,24,21
820900,1,60,24,6,9,99,93
821001,1,57,36,9,30,132,126
821002,1,84,27,3,24,138,135
821101,1,39,21,6,48,114,108
821102,1,78,42,9,27,150,144
821200,1,24,12,3,33,72,69
821301,1,45,15,3,12,72,69
821302,1,69,36,9,18,129,120
821303,1,15,3,0,9,27,27
821400,1,9,3,6,3,21,15
821500,1,33,42,39,15,129,90
821600,1,30,15,9,39,90,84
821700,1,51,24,3,24,102,99
821800,1,72,57,6,30,165,162
821900,1,33,24,3,12,72,66
822000,1,15,9,0,3,30,27
822100,1,60,36,6,24,129,120
822200,1,63,33,0,18,111,111
822300,1,54,27,9,18,105,93
822401,1,135,30,9,24,201,192
822405,1,60,33,6,36,129,123
822406,1,51,21,0,24,96,96
822407,1,54,15,3,27,99,96
822408,1,48,15,3,15,81,78
822409,1,0,0,0,0,3,0
822410,1,0,0,0,0,0,0
822411,1,0,0,0,0,3,0
822412,1,27,18,0,12,51,54
822413,1,18,6,0,6,36,33
822414,1,0,0,0,0,0,0
822415,1,15,6,0,0,24,21
822416,1,27,6,0,0,33,33
822417,1,0,0,0,0,3,0
822418,1,27,12,0,6,42,42
822419,1,18,3,3,0,27,24
822500,1,75,33,15,12,132,117
822600,1,57,18,9,9,93,87
822701,1,51,15,0,12,78,78
822702,1,39,18,3,9,69,63
822703,1,42,21,3,6,69,66
822704,1,15,6,6,3,30,21
822705,1,12,6,0,0,18,18
822800,1,30,15,6,12,63,54
822900,1,51,27,3,24,105,105
823000,1,0,0,0,0,9,6
823100,1,24,15,3,18,57,54
823200,1,15,18,3,15,48,45
823300,1,6,6,3,0,18,18
823401,1,96,33,3,24,153,150
823403,1,33,12,0,9,51,51
823404,1,30,12,3,15,57,54
823405,1,3,6,0,24,33,33
823406,1,0,0,0,0,9,6
823407,1,0,0,0,0,0,0
823408,1,0,0,0,0,3,0
823409,1,0,0,0,0,0,0
823410,1,0,0,0,0,0,0
823411,1,0,0,0,0,0,0
823500,1,3,9,3,0,15,12
823600,1,0,0,0,0,6,0
823700,1,12,3,15,3,33,15
823800,1,3,3,3,3,15,9
823900,1,18,21,6,12,54,48
824000,1,36,15,3,9,66,63
824100,1,78,39,12,33,159,150
824200,1,6,9,3,9,21,21
824301,1,12,3,3,3,18,15
824302,1,21,3,3,0,24,24
824401,1,30,18,0,6,51,51
824402,1,6,6,0,3,12,12
824403,1,0,0,0,0,6,0
824404,1,15,6,0,6,27,27
824405,1,15,9,0,9,36,36
824406,1,21,9,3,6,33,33
824407,1,24,6,0,6,36,33
824408,1,6,9,0,3,18,18
824500,1,18,9,3,9,45,39
824601,1,18,21,0,9,48,45
824602,1,3,12,9,3,27,18
824700,1,60,21,6,3,93,84
824801,1,3,0,0,6,9,9
824803,1,45,24,6,6,78,69
824804,1,15,3,0,3,24,21
824901,1,18,6,0,3,30,27
824903,1,30,12,9,3,51,45
824904,1,6,6,0,0,15,12
825000,1,45,12,0,6,63,63
825101,1,6,3,3,3,18,12
825103,1,0,0,0,0,0,0
825105,1,0,0,0,0,3,0
