meshblock_id,census_year_id,full_and_part_time,full_time,not_stated,not_studying,part_time,total,total_stated
236607,2,0,15,15,72,6,114,96
236608,2,0,9,6,33,3,54,48
236609,2,0,3,9,63,0,75,66
236610,2,0,3,9,33,0,45,39
236611,2,0,15,6,57,3,81,75
236612,2,0,12,0,72,6,87,87
236613,2,0,9,3,57,6,75,72
236614,2,0,3,0,30,3,36,36
236701,2,0,24,24,135,18,204,177
236703,2,0,9,12,108,9,138,126
236704,2,0,3,0,87,3,96,93
236705,2,0,27,9,165,12,213,201
236707,2,0,6,3,36,3,51,45
236708,2,0,0,6,45,0,51,48
236709,2,0,9,6,75,3,90,87
236710,2,0,6,6,51,3,66,63
236711,2,0,0,6,24,3,30,24
236712,2,0,21,9,78,9,117,105
236713,2,0,3,6,75,3,93,84
236714,2,0,6,3,15,0,24,21
236715,2,0,3,6,45,3,57,51
236801,2,0,21,27,171,9,228,198
236802,2,0,9,3,75,3,90,87
236803,2,0,30,27,183,12,249,222
236804,2,0,12,15,99,9,135,123
236809,2,0,12,3,48,0,60,57
236810,2,0,12,12,78,3,102,93
236811,2,0,9,6,63,6,81,75
236812,2,0,9,9,42,0,60,51
236813,2,0,9,3,51,6,66,63
236814,2,0,18,3,60,3,84,81
236815,2,0,0,0,0,0,0,0
236816,2,0,6,0,63,3,72,72
236817,2,0,3,9,24,3,45,33
236818,2,0,6,9,39,3,57,51
236819,2,0,0,0,9,0,9,9
236820,2,0,0,3,75,0,84,81
236821,2,0,6,15,81,3,105,90
236822,2,0,9,0,48,0,60,60
236823,2,0,3,3,9,3,12,9
236824,2,0,9,3,66,6,81,81
236825,2,0,0,0,42,3,45,45
236826,2,0,6,3,63,3,75,72
236827,2,0,9,9,87,3,108,102
236900,2,0,3,6,33,6,48,42
237000,2,0,3,6,27,0,36,30
237100,2,0,0,3,9,0,12,9
237203,2,0,15,12,147,15,192,177
237204,2,0,15,9,75,3,108,99
237205,2,0,21,30,159,15,228,198
237206,2,0,3,9,66,6,87,78
237207,2,0,12,6,102,12,135,126
237208,2,0,9,6,63,6,81,78
237302,2,0,15,18,120,9,162,147
237303,2,0,3,3,33,3,39,36
237304,2,0,3,6,24,3,33,27
237305,2,0,3,3,33,0,45,39
237306,2,0,3,6,45,6,57,54
237307,2,0,0,0,39,0,39,39
237402,2,0,0,0,0,0,0,0
237403,2,0,3,3,48,3,54,51
237404,2,0,9,9,66,3,84,75
237501,2,0,6,9,36,3,54,45
237502,2,0,0,0,0,0,6,0
237600,2,0,15,15,102,6,138,120
237700,2,0,3,6,57,6,72,66
237800,2,0,12,12,111,12,150,135
237901,2,0,12,12,66,6,93,84
237902,2,0,12,6,72,3,90,84
238001,2,0,12,9,102,9,129,123
238002,2,0,9,36,99,6,153,117
238101,2,0,0,0,0,0,3,0
238102,2,0,6,3,42,3,51,48
238103,2,0,0,3,9,3,15,12
238200,2,0,0,6,18,0,24,18
238302,2,0,3,3,18,0,21,21
238303,2,0,3,3,45,3,54,54
238304,2,0,0,3,30,3,36,33
238305,2,0,6,9,24,0,42,33
238306,2,0,0,0,6,0,9,6
238401,2,0,6,12,39,3,60,48
238402,2,0,12,18,60,3,90,72
238403,2,0,0,24,21,0,42,18
238404,2,0,3,6,54,0,66,57
238405,2,0,0,3,36,0,39,36
238501,2,0,9,3,39,3,57,51
238502,2,0,3,15,51,3,72,57
238503,2,0,9,18,69,6,102,81
238504,2,0,15,18,54,6,96,75
238505,2,0,6,6,60,0,75,69
238600,2,0,6,24,72,6,108,87
238702,2,0,3,18,69,3,96,78
238703,2,0,0,0,0,0,0,0
238704,2,0,6,0,39,3,48,51
238705,2,0,0,0,0,0,3,0
238706,2,0,3,0,33,0,39,39
238707,2,0,9,6,39,3,57,51
238708,2,0,6,6,39,0,48,42
238801,2,0,6,3,45,0,54,51
238802,2,0,3,3,24,3,30,30
238803,2,0,3,9,21,0,36,27
238804,2,0,15,6,27,0,48,39
238900,2,0,12,3,33,9,57,54
239000,2,0,18,9,72,6,102,93
239101,2,0,9,3,39,3,57,51
239102,2,0,0,0,18,0,18,15
239103,2,0,3,6,33,3,48,42
239104,2,0,3,0,42,0,51,48
239105,2,0,3,21,39,0,60,42
239200,2,0,18,12,96,6,135,123
239300,2,0,30,24,141,12,207,180
239400,2,0,6,6,69,3,87,78
239501,2,0,3,9,30,0,42,33
239504,2,0,12,3,69,3,84,81
239505,2,0,18,6,99,6,132,123
239506,2,0,6,0,66,3,75,72
239507,2,0,9,9,45,3,60,54
239508,2,0,9,3,75,6,93,90
239509,2,0,15,6,51,6,75,66
239510,2,0,6,3,39,3,54,48
239511,2,0,3,0,21,0,27,27
239600,2,0,6,9,57,3,72,63
239700,2,0,9,9,63,6,87,78
239801,2,0,21,6,63,6,96,90
239802,2,0,15,0,75,6,99,96
239804,2,0,6,9,9,0,24,15
239805,2,0,12,15,66,9,99,84
239806,2,0,0,33,213,0,246,216
239900,2,0,0,0,0,0,9,0
240000,2,0,3,9,102,3,117,108
240101,2,0,6,18,90,6,126,105
240102,2,0,0,0,9,0,12,12
240200,2,0,12,9,54,3,75,66
240301,2,0,6,12,33,3,54,39
240302,2,0,9,3,24,0,39,36
240303,2,0,9,12,57,3,81,72
240304,2,0,6,3,57,0,66,63
240305,2,0,9,3,21,3,36,30
240401,2,0,24,9,81,12,120,114
240402,2,0,0,0,12,0,15,15
240502,2,0,12,9,93,3,117,105
240503,2,0,0,51,129,0,180,129
240504,2,0,3,0,21,3,27,27
240505,2,0,3,63,45,6,114,54
240601,2,0,6,9,30,3,48,36
240602,2,0,3,18,48,0,72,54
240603,2,0,6,0,36,3,45,42
240604,2,0,3,6,33,3,48,39
240700,2,0,18,21,108,9,159,135
240800,2,0,21,21,84,3,132,111
240900,2,0,15,9,45,6,75,66
241000,2,0,3,21,96,3,123,102
241100,2,0,6,9,72,9,96,84
241200,2,0,6,18,57,6,87,69
241300,2,0,6,9,27,3,39,30
241400,2,0,9,6,45,6,63,57
241500,2,0,12,15,75,3,105,90
241600,2,0,0,0,0,0,3,0
241700,2,0,6,9,42,3,57,48
241800,2,0,6,18,78,3,105,87
241900,2,0,18,21,117,6,165,141
242000,2,0,0,3,12,0,15,12
242100,2,0,9,21,96,9,135,114
242200,2,0,9,15,105,6,138,123
242300,2,0,9,15,63,3,96,81
242400,2,0,3,12,63,0,81,69
242501,2,0,0,3,6,0,15,9
242502,2,0,18,21,99,6,144,123
242600,2,0,9,15,93,3,117,105
242700,2,0,0,0,0,0,0,0
242800,2,0,0,0,0,0,0,0
242900,2,0,0,0,0,0,0,0
243000,2,0,0,0,0,0,0,0
243100,2,0,0,0,0,0,3,0
243200,2,0,0,0,0,0,3,0
243300,2,0,9,12,78,9,108,99
243400,2,0,6,12,48,0,66,54
243501,2,0,15,3,69,3,90,84
243502,2,0,6,12,48,6,75,60
243600,2,0,15,9,72,6,105,93
243700,2,0,3,12,60,3,75,66
243800,2,0,0,3,33,3,39,36
243900,2,0,15,21,111,6,150,129
244001,2,0,18,24,105,9,156,132
244002,2,0,6,3,39,0,48,45
244100,2,0,9,18,129,6,162,147
244200,2,0,12,21,120,6,153,135
244300,2,0,24,18,144,9,195,177
244400,2,0,15,15,123,6,159,144
244500,2,3,6,18,90,6,123,102
244600,2,0,0,0,9,0,9,9
244700,2,0,3,12,69,3,90,75
244800,2,0,6,6,87,3,108,96
244900,2,0,6,9,42,3,60,48
245000,2,0,21,15,114,9,162,144
245100,2,0,18,15,87,6,132,114
245200,2,0,15,9,78,9,108,99
245300,2,0,9,18,78,6,111,93
245400,2,0,9,15,111,3,141,123
245500,2,0,3,6,75,6,90,84
245600,2,0,9,9,78,3,99,90
245700,2,0,12,12,93,6,120,111
245800,2,0,12,12,96,9,129,117
245900,2,0,12,18,87,0,117,102
246000,2,0,9,9,81,6,108,96
246103,2,0,3,6,12,0,21,15
246105,2,0,6,3,54,3,72,66
246106,2,0,6,12,36,3,54,45
246107,2,0,6,12,93,6,120,105
246108,2,0,12,12,93,9,126,114
246109,2,0,3,0,36,0,42,42
246200,2,0,9,24,78,6,114,90
246300,2,0,9,21,90,6,123,102
246400,2,0,9,9,63,6,84,75
246500,2,0,0,9,63,3,78,66
246601,2,0,6,12,48,6,75,60
246602,2,0,3,6,24,3,36,27
246700,2,0,6,24,72,3,105,84
246800,2,0,6,6,57,0,72,66
246900,2,0,3,18,108,6,135,117
247000,2,0,12,3,48,0,63,60
247100,2,0,6,15,69,0,87,75
247200,2,0,6,6,48,6,63,60
247300,2,0,3,12,84,6,108,96
247400,2,0,6,12,99,3,120,108
247500,2,0,15,12,78,9,114,99
247600,2,0,6,18,60,3,87,69
247700,2,0,3,15,63,3,81,66
247800,2,0,12,18,96,9,132,114
247900,2,0,12,24,102,0,138,117
248000,2,0,9,9,39,0,60,48
248100,2,0,6,12,60,6,87,75
248200,2,0,9,15,60,3,87,75
248300,2,0,3,6,36,3,48,42
248400,2,0,6,15,69,9,96,81
248500,2,0,6,12,63,6,87,75
248600,2,0,3,12,69,6,87,78
248700,2,0,9,15,93,3,120,105
248800,2,0,3,18,75,6,102,87
248900,2,0,12,18,66,9,102,84
249001,2,0,12,18,111,6,147,129
249003,2,0,21,18,156,9,204,186
249004,2,0,6,6,81,9,105,96
249005,2,0,12,3,63,3,78,78
249006,2,0,6,3,51,6,69,63
249007,2,0,3,66,27,3,96,30
249008,2,0,6,6,54,3,66,63
249009,2,0,9,3,42,3,57,54
249100,2,0,3,12,63,9,87,78
249200,2,0,9,6,45,3,66,60
249300,2,0,9,15,114,3,141,126
249400,2,0,6,15,78,3,102,87
249500,2,0,18,27,111,9,162,135
249600,2,0,6,24,102,6,138,111
249700,2,0,6,18,54,3,84,66
249800,2,0,6,9,75,0,90,81
249900,2,0,6,15,63,6,87,72
250000,2,0,6,9,57,3,78,69
250101,2,0,0,0,0,0,3,0
250102,2,0,15,9,51,3,78,69
250103,2,0,12,6,78,6,102,96
250104,2,0,9,0,57,9,75,75
250105,2,0,6,3,21,3,33,30
250106,2,0,3,3,45,3,54,51
250107,2,0,6,3,36,3,48,45
250108,2,0,3,0,42,6,54,54
250109,2,0,6,9,75,3,90,81
250110,2,0,3,0,36,6,48,48
250200,2,0,6,6,45,3,57,51
250300,2,0,6,9,69,3,87,78
250400,2,0,6,21,78,3,111,87
250500,2,0,6,6,45,3,60,54
250600,2,3,3,12,63,6,87,75
250700,2,0,6,6,60,6,81,72
250800,2,0,6,9,33,3,48,42
250900,2,0,15,6,75,9,108,99
251000,2,0,9,12,69,3,96,81
251101,2,0,0,9,63,3,72,66
251102,2,0,0,12,33,0,45,36
251103,2,0,15,3,81,3,105,102
251200,2,0,6,18,75,3,102,84
251300,2,0,6,15,66,3,90,75
251400,2,0,12,3,63,0,75,72
251500,2,0,9,9,99,9,123,117
251600,2,0,3,12,63,3,81,69
251700,2,0,9,33,90,9,138,105
251800,2,0,6,15,63,6,93,78
251900,2,0,9,21,84,12,126,105
252000,2,0,24,15,90,12,141,123
252100,2,0,9,21,75,3,105,87
252200,2,0,9,12,81,9,108,99
252300,2,0,9,6,75,3,96,90
252400,2,0,6,9,87,3,108,99
252500,2,0,3,15,129,3,150,135
252600,2,0,15,21,123,6,165,144
252700,2,0,12,9,84,6,114,102
252800,2,0,6,9,57,3,72,63
252900,2,0,3,6,75,3,84,81
253000,2,0,9,6,66,6,84,78
253100,2,0,9,21,84,6,120,99
253200,2,0,9,9,105,9,129,120
253300,2,0,6,21,63,9,99,75
253400,2,0,9,24,78,3,111,90
253501,2,0,15,12,99,9,129,120
253502,2,0,3,6,18,0,21,21
253600,2,0,15,9,75,3,105,96
253700,2,0,6,9,63,0,81,72
253800,2,0,12,9,78,3,105,96
253900,2,0,0,0,0,0,9,0
254000,2,0,15,18,75,6,114,96
254100,2,0,12,6,69,6,90,84
254200,2,0,12,27,87,3,126,102
254301,2,0,6,6,75,3,90,81
254302,2,0,9,0,33,3,42,42
254400,2,0,15,6,84,6,108,102
254500,2,0,12,63,63,0,135,75
254600,2,0,3,15,87,9,114,99
254700,2,0,12,12,54,3,78,69
254800,2,0,12,15,63,6,99,84
254900,2,0,15,21,75,3,114,96
255000,2,0,18,18,87,9,129,114
255100,2,0,15,9,108,12,141,132
255200,2,0,15,18,102,6,141,123
255300,2,0,6,33,69,6,111,78
255400,2,0,6,18,45,3,72,54
255500,2,0,27,36,111,3,180,144
255600,2,0,18,12,102,9,141,126
255701,2,0,3,6,45,0,57,48
255702,2,0,9,9,54,6,78,69
255800,2,0,3,9,96,6,114,105
255900,2,0,9,9,42,3,60,51
256000,2,0,3,12,45,3,60,51
256100,2,0,18,15,78,6,117,102
256200,2,0,15,12,93,3,120,108
256300,2,0,21,15,120,3,156,141
256400,2,0,9,6,75,3,96,87
256500,2,0,21,12,87,9,126,114
256600,2,0,15,21,81,6,120,99
256700,2,0,6,9,51,6,69,63
256801,2,0,0,30,6,0,33,3
256802,2,0,9,9,42,3,63,54
256900,2,0,15,15,99,9,138,126
257001,2,0,12,15,60,6,90,75
257002,2,0,6,9,21,0,33,27
257003,2,0,18,9,63,9,93,84
257004,2,0,0,6,18,3,21,15
257100,2,0,21,12,111,6,150,135
257201,2,0,9,12,54,3,78,66
257202,2,0,0,6,27,0,33,24
257203,2,0,0,15,12,0,24,12
257300,2,0,6,18,57,6,84,66
257400,2,0,15,18,123,6,162,144
257500,2,0,12,30,147,3,195,162
257601,2,0,9,3,54,3,66,66
257602,2,0,0,3,24,0,27,24
257701,2,0,9,12,54,3,75,66
257702,2,0,15,12,120,9,153,144
257800,2,0,6,9,84,3,99,90
257900,2,0,9,12,102,9,132,117
258001,2,0,3,24,72,3,102,78
258002,2,0,9,21,126,6,168,144
258100,2,0,12,12,123,12,162,147
258200,2,0,24,21,159,12,219,198
258300,2,0,9,9,63,6,87,78
258400,2,0,9,9,72,6,93,84
258500,2,0,15,12,93,9,129,114
258600,2,0,12,12,42,3,72,57
258700,2,0,6,6,93,9,114,108
258801,2,0,15,12,102,6,135,126
258802,2,0,0,3,21,0,24,21
258901,2,0,3,6,21,3,27,21
258902,2,0,9,3,57,6,75,72
259000,2,0,9,9,69,6,93,87
259100,2,0,9,15,105,3,135,117
259200,2,0,18,21,84,6,129,102
259300,2,3,18,3,108,0,132,126
259401,2,0,3,6,36,0,45,42
259402,2,0,0,6,48,3,54,48
259403,2,0,3,9,42,3,60,51
259404,2,0,6,3,33,3,42,42
259501,2,0,6,6,57,0,69,66
259502,2,0,18,15,147,3,180,168
259601,2,0,6,12,48,3,69,57
259602,2,0,3,3,18,0,27,24
259700,2,3,9,15,57,3,84,66
259800,2,0,0,9,36,3,48,39
259900,2,0,6,12,78,0,96,84
260000,2,0,9,18,57,9,93,75
260100,2,0,9,15,75,3,102,87
260200,2,0,15,18,120,9,162,144
260300,2,0,9,12,117,6,144,132
260400,2,0,18,15,129,6,168,156
260500,2,0,12,12,54,6,81,69
260600,2,0,3,6,48,3,57,51
260700,2,0,9,6,45,3,60,54
260800,2,0,0,0,48,3,51,48
260901,2,0,3,6,30,0,42,33
260902,2,0,3,0,12,0,18,18
261000,2,0,3,6,45,3,57,51
261100,2,0,15,6,99,9,129,120
261201,2,0,21,9,78,12,120,111
261202,2,0,6,0,33,3,39,39
261300,2,0,12,15,96,6,132,114
261401,2,0,3,12,69,9,87,78
261402,2,0,12,18,78,6,114,96
261403,2,0,9,15,54,0,81,66
261501,2,0,9,9,78,3,102,93
261502,2,0,0,3,12,0,15,15
261503,2,0,9,9,54,12,78,69
261504,2,0,6,6,21,0,30,24
261601,2,0,3,0,9,0,12,12
261602,2,0,3,6,30,0,39,33
261603,2,0,12,3,60,3,78,75
261700,2,0,18,15,108,9,144,132
261801,2,0,3,6,15,0,21,15
261802,2,0,12,6,63,3,90,81
261803,2,0,6,6,39,0,51,42
261900,2,0,24,18,114,12,171,150
262001,2,0,21,9,96,6,132,123
262002,2,0,6,15,57,6,84,69
262003,2,0,3,9,69,0,87,75
262100,2,0,6,12,117,3,141,126
262201,2,0,3,6,24,0,33,30
262202,2,0,0,6,33,0,39,33
262301,2,0,3,0,42,0,48,45
262302,2,0,6,0,39,0,45,45
262401,2,0,6,6,42,0,57,51
262402,2,0,6,9,36,3,51,39
262500,2,0,12,6,75,6,99,93
262600,2,0,12,6,90,9,117,111
262702,2,0,6,0,27,3,36,36
262703,2,0,3,6,27,6,42,33
262704,2,0,6,0,48,0,54,54
262705,2,0,9,6,42,6,63,57
262800,2,0,15,15,99,9,135,120
262900,2,0,9,3,57,3,72,69
263001,2,0,15,6,69,0,90,87
263002,2,0,0,0,15,0,15,15
263100,2,0,21,18,69,3,114,93
263200,2,0,3,9,63,3,78,69
263301,2,0,6,3,15,0,24,21
263302,2,0,6,3,36,0,45,42
263303,2,0,9,0,33,0,45,42
263304,2,0,15,12,51,6,87,75
263305,2,0,3,3,27,3,36,33
263306,2,0,6,3,30,3,45,39
263400,2,0,9,15,54,3,87,66
263500,2,0,15,18,123,3,159,138
263600,2,0,24,15,66,3,108,93
263700,2,0,24,30,156,9,219,186
263801,2,0,9,12,69,3,93,81
263802,2,0,3,6,21,0,30,24
263900,2,0,15,30,126,9,180,150
264000,2,0,15,6,63,6,87,81
264101,2,0,3,18,39,3,63,48
264102,2,0,3,0,21,0,24,24
264200,2,0,24,21,123,9,177,156
264300,2,3,18,36,177,15,243,207
264400,2,0,24,33,138,3,201,168
264500,2,0,9,15,69,3,96,81
264600,2,0,12,18,48,3,81,63
264700,2,0,24,45,192,15,279,231
264800,2,0,9,9,84,3,111,99
264901,2,0,0,0,0,0,6,9
264904,2,0,24,6,39,6,75,66
264905,2,0,15,6,30,3,54,48
264906,2,0,39,9,63,12,123,114
264907,2,0,18,12,39,9,75,63
264908,2,0,24,3,39,6,75,69
264909,2,0,6,3,21,3,33,30
264910,2,0,33,6,51,6,93,87
264911,2,0,27,0,48,6,84,81
264912,2,0,18,6,57,3,87,78
264913,2,0,51,6,51,12,117,114
265001,2,0,3,6,27,0,42,33
265002,2,0,3,0,9,3,15,15
265003,2,0,36,18,48,6,105,87
265004,2,0,12,24,72,6,114,90
265005,2,0,12,0,30,3,45,45
265100,2,0,0,0,0,0,6,0
265200,2,0,0,0,0,0,3,0
265300,2,0,12,18,54,3,90,69
265400,2,0,15,30,84,6,135,105
265500,2,0,12,9,30,3,51,42
265600,2,0,24,15,108,9,159,144
265700,2,0,0,0,0,0,0,0
265800,2,0,0,0,0,0,0,0
265900,2,0,15,0,15,0,30,33
266000,2,0,0,0,0,0,6,6
266100,2,0,0,0,0,0,0,0
266200,2,0,3,0,9,0,12,12
266300,2,0,0,0,0,0,0,0
266401,2,0,0,0,0,0,0,0
266402,2,0,9,21,36,6,72,51
266403,2,0,0,9,33,3,48,36
266501,2,0,0,0,0,0,6,0
266502,2,0,0,0,0,0,6,6
266600,2,0,21,12,63,9,108,96
266700,2,0,12,6,45,6,66,60
266800,2,0,24,27,93,6,153,123
266900,2,0,3,6,6,0,12,6
267000,2,0,0,0,0,0,0,0
267100,2,0,6,15,78,0,102,84
267200,2,0,18,30,105,9,162,129
267300,2,0,15,12,84,6,117,105
267400,2,0,3,9,60,0,75,66
267500,2,0,6,9,36,6,51,42
267601,2,0,9,27,72,6,114,87
267602,2,0,15,30,96,12,153,123
267701,2,0,3,3,18,6,30,27
267703,2,0,3,9,60,6,78,69
267704,2,0,3,9,48,3,63,54
267705,2,0,3,3,30,6,45,39
267706,2,0,3,12,30,0,45,33
267707,2,0,9,6,36,0,54,48
267708,2,0,3,6,33,0,42,36
267800,2,0,9,21,117,9,156,135
267901,2,0,15,33,90,3,144,108
267902,2,0,9,30,102,6,150,117
268000,2,0,12,30,114,6,162,132
268100,2,0,3,12,39,3,60,48
268200,2,0,21,45,114,3,180,138
268300,2,0,9,15,105,6,138,123
268400,2,0,9,27,48,3,90,63
268500,2,0,6,12,66,9,96,81
268600,2,0,15,24,105,6,150,123
268700,2,0,21,30,84,12,150,120
268800,2,0,18,12,84,3,117,105
268900,2,0,9,21,81,6,117,96
269000,2,0,15,33,39,0,87,54
269101,2,0,9,24,45,6,81,57
269102,2,0,6,18,48,3,78,60
269200,2,0,21,42,150,15,222,180
269300,2,0,9,15,75,3,99,84
269400,2,0,12,18,87,0,120,102
269500,2,0,12,9,33,3,54,42
269600,2,0,30,27,168,15,237,213
269700,2,0,9,0,63,3,78,75
269800,2,0,15,3,102,3,123,117
269900,2,0,12,24,75,6,117,93
270000,2,0,15,9,84,3,111,102
270100,2,0,21,6,117,9,153,147
270201,2,0,6,12,51,3,69,57
270202,2,0,12,12,66,3,93,81
270300,2,0,18,12,78,6,117,99
270400,2,0,9,6,75,6,93,90
270500,2,0,12,6,81,6,105,99
270600,2,0,6,12,54,3,78,63
270700,2,0,15,6,69,3,90,84
270800,2,0,12,12,72,3,102,90
270900,2,0,18,15,72,9,114,102
271000,2,0,9,12,60,3,87,75
271100,2,0,12,15,30,3,60,45
271200,2,0,3,3,39,3,51,45
271300,2,0,18,21,78,12,126,108
271400,2,0,9,15,54,0,81,63
271500,2,0,21,18,90,6,135,114
271600,2,0,15,21,72,3,108,87
271700,2,0,6,24,48,6,87,60
271800,2,0,12,9,81,6,111,102
271900,2,0,24,18,93,9,141,123
272001,2,0,0,6,12,0,21,12
272002,2,0,9,12,72,0,93,81
272100,2,0,12,9,72,6,99,90
272200,2,0,15,12,69,3,99,87
272300,2,0,9,12,63,3,87,72
272401,2,0,3,3,12,3,18,15
272402,2,0,0,3,12,3,18,15
272403,2,0,18,27,156,9,213,183
272500,2,0,18,24,120,9,168,144
272600,2,0,15,15,87,6,120,105
272703,2,0,15,12,102,3,135,126
272704,2,0,24,12,102,6,141,132
272705,2,0,0,3,36,3,45,39
272706,2,0,12,12,84,3,117,105
272707,2,0,15,12,96,6,126,114
272800,2,0,24,21,93,6,141,123
272900,2,0,9,3,57,3,75,69
273000,2,0,12,12,117,9,147,135
273100,2,0,6,9,63,6,87,78
273201,2,0,12,18,123,6,156,138
273203,2,0,9,3,81,3,96,93
273204,2,0,9,15,102,6,132,117
273205,2,0,9,6,69,9,93,87
273206,2,0,3,6,30,6,45,39
273300,2,0,9,24,144,6,183,162
273400,2,0,9,3,93,9,117,114
273500,2,0,3,9,42,6,60,54
273600,2,0,3,12,84,3,108,93
273700,2,0,6,6,51,0,63,54
273800,2,0,12,3,48,3,66,63
273900,2,0,3,18,60,6,84,69
274000,2,0,6,15,51,6,78,60
274100,2,0,9,3,36,3,54,51
274202,2,0,6,18,45,0,69,51
274203,2,0,9,3,39,3,54,51
274204,2,0,9,21,36,0,72,48
274205,2,0,9,9,39,3,60,48
274206,2,0,9,9,54,0,72,63
274300,2,0,3,3,42,3,51,48
274401,2,0,9,21,69,6,102,84
274402,2,0,9,6,81,3,96,90
274502,2,0,6,12,108,3,135,120
274503,2,0,3,0,24,0,27,27
274504,2,0,3,9,54,0,66,57
274505,2,0,0,0,15,0,15,15
274506,2,0,3,6,21,3,30,27
274600,2,0,15,12,111,9,147,135
274700,2,0,6,3,72,3,84,81
274800,2,0,9,9,66,6,84,78
274900,2,0,6,9,24,3,42,33
275000,2,0,15,9,117,6,147,138
275101,2,0,9,6,66,3,81,75
275102,2,0,6,6,57,3,72,66
275200,2,0,15,9,60,3,87,78
275301,2,0,3,3,24,0,30,27
275302,2,0,0,3,39,3,45,42
275400,2,0,6,9,63,6,81,72
275500,2,0,9,12,69,3,90,81
275601,2,0,6,12,63,3,78,69
275602,2,0,3,3,30,0,36,33
275603,2,0,6,3,48,3,60,57
275700,2,0,15,6,69,6,99,90
275800,2,0,6,3,45,3,57,54
275900,2,0,9,6,81,9,105,99
276002,2,0,9,12,84,0,105,93
276003,2,0,6,6,63,3,81,72
276004,2,0,3,0,30,3,39,36
276005,2,0,6,9,24,0,39,30
276006,2,0,3,0,51,0,54,54
276007,2,0,3,3,30,0,39,36
276101,2,0,0,0,18,0,21,18
276102,2,0,3,6,30,0,39,36
276201,2,0,3,0,33,3,39,39
276202,2,0,3,6,18,3,30,24
276300,2,0,9,6,84,6,105,102
276400,2,0,18,6,165,12,198,192
276500,2,0,9,15,81,0,105,93
276601,2,0,6,9,48,0,57,51
276602,2,0,12,9,84,3,108,102
276603,2,0,12,15,96,6,126,111
276700,2,0,6,6,36,3,51,45
276800,2,0,12,6,69,3,90,84
276900,2,0,6,18,102,3,129,114
277000,2,0,0,6,27,0,30,30
277100,2,0,18,27,141,3,186,159
277200,2,0,3,9,87,6,105,96
277301,2,0,15,18,117,6,156,138
277302,2,0,12,12,102,6,132,123
277400,2,0,15,15,129,15,171,156
277500,2,0,15,21,135,9,177,156
277600,2,0,15,27,132,9,186,159
277701,2,0,3,3,51,6,60,57
277702,2,0,6,18,72,3,99,78
277703,2,0,6,3,45,6,60,57
277704,2,0,6,12,48,0,66,51
277801,2,0,15,15,129,6,165,150
277802,2,0,3,0,24,3,30,30
277901,2,0,9,12,99,6,120,108
277902,2,0,0,0,0,0,0,0
278001,2,0,3,0,30,0,36,36
278003,2,0,18,6,69,3,96,90
278005,2,0,24,18,105,9,150,135
278006,2,0,0,3,39,0,39,39
278007,2,0,21,12,93,6,129,120
278008,2,0,12,12,102,6,129,120
278009,2,0,6,9,78,9,102,93
278102,2,0,15,21,102,6,144,126
278103,2,0,18,24,159,6,207,183
278104,2,0,6,6,30,0,45,36
278105,2,0,6,6,33,0,48,36
278106,2,0,9,12,63,6,93,84
278107,2,0,9,6,30,3,45,39
278108,2,0,3,12,30,0,48,36
278109,2,0,9,12,69,3,93,81
278201,2,0,12,15,87,6,120,102
278203,2,0,0,9,18,0,33,24
278204,2,0,0,0,0,0,0,0
278205,2,0,0,0,0,0,0,0
278206,2,0,0,0,0,0,0,0
278207,2,0,6,15,39,0,63,48
278208,2,0,0,12,24,3,36,24
278209,2,0,3,9,30,3,48,36
278210,2,0,3,9,30,0,42,30
278211,2,0,3,6,30,6,45,39
278212,2,0,9,12,33,3,57,45
278213,2,0,3,3,33,3,48,42
278301,2,0,3,0,36,3,42,42
278302,2,0,3,6,24,3,39,30
278303,2,0,6,6,45,6,63,54
278304,2,0,3,3,60,3,69,69
278402,2,0,27,36,141,15,216,180
278403,2,0,21,27,96,6,147,123
278406,2,0,6,0,48,0,54,57
278407,2,0,3,21,111,0,135,114
278408,2,0,9,0,39,3,51,51
278409,2,0,6,9,57,3,75,66
278410,2,0,3,3,27,3,39,33
278411,2,0,0,3,45,3,51,48
278412,2,0,9,3,42,3,57,51
278502,2,0,6,15,105,6,132,117
278504,2,0,12,18,75,6,108,90
278505,2,0,15,9,90,6,120,114
278506,2,0,15,12,60,9,99,87
278509,2,0,6,9,21,6,42,33
278510,2,0,12,30,93,9,144,114
278511,2,0,6,3,87,6,105,102
278512,2,0,3,9,48,0,57,51
278514,2,0,15,15,132,6,168,156
278515,2,0,3,3,21,0,27,21
278516,2,0,6,9,54,0,72,63
278517,2,0,0,0,33,3,36,36
278601,2,0,3,6,51,3,63,57
278602,2,0,6,3,12,0,21,18
278603,2,0,3,3,45,3,57,54
278701,2,0,3,3,48,3,57,51
278702,2,0,3,3,18,3,24,24
278800,2,0,0,0,0,0,3,0
278902,2,0,6,15,81,3,108,93
278903,2,0,6,9,15,0,36,24
278904,2,0,3,12,39,0,48,39
278905,2,0,0,6,6,0,15,9
278906,2,0,3,3,42,3,57,48
279000,2,0,6,12,45,3,63,51
279101,2,0,12,6,84,12,111,108
279102,2,0,6,21,120,6,159,135
279201,2,0,6,24,114,3,153,129
279202,2,0,15,12,162,15,207,195
279300,2,0,21,15,138,12,186,171
279400,2,0,0,3,45,3,54,51
279500,2,0,18,15,174,6,216,201
279600,2,0,9,6,48,3,66,60
279700,2,0,30,9,165,6,213,204
279800,2,0,6,12,24,3,42,33
