meshblock_id,census_year_id,household,looking_after_child_not_own_household,looking_after_child_own_household,looking_after_not_own_household_member_who_is_ill_or_disable,looking_after_own_household_member_who_is_ill_or_disabled,none,not_elsewhere_included,total,total_stated,voluntary
976500,2,27,6,6,6,3,6,12,48,33,6
976600,2,0,0,0,0,0,0,0,9,6,0
976701,2,0,0,0,0,0,0,0,3,0,0
976702,2,15,3,6,3,0,6,6,24,21,3
976712,2,66,18,30,9,9,12,18,105,84,15
976713,2,111,33,57,12,18,15,18,147,129,21
976714,2,33,9,12,3,3,3,9,42,33,3
976715,2,63,24,45,18,18,15,33,114,81,12
976716,2,6,0,0,0,0,0,0,12,9,0
976717,2,135,42,81,12,24,21,33,198,165,18
976721,2,57,12,30,6,6,9,12,78,66,6
976722,2,132,36,60,6,15,6,27,168,141,15
976723,2,129,33,57,12,9,15,12,156,144,12
976724,2,111,30,30,12,6,12,9,144,132,33
976725,2,60,9,21,3,6,6,6,81,72,9
976726,2,141,30,45,18,15,9,18,171,153,24
976727,2,96,21,30,15,12,6,15,117,105,12
976728,2,60,6,27,6,6,6,12,84,69,6
976729,2,117,24,39,6,3,6,9,132,123,15
976730,2,174,33,90,15,15,21,18,219,201,15
976731,2,180,39,99,18,24,30,18,234,216,18
976732,2,174,39,69,12,18,12,9,198,186,27
976733,2,165,48,78,15,24,21,24,213,186,12
976734,2,54,12,15,3,3,9,6,72,63,6
976735,2,57,15,33,9,9,12,12,84,72,15
976736,2,75,18,42,9,12,9,21,102,84,9
976737,2,57,15,21,6,3,6,9,69,63,3
976738,2,21,12,12,6,9,6,6,39,30,6
976739,2,15,3,6,3,0,3,3,24,18,3
976801,2,75,15,36,12,12,9,6,90,84,15
976802,2,18,3,9,0,0,0,0,18,15,6
976901,2,204,51,90,21,15,12,15,231,216,45
976902,2,57,12,33,6,3,0,3,63,60,12
977001,2,27,0,9,3,0,3,3,36,33,3
977002,2,33,9,18,3,3,27,3,63,57,3
977100,2,45,12,18,3,0,3,6,54,51,3
977201,2,36,9,6,3,3,3,3,45,42,3
977202,2,0,0,0,0,0,0,0,0,0,0
977301,2,9,3,3,0,3,3,6,15,9,0
977305,2,99,9,45,6,12,6,3,114,108,21
977306,2,189,42,78,9,12,9,15,213,201,27
977307,2,78,21,33,9,6,3,6,90,81,9
977308,2,93,21,36,9,6,9,9,111,102,12
977309,2,150,36,51,9,12,9,9,174,165,27
977310,2,123,27,72,12,9,6,9,144,135,15
977311,2,102,21,54,6,12,6,9,117,108,15
977400,2,78,15,30,6,6,3,3,84,81,18
977500,2,99,15,42,12,9,6,3,105,105,15
977600,2,42,9,18,0,0,3,6,51,48,3
977701,2,75,6,6,12,6,9,15,105,90,6
977702,2,42,3,27,6,3,0,0,42,42,6
977703,2,48,6,21,3,6,3,6,60,54,6
977801,2,66,15,24,0,0,6,3,72,69,15
977802,2,48,9,21,9,3,3,6,60,51,6
977803,2,81,18,36,15,9,9,9,99,90,15
977901,2,0,0,0,0,0,0,0,6,0,0
977902,2,9,0,9,0,0,0,0,15,12,0
978001,2,39,3,21,3,9,6,3,51,45,6
978002,2,60,12,30,9,6,6,6,72,69,12
978003,2,24,3,6,3,3,3,0,30,30,0
978004,2,12,0,3,3,3,3,0,18,18,0
978005,2,9,0,6,0,0,0,0,15,12,0
978102,2,30,9,15,6,0,0,0,30,30,6
978107,2,159,27,66,18,9,15,9,192,180,33
978108,2,204,33,90,15,9,18,21,246,228,24
978109,2,123,21,42,9,12,12,3,141,138,15
978110,2,141,21,45,9,9,18,6,165,159,24
978112,2,87,18,30,6,6,6,6,102,93,18
978113,2,114,24,51,15,12,6,12,132,123,18
978114,2,108,21,42,9,3,12,0,117,117,12
978115,2,132,27,42,15,27,12,9,156,147,24
978116,2,168,33,69,12,9,9,9,186,180,30
978117,2,90,21,39,12,15,9,3,102,99,18
978118,2,27,6,9,6,0,0,0,30,30,3
978119,2,42,12,27,9,3,3,0,51,48,6
978120,2,36,9,18,3,0,6,3,45,42,6
978121,2,63,21,42,9,0,0,3,69,66,9
978122,2,0,0,0,0,0,0,0,0,0,0
978123,2,0,0,0,0,0,0,0,0,0,0
978124,2,0,0,0,0,0,0,0,0,0,0
978125,2,6,0,0,0,0,0,0,6,6,0
978200,2,105,18,42,9,12,12,3,120,117,18
978300,2,90,12,36,15,6,0,12,108,99,9
978400,2,126,30,45,15,9,12,6,150,144,18
978500,2,153,30,66,24,21,15,27,201,171,27
978600,2,42,12,12,6,3,3,6,51,45,6
978700,2,75,15,33,3,6,9,6,87,81,9
978801,2,96,18,45,3,9,9,3,111,105,24
978803,2,9,0,0,0,0,0,0,9,9,0
978804,2,0,0,0,0,0,0,0,0,0,0
978900,2,27,9,21,3,9,3,30,63,30,21
979000,2,0,0,0,0,0,0,0,0,0,0
979101,2,114,48,57,27,27,6,3,126,126,63
979102,2,84,36,57,15,27,6,6,96,90,51
979200,2,36,12,15,3,6,12,3,63,57,24
979302,2,102,39,54,18,18,9,6,120,114,48
979303,2,111,45,72,15,15,6,12,135,120,51
979304,2,162,51,102,24,27,6,18,192,171,69
979400,2,27,15,21,6,3,3,3,33,30,15
979500,2,0,0,0,0,0,0,0,0,0,0
979601,2,0,0,0,0,0,0,0,3,0,0
979602,2,9,0,0,0,0,0,0,12,9,0
979603,2,42,12,27,6,9,3,3,48,45,24
979604,2,15,6,6,3,3,3,3,21,21,6
979700,2,27,9,15,6,0,0,0,30,30,9
979801,2,18,0,3,3,0,0,0,21,18,6
979802,2,0,0,0,0,0,0,0,3,0,0
979803,2,0,0,0,0,0,0,0,3,0,0
979804,2,30,6,15,3,6,6,0,39,39,3
979900,2,90,18,45,9,9,9,6,105,99,15
980001,2,81,3,30,3,6,6,6,96,90,15
980002,2,135,30,48,15,9,12,12,159,150,21
980003,2,51,6,15,6,0,6,6,63,57,9
980101,2,42,9,15,3,3,6,3,51,48,6
980102,2,27,6,15,3,3,3,0,30,30,3
980103,2,39,9,18,3,3,6,3,48,45,3
980104,2,21,6,6,3,0,6,0,27,27,3
980105,2,33,6,18,3,3,6,3,39,36,3
980200,2,30,3,15,3,0,3,6,39,30,6
980300,2,132,27,57,15,6,9,6,147,141,24
980400,2,87,15,39,12,3,12,0,102,102,12
980500,2,63,12,36,3,3,6,3,72,69,9
980600,2,84,21,36,6,3,12,3,102,99,12
980700,2,21,6,15,3,3,0,3,27,21,6
980800,2,84,18,42,9,6,3,9,99,93,15
980900,2,111,18,36,12,9,9,6,126,117,18
981001,2,96,21,39,12,9,6,9,114,105,21
981002,2,0,0,0,0,0,0,0,0,0,0
981100,2,48,6,18,3,6,6,0,54,51,9
981200,2,39,6,12,3,3,3,3,48,45,12
981300,2,54,12,15,3,3,3,3,63,60,9
981400,2,45,6,21,0,3,6,0,48,51,12
981500,2,60,9,15,9,3,6,3,69,66,12
981600,2,75,18,30,9,12,15,12,102,90,18
981700,2,9,0,0,0,0,0,0,9,9,0
981800,2,27,6,6,3,0,6,3,36,33,6
981900,2,9,0,0,0,0,0,0,15,12,0
982000,2,15,9,6,3,3,0,3,21,18,3
982100,2,42,12,15,3,3,3,3,51,51,15
982200,2,36,9,15,9,0,3,3,42,39,9
982301,2,108,30,54,9,6,12,3,123,120,15
982302,2,111,27,57,9,12,0,3,117,114,27
982400,2,9,0,0,0,0,0,0,15,12,0
982500,2,45,9,18,3,3,3,3,51,48,12
982600,2,27,3,9,3,3,6,3,39,33,3
982700,2,54,9,12,6,3,0,3,57,57,12
982800,2,48,6,18,3,9,0,6,57,51,9
982901,2,30,6,12,3,6,3,3,36,33,6
982902,2,39,6,15,6,3,0,0,42,42,9
983001,2,39,9,15,3,0,0,0,39,39,12
983002,2,87,9,36,12,6,6,6,105,96,24
983003,2,48,15,21,3,3,3,6,63,57,6
983004,2,78,15,27,9,6,6,0,84,84,12
983101,2,60,15,30,6,6,3,3,66,63,15
983102,2,57,12,21,6,6,6,6,72,69,12
983103,2,90,15,33,12,9,3,15,111,96,18
983200,2,48,9,18,3,6,9,6,63,57,6
983301,2,84,15,27,9,6,9,3,96,90,12
983303,2,0,0,0,0,0,0,0,0,0,0
983304,2,27,3,15,3,3,3,0,33,30,6
983305,2,0,0,0,0,0,0,0,0,0,0
983306,2,9,0,9,0,0,0,0,12,12,0
983400,2,30,15,15,3,0,3,9,42,33,3
983500,2,27,6,9,6,0,3,3,30,27,6
983600,2,33,3,18,0,3,3,6,42,36,9
983701,2,15,3,9,0,0,0,0,18,18,6
983702,2,15,0,0,0,0,0,0,18,15,0
983800,2,39,9,18,0,3,3,3,48,42,9
983900,2,36,3,15,3,0,9,6,54,48,3
984000,2,27,9,12,6,6,6,3,39,33,3
984100,2,45,24,30,9,9,6,3,57,54,12
984200,2,87,24,36,12,9,9,15,111,96,18
984300,2,39,12,18,3,6,6,0,45,45,6
984402,2,42,12,12,3,3,6,6,51,48,12
984404,2,48,6,6,6,6,6,6,57,54,6
984405,2,75,12,24,15,6,6,3,84,84,21
984406,2,66,9,18,3,3,3,6,78,69,15
984409,2,60,9,21,6,6,3,6,69,63,6
984410,2,6,0,0,0,0,0,0,6,9,0
984411,2,30,9,9,0,3,3,3,36,36,6
984412,2,24,3,9,3,3,9,3,39,33,0
984413,2,0,0,0,0,0,0,0,0,0,0
984414,2,0,0,0,0,0,0,0,3,0,0
984415,2,0,0,0,0,0,0,0,3,0,0
984501,2,78,15,30,9,6,12,6,93,90,3
984502,2,51,12,24,6,3,12,6,69,66,9
984505,2,108,21,36,12,9,9,6,126,120,27
984506,2,72,18,27,9,12,9,0,81,81,15
984507,2,84,24,39,6,6,6,6,96,90,6
984508,2,90,18,33,9,3,6,9,105,96,9
984509,2,66,18,33,9,9,3,6,75,69,12
984600,2,78,18,36,9,6,6,3,93,90,18
984701,2,54,9,30,3,6,3,0,57,57,6
984702,2,36,6,12,9,0,3,0,39,39,15
984703,2,24,3,9,3,0,3,0,27,27,3
984704,2,75,9,30,3,3,3,3,81,81,6
984705,2,45,9,18,3,3,0,3,51,51,15
984706,2,27,3,9,0,0,3,3,33,30,3
984800,2,117,27,48,18,12,6,9,138,129,21
984900,2,129,24,51,15,6,9,6,147,141,21
985000,2,27,6,6,0,0,0,0,27,27,6
985100,2,84,12,36,6,6,9,3,99,96,15
985200,2,117,18,42,12,6,12,3,135,129,27
985300,2,81,18,36,6,9,6,9,96,90,6
985400,2,81,12,36,3,6,6,9,102,93,12
985500,2,45,9,18,3,6,0,0,48,45,9
985601,2,42,6,15,6,0,3,3,48,48,6
985602,2,15,3,12,0,3,0,0,18,15,0
985603,2,21,3,9,0,0,6,3,27,24,3
985700,2,78,18,39,9,12,9,9,96,87,21
985801,2,60,6,15,9,6,9,6,69,69,9
985803,2,18,6,9,3,3,3,3,24,21,3
985804,2,27,9,12,3,3,6,0,30,30,6
985901,2,138,27,51,24,12,9,9,162,156,27
985902,2,18,3,9,0,0,6,3,27,24,0
986000,2,42,6,12,6,3,51,27,120,93,3
986100,2,111,18,54,9,12,15,3,132,132,18
986201,2,9,0,0,0,0,0,0,9,9,0
986202,2,45,12,21,3,3,6,3,51,51,12
986203,2,27,3,12,0,0,3,3,36,33,3
986300,2,99,12,39,9,12,12,3,114,111,18
986400,2,30,6,12,6,6,6,3,42,39,9
986500,2,111,15,27,12,9,15,6,132,129,21
986601,2,39,12,18,6,3,3,3,45,45,6
986602,2,24,3,12,3,0,3,3,33,33,3
986603,2,30,6,15,6,0,0,0,30,30,6
986604,2,36,6,15,3,0,3,3,42,42,9
986605,2,0,0,0,0,0,0,0,0,0,0
986700,2,63,12,27,6,0,6,3,75,69,9
986800,2,24,6,12,3,3,6,3,36,33,3
986900,2,21,3,6,0,0,0,0,27,24,6
987000,2,42,6,9,3,3,6,0,51,51,15
987100,2,54,9,24,0,6,3,12,72,63,15
987200,2,39,6,18,3,3,3,6,48,42,12
987300,2,39,0,21,3,0,3,0,42,39,6
987400,2,6,0,0,0,0,0,0,9,9,0
987500,2,33,3,18,3,3,6,3,45,39,6
987600,2,51,9,18,6,0,6,3,63,60,9
987700,2,24,6,12,3,3,6,0,30,30,9
987801,2,0,0,0,0,0,0,0,6,6,0
987802,2,0,0,0,0,0,0,0,6,0,0
987803,2,12,0,0,0,0,0,0,12,12,0
987901,2,12,6,0,0,0,0,0,15,18,0
987902,2,186,39,66,12,12,15,9,216,207,21
988000,2,42,9,18,6,6,3,0,48,45,9
988100,2,90,15,48,12,3,6,6,105,99,9
988200,2,33,6,18,3,3,6,6,45,39,6
988300,2,75,18,33,3,6,9,0,84,84,12
988400,2,48,9,24,3,3,9,3,60,57,9
988501,2,9,0,0,0,0,0,0,6,6,0
988502,2,30,9,12,3,0,6,9,42,33,6
988600,2,51,12,15,3,3,6,3,63,57,12
988700,2,81,9,36,12,9,12,3,96,93,15
988800,2,99,15,39,12,15,3,3,111,108,21
988901,2,93,21,39,6,6,9,6,108,102,18
988902,2,0,0,0,0,0,0,0,0,0,0
989000,2,30,3,6,0,0,6,0,36,36,0
989100,2,87,12,36,6,9,30,3,117,117,18
989201,2,60,6,15,9,3,12,9,84,75,12
989202,2,39,9,12,3,9,3,6,51,45,6
989301,2,33,6,6,3,0,6,0,42,42,12
989303,2,30,6,9,0,3,3,3,36,33,6
989304,2,30,3,12,3,0,0,3,33,33,6
989305,2,30,12,15,0,3,0,0,30,30,9
989306,2,24,9,9,6,3,6,3,30,30,0
989307,2,21,0,9,3,3,0,3,27,24,0
989308,2,39,6,18,3,0,0,0,42,39,12
989309,2,30,3,9,3,0,3,3,36,36,3
989310,2,9,0,0,0,0,0,0,9,9,0
989311,2,6,0,0,0,0,0,0,6,6,0
989400,2,63,15,24,6,3,6,6,78,69,9
989500,2,45,3,9,3,6,0,3,51,48,12
989600,2,48,15,21,9,3,9,6,63,60,15
989700,2,48,3,21,3,6,6,6,60,54,6
989800,2,36,3,12,0,3,6,3,51,45,9
989901,2,102,21,39,6,9,9,18,126,111,18
989902,2,102,24,36,18,12,12,9,132,126,24
990000,2,63,12,33,12,3,9,3,75,72,12
990100,2,159,39,57,15,15,15,18,195,177,36
990200,2,108,30,51,18,21,24,21,153,132,27
990300,2,66,6,24,6,0,9,6,81,75,9
990400,2,72,18,36,24,9,15,15,111,93,15
990500,2,36,9,12,6,6,3,9,48,39,9
990600,2,69,15,30,12,9,6,18,96,78,12
990700,2,78,12,27,6,3,9,15,105,87,12
990800,2,78,21,27,15,9,9,15,105,90,21
990900,2,138,39,72,27,21,15,15,174,156,27
991000,2,54,6,18,6,0,9,6,66,60,15
991100,2,42,9,18,3,6,6,15,63,51,12
991200,2,30,3,12,6,6,0,0,30,30,9
991301,2,33,0,15,0,0,3,3,39,36,3
991302,2,6,0,0,0,0,0,6,12,6,0
991303,2,9,0,6,0,0,0,0,12,12,0
991400,2,21,6,9,3,3,3,3,27,24,3
991500,2,33,9,15,0,3,0,3,36,33,9
991600,2,24,9,12,3,3,3,6,33,24,9
991702,2,0,0,0,0,0,0,0,3,0,0
991703,2,27,3,15,3,3,6,3,33,30,3
991704,2,0,0,0,0,0,0,0,0,0,0
991800,2,48,6,24,6,6,9,9,69,60,9
991900,2,63,15,36,3,9,9,3,75,72,15
992000,2,51,15,30,3,3,6,0,60,60,12
992100,2,36,6,18,3,0,0,0,36,36,6
992200,2,0,0,0,0,0,0,0,0,0,0
992301,2,36,6,12,12,3,3,6,48,45,15
992302,2,0,0,0,0,0,0,0,0,0,0
992303,2,0,0,0,0,0,0,0,0,0,0
992400,2,78,21,24,15,15,15,12,102,90,24
992500,2,39,6,15,3,3,6,9,51,45,15
992600,2,60,12,12,9,12,6,6,78,72,21
992701,2,24,6,3,3,6,6,3,33,33,3
992702,2,18,3,6,3,3,0,9,27,21,3
992801,2,33,0,12,6,3,3,3,45,42,12
992802,2,18,3,0,3,0,3,6,24,21,6
992900,2,24,6,12,9,3,6,6,39,33,12
993000,2,0,0,0,0,0,0,0,0,0,0
993102,2,6,0,0,0,0,0,0,9,9,0
993103,2,0,0,0,0,0,0,0,3,0,0
993104,2,15,0,6,0,0,0,0,15,15,0
993200,2,6,0,0,0,0,0,0,6,6,0
993300,2,33,6,9,9,3,6,6,48,45,6
993400,2,0,0,0,0,0,0,0,0,0,0
993500,2,27,6,12,3,3,3,3,33,30,9
993600,2,0,0,0,0,0,0,0,6,0,0
993700,2,9,0,0,0,0,0,0,9,9,0
993800,2,12,0,6,0,0,3,3,18,15,3
993900,2,18,3,3,6,0,6,6,27,21,3
994000,2,42,6,21,12,6,3,6,54,48,12
994101,2,0,0,0,0,0,0,0,3,0,0
994103,2,0,0,0,0,0,0,0,6,0,0
994104,2,51,9,24,6,3,3,3,57,57,9
994200,2,93,21,48,3,9,6,12,114,102,21
994300,2,72,15,21,0,3,9,12,93,81,9
994400,2,36,6,12,6,3,6,0,42,42,3
994501,2,9,0,0,0,0,0,0,12,9,0
994502,2,0,0,0,0,0,0,0,3,0,0
994600,2,12,3,9,0,0,0,3,18,18,3
994701,2,0,0,0,0,0,0,0,6,0,0
994702,2,30,6,18,3,3,6,9,48,36,3
994703,2,15,0,9,0,3,3,6,24,18,3
994800,2,33,3,12,3,0,0,9,42,36,3
994900,2,30,6,6,0,3,3,3,36,33,3
995000,2,42,9,18,3,3,9,12,63,51,3
995100,2,54,18,27,12,12,3,6,66,60,12
995200,2,51,12,27,3,3,6,6,60,57,6
995300,2,18,6,12,0,0,3,3,24,24,0
995400,2,6,0,0,0,0,0,0,6,6,0
995501,2,69,15,18,6,6,9,3,81,78,15
995502,2,21,0,6,0,0,0,0,24,21,6
995600,2,27,9,12,6,3,0,3,30,27,9
995701,2,90,18,45,9,12,6,6,108,102,18
995702,2,0,0,0,0,0,0,0,3,0,0
995802,2,18,0,3,6,0,6,3,27,24,6
995803,2,0,0,0,0,0,0,0,6,0,0
995804,2,27,3,9,0,3,3,6,36,30,3
995901,2,0,0,0,0,0,0,0,6,6,0
995902,2,57,9,21,9,3,3,3,63,63,15
996000,2,69,18,15,6,6,6,6,81,72,24
996101,2,0,0,0,0,0,0,0,0,0,0
996102,2,18,3,6,0,0,6,0,27,24,3
996200,2,60,15,24,6,3,3,6,69,66,18
996300,2,93,18,33,9,9,12,6,114,108,18
996400,2,54,12,18,3,3,9,6,72,66,12
996500,2,54,6,21,6,3,3,6,63,57,9
996600,2,72,12,24,15,12,12,6,90,87,24
996700,2,99,21,33,15,12,15,15,129,117,24
996800,2,39,12,15,3,0,3,3,45,42,9
996900,2,48,6,12,9,9,6,9,66,57,9
997000,2,9,6,0,0,0,0,0,12,9,6
997100,2,42,6,21,9,6,3,12,63,51,9
997200,2,87,21,27,12,6,15,6,111,102,27
997300,2,12,0,0,0,0,0,0,15,12,0
997400,2,78,27,27,15,9,9,12,105,93,21
997500,2,69,21,18,6,6,15,12,96,84,15
997600,2,45,9,18,6,6,18,9,69,63,21
997700,2,36,6,9,6,3,3,6,48,42,9
997800,2,12,0,0,0,0,0,0,18,15,0
997900,2,12,0,6,0,0,0,0,12,12,0
998000,2,0,0,0,0,0,0,0,0,0,0
998100,2,0,0,0,0,0,0,0,0,0,0
998200,2,42,12,18,9,6,6,3,54,51,9
998300,2,0,0,0,0,0,0,0,3,0,0
998400,2,0,0,0,0,0,0,0,0,0,0
998500,2,81,18,30,9,9,18,15,117,102,18
998600,2,42,6,12,3,6,36,3,81,75,9
998700,2,0,0,0,0,0,0,0,0,0,0
998800,2,78,15,45,6,12,15,6,102,93,12
998901,2,51,6,21,6,9,6,9,63,57,6
998902,2,24,6,15,0,0,0,0,24,24,3
999000,2,72,15,33,6,9,9,0,84,84,15
999101,2,0,0,0,0,0,0,0,0,0,0
999102,2,87,12,21,15,12,174,252,531,279,30
999201,2,12,0,0,0,0,0,0,15,15,0
999202,2,0,0,0,0,0,0,0,3,0,0
999300,2,54,15,18,6,0,9,3,69,63,12
999400,2,0,0,0,0,0,0,0,0,0,0
999500,2,0,0,0,0,0,0,0,0,0,0
999600,2,0,0,0,0,0,0,0,0,0,0
999700,2,39,3,15,6,3,9,0,54,51,6
999800,2,51,9,24,0,0,0,0,51,51,6
999900,2,72,9,24,12,6,3,12,93,81,18
1000000,2,66,9,33,9,6,6,3,75,75,12
1000100,2,18,0,6,0,3,6,0,24,24,0
1000200,2,21,3,12,0,3,6,3,27,27,3
1000300,2,54,9,30,3,3,6,6,69,63,15
1000400,2,24,6,15,3,0,6,0,33,33,6
1000500,2,54,6,30,6,3,6,3,63,60,9
1000600,2,51,12,24,6,3,6,6,63,57,6
1000700,2,24,3,9,0,0,3,3,30,27,9
1000800,2,18,3,9,0,0,0,0,21,21,0
1000900,2,60,18,24,3,6,6,6,75,69,9
1001002,2,60,18,15,3,3,3,3,66,63,9
1001003,2,0,0,0,0,0,0,0,0,0,0
1001004,2,15,0,9,0,0,0,0,15,15,0
1001101,2,0,0,0,0,0,0,0,6,0,0
1001103,2,27,9,9,3,6,3,0,30,33,6
1001104,2,48,15,21,6,3,0,6,60,54,6
1001105,2,66,9,21,6,6,3,9,78,69,6
1001201,2,0,0,0,0,0,0,0,6,0,0
1001202,2,12,0,0,0,0,0,0,15,12,0
1001203,2,54,6,18,3,6,3,6,63,57,9
1001300,2,18,6,6,6,3,0,0,24,21,9
1001401,2,54,21,33,9,15,9,12,78,69,6
1001402,2,18,6,12,3,6,3,0,24,24,9
1001501,2,24,3,15,0,0,3,3,27,30,3
1001502,2,15,3,9,3,3,0,3,24,18,0
1001601,2,6,0,0,0,0,0,0,6,6,0
1001602,2,6,0,0,0,0,0,0,9,9,0
1001700,2,12,0,6,0,0,0,0,12,15,0
1001800,2,36,9,21,6,9,0,3,39,39,12
1001900,2,36,9,21,3,3,6,6,54,45,6
1002000,2,18,0,9,0,0,3,3,24,24,6
1002100,2,33,3,18,3,3,0,0,36,36,3
1002200,2,24,6,9,6,6,3,0,30,30,9
1002300,2,54,12,36,6,6,12,3,69,69,21
1002400,2,30,9,6,3,6,3,0,33,33,0
1002500,2,60,9,27,3,3,9,6,75,69,15
1002600,2,15,3,12,6,0,0,3,18,15,3
1002701,2,18,12,6,6,3,0,0,24,21,6
1002703,2,6,0,0,0,0,0,0,6,6,0
1002704,2,0,0,0,0,0,0,0,0,0,0
1002802,2,0,0,0,0,0,0,0,6,0,0
1002803,2,0,0,0,0,0,0,0,6,6,0
1002804,2,12,0,12,0,0,3,3,21,18,3
1002805,2,12,0,0,0,0,0,0,15,15,0
1002806,2,0,0,0,0,0,0,0,0,0,0
1002900,2,48,9,27,3,6,9,3,63,60,9
1003000,2,33,6,15,6,3,9,3,45,42,6
1003100,2,36,9,12,3,3,0,3,42,39,9
1003200,2,39,6,21,6,3,6,6,51,45,6
1003300,2,24,0,9,3,0,0,0,24,27,3
1003400,2,24,6,15,3,3,0,0,24,24,9
1003501,2,0,0,0,0,0,0,0,6,0,0
1003502,2,78,21,33,6,3,6,15,99,87,15
1003600,2,45,3,21,3,6,15,0,60,60,6
1003700,2,30,6,15,9,3,6,3,39,36,6
1003800,2,18,6,12,0,0,3,3,21,21,3
1003900,2,24,9,12,3,6,3,3,33,27,3
1004000,2,30,3,12,0,3,6,3,39,36,3
1004101,2,18,3,12,3,0,3,3,24,21,6
1004102,2,6,0,0,0,0,0,0,9,6,0
1004200,2,27,3,15,6,0,3,3,30,30,6
1004300,2,42,9,21,9,6,9,0,54,51,6
1004400,2,45,3,18,3,3,6,3,54,51,6
1004500,2,21,3,6,3,3,6,0,27,27,6
1004600,2,30,6,18,6,3,3,3,36,33,3
1004700,2,69,12,36,6,9,9,6,84,78,12
1004800,2,24,3,3,3,3,6,3,30,27,6
1004901,2,9,0,0,0,0,0,0,12,9,0
1004902,2,24,3,12,3,0,3,3,30,30,6
1005002,2,0,0,0,0,0,0,0,0,0,0
1005003,2,0,0,0,0,0,0,0,0,0,0
1005004,2,0,0,0,0,0,0,0,0,0,0
1005101,2,78,30,42,6,6,6,15,105,90,18
1005102,2,9,3,6,3,3,6,9,21,15,3
1005200,2,48,18,12,12,6,6,9,63,57,21
1005300,2,48,15,18,6,6,12,18,81,63,15
1005400,2,9,0,0,0,0,0,0,15,12,0
1005500,2,0,0,0,0,0,0,0,3,0,0
1005600,2,27,9,15,3,6,6,21,57,36,6
1005700,2,54,15,24,0,6,6,12,75,63,15
1005800,2,36,6,9,6,6,12,18,63,45,9
1005900,2,18,3,0,0,0,0,6,24,21,3
1006000,2,78,18,42,9,12,15,36,132,99,15
1006100,2,27,9,6,3,3,9,3,39,39,6
1006200,2,24,6,6,9,9,3,3,36,33,15
1006301,2,6,0,0,0,0,0,0,6,9,0
1006302,2,42,12,12,3,0,3,0,48,45,6
1006400,2,81,27,39,6,12,9,21,117,93,21
1006500,2,63,15,27,6,3,3,6,72,69,12
1006600,2,27,6,15,3,3,6,3,42,33,6
1006700,2,0,0,0,0,0,0,0,6,0,0
1006800,2,51,12,30,6,9,6,9,69,63,9
1006900,2,57,15,21,9,6,3,6,66,63,9
1007001,2,48,6,21,6,6,3,6,51,48,15
1007002,2,0,0,0,0,0,0,0,3,0,0
1007100,2,60,21,30,6,9,6,9,78,69,21
1007201,2,0,0,0,0,0,0,0,0,0,0
1007202,2,6,0,0,0,0,0,0,15,12,0
1007300,2,39,9,15,9,9,6,15,66,51,12
1007400,2,0,0,0,0,0,0,0,9,9,0
1007500,2,48,6,18,6,3,6,9,63,54,6
1007601,2,6,0,0,0,0,0,0,9,9,0
1007602,2,36,15,21,3,3,9,3,45,48,15
1007700,2,150,36,60,15,18,27,18,201,183,39
1007800,2,42,9,18,6,6,45,9,99,90,3
1007900,2,6,0,0,0,0,0,0,9,9,0
1008000,2,27,9,12,3,3,3,9,42,33,6
1008100,2,129,30,42,15,15,15,15,159,144,18
1008200,2,48,9,27,3,9,6,9,63,54,12
1008300,2,30,12,9,3,6,3,3,39,36,9
1008400,2,33,6,15,9,0,3,12,45,33,9
1008500,2,66,12,36,15,12,9,9,90,81,21
1008600,2,42,12,18,0,3,6,12,57,48,12
1008701,2,15,6,12,3,3,0,9,24,18,6
1008702,2,21,6,12,3,6,9,12,45,33,9
1008800,2,51,12,24,9,6,3,15,72,57,12
1008900,2,42,9,18,9,6,9,9,60,51,9
1009000,2,9,0,0,0,0,0,0,15,15,0
1009100,2,54,12,24,9,12,12,6,75,72,6
1009200,2,24,6,9,0,3,3,9,45,33,6
1009300,2,93,21,21,12,6,15,21,132,111,27
1009400,2,36,9,12,6,3,6,9,54,45,6
1009500,2,48,12,21,6,6,9,18,72,57,12
1009600,2,93,24,39,15,12,15,3,117,114,15
1009700,2,99,21,27,15,9,15,9,129,117,27
1009801,2,60,12,27,6,6,6,9,75,69,15
1009802,2,9,0,0,0,0,0,0,12,9,0
1009900,2,84,18,24,9,9,3,6,96,90,21
1010000,2,21,3,12,0,3,3,3,24,21,9
1010101,2,0,0,0,0,0,0,0,9,6,0
1010102,2,12,0,12,0,0,0,0,18,15,0
1010103,2,21,6,3,0,0,0,0,24,24,6
1010201,2,12,0,9,0,0,0,0,12,15,0
1010202,2,27,6,6,0,0,3,3,36,30,3
1010300,2,24,3,9,0,0,0,0,24,24,6
1010400,2,12,0,0,0,0,0,0,12,12,0
1010500,2,33,6,6,6,3,6,9,45,36,9
1010600,2,24,9,6,6,6,3,3,33,33,9
1010701,2,57,9,27,6,0,9,9,75,66,15
1010702,2,21,6,9,0,3,3,0,24,24,3
1010801,2,39,6,9,6,3,0,9,48,42,6
1010802,2,0,0,0,0,0,0,0,0,0,0
1010900,2,51,12,21,6,6,9,12,72,60,12
1011000,2,15,3,3,0,0,0,0,15,15,3
1011100,2,27,9,15,0,0,0,6,36,30,6
1011200,2,42,9,15,6,6,21,3,69,63,9
1011301,2,0,0,0,0,0,0,0,6,0,0
1011302,2,12,0,0,0,0,0,0,15,12,0
