meshblock_id,census_year_id,ex,never,not_elsewhere_included,regular,total,total_stated
53003,2,21,39,0,6,63,63
53004,2,12,33,9,15,66,57
53005,2,15,39,6,6,63,60
53101,2,30,45,3,12,93,90
53102,2,15,12,3,3,33,30
53200,2,21,39,6,36,99,93
53301,2,6,21,9,21,54,48
53303,2,12,24,18,6,60,42
53304,2,33,48,24,39,141,117
53305,2,15,30,9,27,78,72
53403,2,33,57,3,12,108,102
53404,2,57,72,27,9,165,138
53405,2,9,21,3,6,36,33
53406,2,24,66,12,54,156,144
53407,2,30,66,3,18,117,111
53408,2,3,12,3,9,33,30
53502,2,3,9,3,6,21,21
53503,2,3,6,6,0,18,12
53504,2,6,15,3,6,30,27
53505,2,12,18,0,3,33,30
53506,2,12,18,6,6,39,33
53507,2,0,0,0,0,3,0
53508,2,9,15,3,3,30,30
53509,2,21,27,3,3,51,51
53600,2,0,0,0,0,0,0
53700,2,0,6,3,12,24,18
53800,2,21,18,24,33,96,75
53900,2,18,33,15,24,90,75
54000,2,21,42,6,15,84,78
54100,2,3,12,3,0,18,15
54200,2,39,66,27,39,171,141
54300,2,3,9,12,3,27,18
54400,2,39,57,12,45,153,138
54501,2,27,36,15,12,90,72
54502,2,6,15,18,12,51,30
54600,2,9,12,18,15,54,36
54700,2,18,36,12,9,75,63
54801,2,18,39,9,12,81,69
54802,2,33,45,12,21,105,96
54900,2,6,9,12,18,42,27
55000,2,3,6,9,18,36,24
55100,2,3,6,9,9,27,18
55200,2,12,15,6,21,54,48
55300,2,12,12,18,18,63,45
55400,2,3,12,6,12,36,30
55500,2,9,18,9,12,45,36
55600,2,12,15,12,30,72,57
55700,2,9,15,6,21,51,48
55801,2,6,18,15,18,54,39
55802,2,3,9,9,27,51,42
55900,2,9,36,18,27,90,72
56001,2,3,9,9,6,27,18
56002,2,3,15,9,15,42,36
56100,2,12,12,6,18,48,42
56200,2,0,0,0,0,9,0
56300,2,18,30,9,6,63,54
56400,2,30,51,21,12,111,93
56500,2,9,3,9,3,24,15
56600,2,6,3,12,9,30,18
56700,2,0,0,6,0,9,3
56800,2,3,0,3,3,12,6
56900,2,12,12,12,6,42,30
57000,2,45,45,15,42,150,132
57100,2,24,33,15,18,93,75
57201,2,36,57,24,30,150,126
57202,2,3,9,12,0,24,9
57300,2,3,6,3,9,21,18
57400,2,9,21,9,12,51,42
57500,2,12,36,12,33,90,78
57600,2,9,15,6,18,51,45
57700,2,21,63,27,30,141,114
57800,2,12,27,12,15,63,51
57900,2,3,6,3,3,15,12
58000,2,6,3,6,9,24,18
58100,2,12,18,12,30,75,63
58200,2,9,24,15,27,75,60
58300,2,6,9,6,15,42,33
58400,2,9,21,6,15,48,42
58500,2,9,18,18,24,69,54
58600,2,6,21,9,9,42,36
58700,2,12,27,18,30,87,69
58800,2,12,24,15,27,78,63
58901,2,0,0,0,0,6,0
58902,2,0,0,0,0,0,0
59000,2,0,0,0,0,0,0
59100,2,0,0,0,0,3,0
59200,2,0,0,0,0,0,0
59301,2,27,36,12,27,102,93
59302,2,0,0,0,0,6,0
59400,2,3,3,3,6,18,15
59500,2,6,9,6,9,30,24
59600,2,18,21,6,24,66,60
59700,2,27,66,27,42,162,132
59800,2,9,27,12,6,54,42
59900,2,0,0,0,0,0,0
60000,2,9,6,0,0,15,15
60100,2,6,12,0,9,30,30
60200,2,6,18,0,6,33,33
60300,2,9,33,6,18,69,63
60400,2,3,18,0,0,27,24
60500,2,15,24,12,12,63,48
60600,2,18,42,9,18,87,81
60700,2,30,54,9,18,108,99
60800,2,6,18,15,15,54,42
60900,2,6,24,6,12,45,39
61000,2,24,27,15,15,81,66
61100,2,0,0,0,0,0,0
61200,2,21,27,6,18,69,63
61300,2,3,6,0,3,15,15
61400,2,0,0,0,0,0,0
61501,2,0,0,0,0,0,0
61502,2,15,33,12,21,81,69
61600,2,18,18,6,3,42,36
61700,2,39,60,9,15,126,117
61801,2,12,18,3,9,36,36
61802,2,48,69,6,9,132,126
61803,2,21,27,39,39,120,81
61804,2,9,21,6,30,69,63
61805,2,15,33,9,54,108,99
61806,2,12,12,6,30,63,57
61807,2,21,36,9,72,138,129
61808,2,12,15,18,27,72,54
61901,2,36,90,12,18,159,147
61902,2,15,42,6,6,69,63
61904,2,21,36,3,9,66,63
61905,2,15,42,3,9,69,66
62001,2,0,0,0,0,0,0
62002,2,45,75,12,33,165,153
62102,2,24,33,3,12,69,66
62105,2,15,27,6,9,51,45
62106,2,6,9,3,3,18,15
62107,2,12,39,18,12,81,63
62108,2,27,30,3,9,69,66
62109,2,45,60,6,18,126,123
62110,2,39,48,6,30,123,117
62202,2,36,60,3,18,117,111
62203,2,24,24,3,3,60,54
62204,2,27,27,9,3,69,60
62205,2,15,36,9,15,72,63
62206,2,24,27,6,15,66,63
62301,2,12,12,3,0,27,27
62303,2,18,18,3,6,45,45
62304,2,0,0,0,0,0,0
62401,2,15,15,0,9,36,39
62402,2,63,81,18,51,216,195
62501,2,12,21,3,9,45,42
62502,2,12,57,15,12,96,84
62503,2,0,0,0,0,9,6
62504,2,6,24,0,6,42,39
62505,2,3,9,0,3,18,12
62506,2,18,15,6,15,54,45
62507,2,12,9,3,3,24,21
62600,2,33,66,15,24,138,123
62702,2,6,9,3,6,18,18
62703,2,30,90,27,21,171,144
62704,2,0,9,0,0,9,9
62705,2,3,9,0,0,12,9
62800,2,30,78,3,15,126,123
62900,2,33,66,12,57,165,156
63000,2,39,78,18,75,213,195
63100,2,24,36,21,30,108,90
63200,2,30,45,12,27,114,102
63300,2,0,0,0,0,0,0
63400,2,42,66,6,51,165,162
63500,2,27,48,12,36,120,105
63600,2,18,30,3,21,75,69
63701,2,18,33,3,3,60,57
63703,2,15,30,0,9,51,54
63704,2,18,39,9,24,90,81
63705,2,18,27,9,24,78,72
63801,2,24,66,3,9,102,99
63803,2,27,51,9,21,105,96
63804,2,24,63,18,30,132,114
63805,2,6,18,15,6,45,27
63900,2,45,111,15,33,201,186
64000,2,21,42,6,6,72,66
64100,2,9,3,0,0,15,15
64200,2,9,15,0,0,27,27
64300,2,33,84,6,24,144,138
64401,2,12,21,0,15,45,48
64402,2,0,6,0,0,9,9
64501,2,9,15,3,6,33,27
64503,2,3,6,3,0,15,9
64504,2,3,9,0,3,18,18
64600,2,57,84,12,24,180,165
64700,2,36,105,9,24,177,165
64800,2,12,18,3,6,39,33
64900,2,6,6,0,6,18,18
65000,2,3,3,0,3,9,9
65101,2,0,0,0,0,0,0
65102,2,0,0,0,0,9,6
65200,2,27,63,9,33,132,123
65300,2,6,27,3,3,36,39
65400,2,6,30,0,9,45,42
65500,2,3,18,6,9,36,27
65600,2,24,78,21,21,144,123
65700,2,3,21,21,0,45,24
65800,2,9,30,0,12,51,51
65900,2,0,0,0,0,6,6
66000,2,0,0,0,0,3,0
66100,2,9,18,6,15,48,42
66200,2,6,6,0,3,12,9
66300,2,12,18,12,18,57,48
66400,2,0,0,0,0,9,9
66500,2,6,12,3,12,36,30
66600,2,6,9,3,18,33,30
66700,2,0,9,3,0,15,12
66800,2,12,15,6,15,45,39
66900,2,6,9,3,3,21,21
67000,2,0,0,0,0,0,0
67100,2,0,0,0,0,0,0
67200,2,0,0,0,0,0,0
67300,2,9,3,0,3,18,18
67400,2,9,24,3,15,51,48
67500,2,6,9,6,6,27,18
67600,2,3,15,0,12,30,27
67700,2,3,15,0,3,18,18
67800,2,12,48,9,24,93,84
67900,2,12,12,9,12,39,33
68000,2,0,0,0,0,0,0
68100,2,3,6,9,0,18,9
68200,2,3,3,6,12,27,21
68300,2,0,3,6,6,18,12
68400,2,6,24,12,18,60,48
68500,2,6,24,18,9,66,45
68600,2,12,21,9,3,45,33
68700,2,15,48,15,15,96,78
68801,2,39,81,9,30,165,153
68802,2,24,72,0,21,120,117
68900,2,33,60,6,21,117,111
69000,2,42,72,3,24,141,138
69100,2,30,75,6,18,129,123
69201,2,39,57,12,9,117,108
69202,2,6,9,0,6,15,18
69300,2,48,102,21,15,186,165
69402,2,0,0,0,0,3,0
69403,2,9,21,0,3,36,33
69404,2,6,18,0,0,24,21
69500,2,33,48,24,33,138,111
69603,2,33,54,3,9,99,96
69604,2,0,0,0,0,0,0
69606,2,0,9,0,3,12,12
69607,2,18,42,15,12,87,72
69608,2,18,48,6,15,87,81
69609,2,33,57,6,9,102,96
69700,2,33,57,0,12,102,99
69800,2,3,9,0,3,15,15
69900,2,39,81,15,24,156,141
70001,2,18,24,0,9,51,51
70002,2,12,36,0,12,60,60
70003,2,21,45,3,3,72,66
70100,2,27,96,3,15,144,135
70201,2,0,12,3,0,18,15
70202,2,0,0,0,0,0,0
70203,2,33,81,18,18,150,132
70205,2,9,21,3,6,39,36
70206,2,12,48,6,3,69,66
70207,2,9,21,3,3,36,33
70208,2,18,48,3,3,69,69
70209,2,18,36,6,6,63,57
70300,2,48,93,9,33,183,174
70400,2,27,48,6,6,87,81
70501,2,9,12,3,15,39,36
70502,2,9,18,0,6,30,33
70503,2,3,3,0,3,9,9
70504,2,21,30,3,0,54,51
70505,2,12,21,6,3,42,36
70506,2,15,27,0,6,51,51
70600,2,0,0,0,0,0,0
70700,2,24,57,3,12,102,96
70801,2,18,54,6,12,90,84
70802,2,9,18,3,0,30,27
70903,2,3,24,3,3,33,30
70904,2,36,87,12,12,147,135
70905,2,3,6,3,0,12,6
70906,2,18,60,0,9,90,90
70907,2,15,27,6,3,48,42
71001,2,3,3,3,0,12,9
71002,2,12,30,6,6,60,51
71003,2,15,45,0,6,69,69
71004,2,9,33,3,15,57,54
71005,2,12,36,6,12,66,57
71006,2,3,18,3,3,27,21
71007,2,0,0,0,0,0,0
71100,2,42,81,9,21,150,141
71200,2,24,42,3,18,87,87
71301,2,54,126,18,21,216,201
71302,2,0,6,0,3,9,9
71400,2,21,60,15,18,117,99
71500,2,3,24,57,12,99,42
71600,2,36,69,21,24,150,129
71701,2,0,0,0,0,3,0
71702,2,36,90,33,18,174,141
71800,2,33,78,21,27,156,135
71901,2,0,3,3,6,15,12
71902,2,27,27,9,12,72,63
72000,2,36,111,12,30,195,180
72101,2,0,6,12,0,15,3
72102,2,12,42,12,6,72,60
72200,2,15,51,12,24,105,93
72300,2,30,60,9,21,117,111
72401,2,3,12,3,0,24,21
72402,2,0,0,0,0,6,9
72403,2,15,24,6,18,63,57
72404,2,0,0,0,0,3,0
72501,2,0,0,0,0,0,0
72502,2,3,9,0,0,12,12
72601,2,27,90,3,21,144,141
72603,2,0,0,0,0,0,0
72604,2,9,18,6,6,36,33
72605,2,15,21,0,12,48,45
72606,2,15,30,3,3,48,45
72607,2,15,21,3,15,51,48
72702,2,15,39,3,15,75,72
72703,2,18,36,9,6,66,60
72704,2,18,72,15,12,117,102
72705,2,9,18,3,3,33,33
72706,2,0,0,0,0,9,6
72801,2,3,6,3,3,9,9
72802,2,21,39,0,6,69,66
72900,2,6,24,3,3,36,33
73001,2,9,18,6,6,39,33
73002,2,9,45,3,9,66,63
73003,2,12,18,0,9,39,39
73004,2,18,21,6,15,57,51
73005,2,12,30,9,6,54,48
73006,2,0,0,0,0,3,0
73101,2,6,12,6,6,27,24
73102,2,6,24,9,9,48,39
73103,2,3,9,3,3,18,15
73104,2,0,0,0,0,6,9
73105,2,0,6,3,6,12,9
73200,2,0,0,0,0,0,0
73301,2,0,0,0,0,0,0
73302,2,12,24,6,3,48,39
73400,2,24,36,12,18,93,81
73501,2,24,81,12,21,135,123
73503,2,33,66,12,33,144,135
73504,2,24,51,3,3,81,78
73505,2,42,99,9,9,156,150
73601,2,45,93,15,18,174,159
73602,2,36,87,18,18,162,141
73701,2,12,30,9,12,63,51
73703,2,18,24,3,12,57,57
73704,2,9,21,0,3,36,36
73705,2,12,15,3,9,36,33
73706,2,18,36,6,12,72,66
73802,2,6,6,6,3,21,15
73803,2,0,0,0,0,0,0
73805,2,12,9,3,3,24,24
73806,2,48,63,15,30,153,141
73900,2,30,69,12,21,132,120
74001,2,18,15,6,15,51,48
74002,2,0,0,0,0,0,0
74004,2,6,24,0,9,36,36
74005,2,15,30,9,6,63,51
74101,2,12,18,0,6,36,36
74102,2,57,120,9,33,222,210
74203,2,9,27,3,21,60,57
74204,2,27,27,3,6,63,60
74205,2,15,27,0,9,54,54
74206,2,18,30,0,6,54,51
74207,2,15,27,3,3,45,42
74208,2,15,24,6,9,57,48
74209,2,18,30,3,6,60,54
74210,2,12,24,12,12,60,45
74211,2,12,18,0,6,39,36
74304,2,48,45,6,15,114,108
74305,2,15,27,3,3,51,48
74306,2,24,36,6,9,78,72
74307,2,6,24,3,3,33,33
74308,2,12,21,3,6,48,42
74309,2,9,18,3,6,33,30
74310,2,9,15,3,9,36,33
74311,2,0,6,3,0,9,6
74312,2,9,21,0,6,33,36
74400,2,0,0,0,0,0,0
74501,2,0,0,0,0,0,0
74502,2,0,0,0,0,0,0
74601,2,21,54,18,15,105,90
74602,2,0,0,0,0,9,6
74701,2,0,0,0,0,3,0
74702,2,3,9,3,9,30,24
74703,2,18,24,3,18,63,63
74704,2,9,21,3,18,51,48
74801,2,12,21,6,12,51,45
74802,2,3,9,0,6,18,18
74803,2,12,21,3,12,48,48
74900,2,36,84,15,30,168,153
75001,2,24,39,9,24,99,90
75002,2,0,0,0,0,9,6
75100,2,15,30,9,18,69,63
75200,2,21,45,15,21,102,87
75300,2,60,117,12,39,228,213
75401,2,12,27,3,6,51,48
75402,2,15,21,3,6,42,39
75403,2,15,24,6,9,51,48
75404,2,9,21,3,9,42,42
75500,2,9,15,9,12,45,36
75601,2,12,27,9,15,60,51
75602,2,9,12,0,3,27,27
75700,2,0,9,0,0,9,9
75800,2,0,0,0,0,0,0
75900,2,0,0,0,0,0,0
76000,2,0,0,0,0,3,0
76100,2,0,0,0,0,0,0
76200,2,3,9,3,9,24,24
76300,2,15,39,6,24,84,75
76400,2,21,63,3,24,111,108
76500,2,9,15,6,12,42,36
76600,2,0,0,0,0,0,0
76701,2,0,0,0,0,9,0
76703,2,0,0,0,0,0,0
76704,2,0,0,0,0,3,0
76800,2,3,6,3,6,18,18
76901,2,0,0,0,0,0,0
76902,2,3,12,0,6,21,18
77000,2,24,30,9,39,102,93
77100,2,12,36,6,18,72,66
77200,2,12,33,3,18,66,60
77300,2,0,9,6,6,21,18
77400,2,3,6,0,3,9,12
77500,2,12,24,3,3,39,36
77600,2,12,39,12,12,75,60
77700,2,15,21,6,9,51,48
77800,2,45,72,6,15,144,138
77901,2,0,0,0,0,0,0
77902,2,48,87,27,18,180,153
78001,2,6,21,3,12,42,42
78002,2,0,0,0,0,0,0
78100,2,9,24,3,15,51,45
78200,2,6,9,0,3,18,18
78302,2,3,6,0,3,12,12
78303,2,0,0,0,0,0,0
78304,2,0,6,0,0,9,12
78305,2,9,15,0,6,27,27
78401,2,21,36,6,27,93,84
78402,2,21,36,6,24,87,78
78403,2,24,54,6,9,93,87
78501,2,15,12,3,9,39,33
78502,2,12,18,3,18,51,48
78503,2,9,18,0,12,39,39
78504,2,15,12,0,6,36,36
78601,2,27,57,9,18,108,102
78602,2,3,3,3,0,9,9
78700,2,15,24,9,18,66,57
78800,2,21,33,15,30,96,84
78900,2,15,30,9,9,63,54
79002,2,15,36,3,21,75,69
79003,2,0,0,0,0,6,6
79006,2,12,15,3,6,36,33
79007,2,6,9,3,0,18,15
79009,2,12,27,3,0,45,42
79011,2,6,12,3,3,18,18
79012,2,0,0,0,0,3,0
79013,2,0,0,0,0,3,0
79014,2,0,0,0,0,0,0
79015,2,0,0,0,0,0,0
79016,2,9,6,3,3,21,21
79017,2,6,9,3,6,21,21
79101,2,0,0,0,0,9,6
79102,2,6,9,0,12,27,24
79201,2,6,9,0,6,21,18
79202,2,15,30,3,9,57,54
79203,2,0,0,0,0,6,0
79301,2,12,18,0,12,42,42
79302,2,21,27,3,9,57,57
79303,2,9,18,3,0,30,27
79304,2,9,18,3,3,33,30
79305,2,18,18,3,3,42,39
79402,2,30,66,12,24,135,123
79403,2,12,12,0,3,30,27
79404,2,12,21,3,9,42,42
79405,2,6,12,3,3,24,24
79406,2,18,24,6,12,60,54
79407,2,15,18,0,15,51,51
79500,2,3,3,0,3,12,12
79601,2,0,3,3,3,12,12
79603,2,9,33,27,45,117,90
79605,2,21,45,9,33,111,99
79606,2,21,36,6,42,105,99
79701,2,0,0,0,0,0,0
79703,2,24,48,12,42,123,117
79704,2,30,33,9,45,114,105
79802,2,0,0,0,0,6,6
79803,2,36,66,9,30,141,135
79805,2,15,18,6,9,48,42
79806,2,12,21,0,12,48,45
79807,2,3,15,3,0,21,15
79808,2,6,3,0,0,12,9
79809,2,3,6,0,0,9,9
79810,2,0,0,0,0,6,6
79811,2,9,18,0,0,27,27
79812,2,0,0,0,0,3,0
79813,2,3,15,3,6,30,27
79814,2,6,6,3,3,18,15
79815,2,6,9,0,3,18,21
79816,2,3,9,0,6,15,18
79901,2,0,0,0,0,6,0
79903,2,0,3,0,6,12,9
79904,2,0,0,0,0,3,0
80000,2,12,15,12,3,42,30
80100,2,9,24,6,12,51,48
80200,2,39,69,6,18,129,123
80301,2,9,18,0,6,33,33
80302,2,6,15,3,6,24,24
80400,2,42,54,9,27,132,123
80500,2,33,51,6,30,120,114
80600,2,24,39,6,18,87,81
80700,2,27,36,0,27,93,93
80800,2,30,39,3,21,93,87
80900,2,66,90,27,27,207,183
81000,2,39,48,15,45,147,129
81100,2,45,57,15,36,147,132
81200,2,15,30,0,21,69,66
81300,2,30,30,6,15,78,72
81401,2,12,15,6,6,36,33
81402,2,9,9,3,6,24,21
81403,2,9,18,0,3,33,33
81404,2,6,21,0,3,33,30
81405,2,6,12,0,0,21,21
81406,2,0,9,0,3,12,12
81407,2,9,18,3,0,30,27
81408,2,12,18,3,15,45,42
81501,2,3,12,3,0,18,18
81502,2,3,6,0,6,12,12
81503,2,0,0,0,0,9,6
81504,2,0,0,0,0,6,6
81505,2,0,0,0,0,3,0
81506,2,9,12,3,0,18,21
81507,2,0,0,0,0,9,0
81508,2,3,3,3,3,12,9
81509,2,3,9,0,3,15,18
81510,2,0,6,0,0,9,6
81511,2,0,0,0,0,3,0
81512,2,0,0,0,0,6,9
81513,2,0,0,0,0,6,9
81514,2,6,9,3,0,18,18
81600,2,0,0,0,0,0,0
81700,2,3,6,0,0,12,12
81801,2,0,0,0,0,3,0
81805,2,0,0,0,0,0,0
81806,2,0,0,0,0,6,6
81807,2,0,0,0,0,3,0
81809,2,0,0,0,0,0,0
81810,2,0,0,0,0,0,0
81811,2,12,6,3,3,27,21
81900,2,18,33,30,18,102,72
82001,2,21,33,6,24,84,78
82002,2,15,45,18,3,81,63
82100,2,24,66,12,21,129,114
82200,2,12,51,6,6,72,69
82300,2,12,42,6,3,60,54
82400,2,27,69,6,15,120,114
82500,2,15,36,3,15,66,66
82601,2,15,48,3,12,72,72
82602,2,15,45,3,12,78,75
82701,2,12,21,0,6,42,42
82703,2,27,81,3,15,129,126
82704,2,27,66,6,9,111,105
82801,2,6,9,0,0,15,18
82803,2,9,21,6,3,36,30
82804,2,18,21,3,12,54,51
82900,2,3,9,0,12,24,24
83001,2,48,87,12,18,168,156
83002,2,27,51,6,21,102,99
83100,2,15,21,3,9,51,48
83200,2,33,51,6,27,114,108
83300,2,24,60,6,33,126,120
83400,2,12,27,0,12,48,48
83500,2,18,42,12,30,102,90
83600,2,24,42,6,15,84,78
83701,2,6,18,3,9,33,33
83702,2,6,18,3,15,42,39
83801,2,0,6,3,12,24,21
83802,2,6,9,3,6,24,24
83803,2,12,12,9,12,45,39
83901,2,30,90,12,45,180,168
83903,2,36,60,18,51,165,150
83904,2,21,45,27,30,123,96
84000,2,12,24,6,39,78,75
84100,2,15,33,12,33,93,81
84200,2,18,54,12,36,120,105
84300,2,9,15,3,24,51,48
84400,2,33,81,30,48,189,159
84500,2,45,72,30,39,180,156
84600,2,27,42,9,21,102,90
84700,2,9,18,6,12,45,42
84800,2,9,15,0,12,33,36
84900,2,18,51,9,12,90,81
85000,2,30,51,6,12,99,93
85100,2,18,45,6,9,78,72
85200,2,15,48,3,12,78,75
85300,2,27,48,3,12,96,90
85400,2,24,57,3,15,99,96
85501,2,12,30,6,6,54,48
85502,2,21,57,6,15,102,93
85503,2,9,9,6,3,30,24
85600,2,27,33,9,12,81,72
85700,2,30,42,6,9,87,84
85800,2,30,66,18,33,141,123
85900,2,9,18,6,15,48,45
86000,2,21,39,6,21,87,81
86102,2,0,0,0,9,12,12
86103,2,9,27,6,15,60,54
86104,2,27,66,15,18,129,114
86105,2,36,75,15,33,159,144
86200,2,36,63,12,45,156,144
86300,2,12,15,6,15,42,39
86400,2,27,51,24,54,156,132
86500,2,42,75,18,24,162,141
86600,2,45,90,15,33,180,165
86700,2,21,48,15,21,102,87
86800,2,30,69,12,30,138,126
86900,2,24,57,15,21,117,105
87000,2,21,45,6,21,93,87
87100,2,9,21,6,12,48,42
87200,2,6,15,9,12,42,33
87300,2,27,63,9,75,177,165
87400,2,48,69,21,57,198,174
87500,2,24,39,15,18,96,81
87600,2,30,39,6,27,102,96
87700,2,21,45,6,27,99,96
87800,2,9,60,6,15,90,84
87900,2,12,36,3,12,60,57
88000,2,18,57,3,21,102,96
88100,2,39,69,3,18,126,126
88200,2,6,33,9,24,78,66
88301,2,27,93,15,24,159,144
88302,2,30,54,12,24,117,108
88400,2,24,51,3,21,99,96
88501,2,9,9,3,3,24,21
88502,2,15,24,9,9,57,51
88600,2,15,33,12,30,87,78
88700,2,21,27,9,18,78,69
88801,2,33,36,6,12,84,81
88802,2,30,78,15,21,147,132
88900,2,24,54,6,15,99,93
89000,2,36,51,6,15,105,102
89100,2,27,78,0,9,114,114
89201,2,27,51,3,3,87,84
89202,2,12,15,3,3,33,30
89203,2,21,30,6,15,72,66
89300,2,36,75,45,21,174,132
89400,2,21,51,0,15,90,90
89500,2,15,51,3,15,84,78
89601,2,9,9,0,9,27,27
89602,2,15,12,3,15,48,48
89700,2,63,75,9,33,183,174
89800,2,9,42,21,15,90,66
89900,2,15,42,6,6,69,66
90000,2,15,18,9,21,63,54
90100,2,21,24,6,6,57,51
90200,2,36,51,9,12,108,102
90300,2,21,48,3,15,87,87
90400,2,18,30,12,27,84,72
90500,2,18,33,6,30,90,84
90600,2,15,42,6,15,78,69
90700,2,24,42,0,24,90,87
90800,2,27,36,6,27,93,87
90900,2,33,57,3,18,114,111
91000,2,12,24,6,6,45,42
91100,2,21,60,9,18,108,99
91200,2,36,72,18,27,150,132
91300,2,33,48,12,24,114,105
91400,2,33,69,6,15,126,120
91500,2,21,42,9,12,84,75
91600,2,33,63,18,15,126,105
91700,2,24,45,9,36,114,105
91800,2,24,48,9,30,111,102
91900,2,24,42,3,15,87,81
92000,2,30,78,12,9,132,120
92100,2,24,63,3,18,108,105
92200,2,30,57,3,24,111,111
92300,2,42,51,12,21,126,111
92400,2,18,36,18,15,84,66
92500,2,3,6,9,30,42,36
92600,2,6,18,15,36,78,63
92700,2,6,9,30,9,54,24
92800,2,12,12,12,24,60,48
92900,2,9,39,6,33,90,84
93000,2,24,48,18,21,114,96
93100,2,30,45,15,12,99,87
93200,2,12,6,12,15,48,36
93300,2,3,12,12,9,33,21
93400,2,9,15,9,27,57,48
93500,2,3,6,9,27,45,36
93600,2,6,21,9,24,60,48
93700,2,42,39,51,57,189,138
93800,2,3,15,18,24,57,42
93900,2,12,21,15,42,90,75
94000,2,15,24,18,45,102,84
94100,2,6,12,21,18,54,33
94200,2,6,15,27,45,93,66
94300,2,9,18,15,33,78,63
94400,2,3,9,18,24,48,33
94500,2,30,72,12,36,147,135
94600,2,30,54,9,27,117,108
94700,2,18,60,6,27,111,105
94800,2,12,24,9,15,60,54
94900,2,6,15,9,15,45,36
95000,2,15,24,6,18,60,57
95100,2,39,66,9,18,132,123
95200,2,27,60,3,24,114,111
95301,2,21,39,3,12,72,72
95302,2,18,39,3,6,63,63
95401,2,3,15,3,6,24,24
95402,2,6,9,0,9,21,21
95403,2,36,60,3,18,117,114
95500,2,27,66,6,24,120,117
95601,2,9,18,9,18,51,45
95602,2,0,0,0,0,6,0
95700,2,12,15,3,12,39,36
95800,2,9,18,0,0,27,27
95900,2,30,69,3,24,129,126
96000,2,21,75,6,15,123,114
96100,2,27,57,18,24,126,111
96201,2,3,6,0,3,9,9
96202,2,0,0,0,0,0,0
96300,2,3,15,0,0,21,21
96400,2,12,15,6,12,42,36
96500,2,12,54,12,18,90,81
96600,2,30,63,9,24,123,114
96700,2,9,15,6,3,33,27
96800,2,15,24,3,9,51,48
96900,2,3,18,6,12,39,36
97000,2,39,81,21,42,183,165
97100,2,18,51,12,12,93,81
97200,2,12,33,6,6,60,54
97300,2,9,36,9,12,69,60
97400,2,42,66,15,42,165,147
97500,2,15,51,18,24,108,90
97600,2,3,12,0,9,27,27
97700,2,15,21,3,21,60,54
97800,2,42,84,24,36,183,159
97900,2,18,36,6,9,69,63
98000,2,6,15,3,9,30,30
98100,2,24,24,9,24,81,75
98200,2,15,27,18,15,75,57
98300,2,15,30,18,24,87,69
98400,2,18,36,12,18,87,75
98500,2,15,51,18,21,105,87
98600,2,12,24,18,21,78,57
98700,2,9,27,15,39,90,78
98800,2,3,9,6,9,27,24
98900,2,15,27,6,18,66,60
99000,2,18,45,24,27,117,93
99100,2,0,0,0,0,0,0
99200,2,0,0,0,0,3,0
99300,2,0,0,0,0,0,0
99400,2,0,0,0,0,0,0
99500,2,0,0,0,0,0,0
99600,2,9,21,6,12,48,42
99700,2,3,6,3,6,21,18
99800,2,0,9,0,0,9,12
99902,2,0,0,0,0,3,0
99903,2,3,21,6,6,39,33
99904,2,3,6,0,3,12,12
100000,2,3,9,0,6,18,18
100100,2,0,0,0,0,0,0
100200,2,0,0,0,0,6,6
100300,2,3,0,9,0,12,6
100400,2,0,0,0,0,0,0
100500,2,0,0,0,0,0,0
100600,2,0,0,0,0,3,0
100700,2,0,0,0,0,3,0
100800,2,0,0,0,0,3,0
100901,2,3,9,12,3,30,18
100902,2,12,21,9,6,48,39
101001,2,12,18,6,18,54,45
101002,2,3,6,0,9,21,18
101100,2,15,21,12,6,54,42
101200,2,27,51,9,12,99,90
101301,2,9,15,0,12,36,39
101302,2,6,6,0,0,12,15
101303,2,6,21,3,12,48,42
101304,2,15,18,54,3,93,36
101401,2,15,21,9,12,57,45
101402,2,9,9,0,3,24,21
101501,2,6,21,6,6,36,33
101502,2,6,3,6,3,18,15
101503,2,0,0,0,0,0,0
101601,2,0,0,0,0,9,6
101602,2,3,0,3,0,9,6
101700,2,0,0,0,0,6,6
101801,2,9,12,3,6,33,27
101802,2,12,24,0,9,51,51
101803,2,6,18,12,3,36,27
101900,2,27,54,9,12,102,93
102000,2,27,72,21,36,153,135
102100,2,33,57,9,36,132,123
102201,2,12,30,0,3,48,48
102203,2,0,0,0,0,0,0
102204,2,30,45,6,24,108,102
102205,2,15,27,6,12,60,54
102206,2,24,27,9,21,81,75
102300,2,36,87,15,18,153,141
102400,2,39,81,18,39,180,162
102500,2,6,39,6,6,57,51
102601,2,3,6,0,0,9,9
102602,2,3,21,3,15,39,39
102701,2,12,15,0,12,45,45
102702,2,45,99,15,18,174,159
102800,2,15,39,3,21,75,72
102901,2,9,18,0,6,36,36
102902,2,9,27,3,3,42,39
103000,2,12,39,6,12,72,63
103100,2,27,54,6,33,126,120
103200,2,9,15,6,15,45,39
103300,2,3,9,0,9,21,18
103400,2,24,33,9,12,78,69
103500,2,27,30,9,24,90,81
103600,2,18,42,6,39,105,99
103700,2,21,36,6,24,87,84
103800,2,9,42,6,24,81,75
103900,2,0,3,0,3,9,9
104000,2,12,15,3,21,48,45
104100,2,18,21,24,24,87,60
104200,2,6,15,0,18,39,36
104301,2,18,33,9,27,90,81
104302,2,9,15,6,9,36,33
