meshblock_id,census_year_id,housing_new_zealand,local_authority_or_city_council,not_elsewhere_included,private_person_trust_or_business,stated_owned,total,total_stated
3157500,1,0,0,0,0,0,0,0
3157600,1,0,0,0,0,0,3,0
3157700,1,0,0,0,0,0,3,0
3157800,1,0,0,0,6,0,9,9
3157900,1,0,0,0,0,0,0,0
3158000,1,0,0,0,0,0,0,0
3158100,1,0,0,0,0,0,0,0
3158200,1,0,0,0,0,0,0,0
3158300,1,0,0,0,0,0,3,0
3158400,1,0,0,0,0,0,3,0
3158500,1,0,0,0,0,0,3,0
3158600,1,0,0,0,0,0,3,0
3158700,1,0,0,0,0,0,3,0
3158800,1,0,0,0,0,0,0,0
3158900,1,0,0,0,0,0,3,0
3159000,1,0,0,0,0,0,0,0
3159100,1,0,0,0,0,0,3,0
3159200,1,0,0,0,0,0,3,0
3159300,1,0,0,0,0,0,3,0
3159400,1,0,0,0,0,0,0,0
3159500,1,0,0,0,6,0,6,6
3159601,1,0,0,0,0,0,0,0
3159602,1,0,0,0,0,0,0,0
3159701,1,0,0,0,0,0,0,0
3159702,1,0,0,0,0,0,0,0
3159800,1,0,0,0,0,0,0,0
3159901,1,0,0,0,0,0,0,0
3159902,1,0,0,0,0,0,0,0
3160000,1,0,0,0,0,0,0,0
3160101,1,0,0,0,0,0,3,0
3160102,1,0,0,0,0,0,0,0
3160200,1,0,0,0,0,0,3,0
3160300,1,0,0,0,0,0,3,0
3160400,1,0,0,0,0,0,0,0
3160500,1,0,0,0,0,0,0,0
3160600,1,0,0,0,0,0,0,0
3160700,1,0,0,0,0,0,3,0
3160800,1,0,0,0,0,0,0,0
3160900,1,0,0,0,0,0,0,0
3161000,1,0,0,0,0,0,3,0
3161100,1,0,0,0,0,0,0,0
3161200,1,0,0,0,0,0,0,0
3161301,1,0,0,0,0,0,0,0
3161302,1,0,0,0,0,0,6,0
3161400,1,0,0,0,0,0,0,0
3161500,1,0,0,0,0,0,3,0
3161600,1,0,0,0,0,0,3,0
3161700,1,0,0,0,0,0,0,0
3161801,1,0,0,0,0,0,0,0
3161802,1,0,0,0,0,0,3,0
3161901,1,0,0,0,0,0,3,0
3161902,1,0,0,0,0,0,3,0
3162000,1,0,0,0,0,0,6,0
3162100,1,0,0,0,0,0,0,0
3162200,1,0,0,0,0,0,3,0
3162301,1,0,0,0,0,0,3,0
3162302,1,0,0,0,0,0,0,0
3162400,1,0,0,0,0,0,3,0
3162500,1,0,0,0,0,0,6,0
3162601,1,0,0,0,0,0,3,0
3162602,1,0,0,0,0,0,0,0
3162700,1,0,0,0,0,0,3,0
3162800,1,0,0,0,0,0,3,0
3162900,1,0,0,0,0,0,0,0
3163000,1,0,0,0,0,0,3,0
3163100,1,0,0,0,0,0,0,0
3163200,1,0,0,0,0,0,3,0
3163300,1,0,0,0,0,0,0,0
3163400,1,0,0,0,0,0,0,0
3163500,1,0,0,0,0,0,0,0
3163600,1,0,0,0,0,0,3,0
3163700,1,0,0,0,0,0,0,0
3163800,1,0,0,0,0,0,0,0
3163900,1,0,0,0,0,0,3,0
3164000,1,0,0,0,0,0,0,0
3164100,1,0,0,0,0,0,3,0
3164200,1,0,0,0,0,0,0,0
3164300,1,0,0,0,0,0,3,0
3164400,1,0,0,0,0,0,3,0
3164500,1,0,0,0,0,0,3,0
3164600,1,0,0,0,0,0,3,0
3164700,1,0,0,0,0,0,0,0
3164801,1,0,0,0,0,0,0,0
3164802,1,0,0,0,0,0,0,0
3164803,1,0,0,0,0,0,0,0
3164900,1,0,0,0,6,0,6,6
3165000,1,0,0,0,0,0,0,0
3165100,1,0,0,0,0,0,3,0
3165200,1,0,0,0,0,0,3,0
3165300,1,0,0,0,0,0,3,0
3165400,1,0,0,0,0,0,3,0
3165500,1,0,0,0,0,0,0,0
3165600,1,0,0,0,0,0,3,0
3165700,1,0,9,0,6,3,18,18
3165800,1,0,0,0,0,0,0,0
3165900,1,0,0,0,0,0,6,0
3166000,1,0,0,0,6,0,6,6
3166100,1,0,0,0,0,0,3,0
3166200,1,0,0,0,0,0,0,0
3166300,1,0,0,0,0,0,0,0
3166401,1,0,0,0,0,0,0,0
3166402,1,0,0,0,0,0,0,0
3166501,1,0,0,0,0,0,0,0
3166502,1,0,0,0,0,0,0,0
3166503,1,0,0,0,0,0,0,0
3166600,1,0,0,0,0,0,0,0
3166704,1,0,0,0,0,0,0,0
3166705,1,0,0,0,0,0,0,0
3166706,1,0,0,0,0,0,0,0
3166708,1,0,0,0,0,0,0,0
3166709,1,0,0,0,0,0,0,0
3166710,1,0,0,0,0,0,0,0
3166711,1,0,0,0,0,0,0,0
3166800,1,0,0,0,0,0,0,0
3166900,1,0,0,0,0,0,0,0
3167000,1,0,0,0,12,0,12,15
3167100,1,0,0,0,0,0,3,0
3167200,1,0,0,0,0,0,3,0
3167300,1,0,0,0,18,0,18,18
3167400,1,0,0,0,0,0,0,0
3167500,1,0,0,0,0,0,3,0
3167601,1,0,0,0,0,0,0,0
3167602,1,0,0,0,0,0,0,0
3167603,1,0,0,0,0,0,0,0
3167604,1,0,0,0,0,0,3,0
3167700,1,0,0,0,6,0,9,9
3167800,1,3,0,0,15,0,18,15
3167900,1,0,0,0,12,0,15,15
3168000,1,0,0,0,12,0,12,12
3168100,1,0,0,0,21,0,24,24
3168200,1,0,0,0,0,0,3,0
3168300,1,0,0,0,0,0,3,0
3168400,1,0,0,0,0,0,0,0
3168500,1,0,0,0,0,0,0,0
3168600,1,0,0,0,0,0,9,6
3168700,1,0,0,0,0,0,6,6
3168800,1,0,0,0,0,0,0,0
3168901,1,0,0,0,0,0,0,0
3168902,1,0,0,0,0,0,6,0
3168903,1,0,0,0,6,0,6,6
3168904,1,0,0,3,15,0,15,15
3168905,1,0,0,0,6,0,6,6
3169000,1,0,0,0,0,0,3,0
3169100,1,0,0,0,18,0,18,18
3169200,1,0,0,0,12,0,15,15
3169300,1,0,0,0,0,0,3,0
3169400,1,0,0,0,15,0,15,12
3169500,1,0,0,0,0,0,0,0
3169600,1,0,0,0,0,0,0,0
3169702,1,0,0,0,0,0,0,0
3169703,1,0,0,0,0,0,0,0
3169704,1,0,0,0,0,0,0,0
3169705,1,0,0,0,0,0,0,0
3169800,1,0,0,0,0,0,0,0
3169900,1,0,0,0,0,0,0,0
3170000,1,0,0,0,0,0,0,0
3170101,1,0,0,0,0,0,3,0
3170102,1,0,0,0,0,0,0,0
3170201,1,0,0,0,0,0,0,0
3170202,1,0,0,0,0,0,9,6
3170300,1,0,0,0,0,0,3,0
3170400,1,0,0,0,0,0,6,0
3170500,1,0,0,0,0,0,3,0
3170600,1,0,0,0,0,0,0,0
3170700,1,0,0,0,0,0,0,0
3170800,1,0,3,0,9,0,12,12
3170900,1,0,0,0,0,0,3,0
3171000,1,0,0,0,0,0,0,0
3171100,1,0,0,0,0,0,3,0
3171201,1,0,0,0,0,0,0,0
3171203,1,0,0,0,0,0,0,0
3171204,1,0,0,0,0,0,0,0
3171205,1,0,0,0,0,0,0,0
3171300,1,0,0,0,0,0,0,0
3171400,1,0,0,0,0,0,0,0
3171500,1,0,0,0,0,0,0,0
3171600,1,0,0,0,0,0,3,0
3171700,1,0,0,0,0,0,0,0
3171800,1,0,0,0,0,0,0,0
3171900,1,0,0,0,0,0,0,0
3172000,1,0,0,0,0,0,6,9
3172100,1,0,0,0,0,0,6,0
3172200,1,0,0,0,0,0,3,0
3172300,1,0,0,3,15,0,15,15
3172400,1,0,0,0,6,0,6,6
3172500,1,0,0,0,0,0,3,0
3172600,1,0,0,0,0,0,3,0
3172700,1,0,0,0,0,0,3,0
3172802,1,0,0,0,0,0,6,0
3172803,1,0,0,0,0,0,0,0
3172804,1,0,0,0,0,0,6,0
3172900,1,0,0,0,0,0,0,0
3173000,1,0,0,0,0,0,0,0
3173100,1,0,0,0,0,0,0,0
3173200,1,0,0,0,0,0,0,0
3173302,1,0,0,0,0,0,0,0
3173303,1,0,0,0,0,0,0,0
3173304,1,0,0,0,0,0,0,0
3173401,1,0,0,0,0,0,0,0
3173403,1,0,0,0,0,0,0,0
3173404,1,0,0,0,0,0,0,0
3173501,1,0,0,0,0,0,3,0
3173502,1,0,0,0,0,0,3,0
3173503,1,0,0,0,0,0,0,0
3173504,1,0,0,0,0,0,0,0
3173600,1,0,0,0,6,0,6,6
3173700,1,0,0,0,0,0,0,0
3173800,1,0,0,0,0,0,0,0
3173900,1,0,0,0,0,0,0,0
3174000,1,0,0,0,0,0,0,0
3174100,1,0,0,0,27,3,33,33
3174200,1,0,0,0,0,0,0,0
3174300,1,0,0,0,0,0,0,0
3174400,1,0,0,0,0,0,0,0
3174500,1,0,0,0,0,0,0,0
3174600,1,0,0,0,0,0,3,0
3174700,1,0,0,0,0,0,0,0
3174800,1,0,0,0,0,0,0,0
3174900,1,0,0,3,18,0,21,18
3175000,1,0,0,0,0,0,0,0
3175100,1,0,0,0,0,0,0,0
3175200,1,0,0,0,0,0,0,0
3175300,1,0,0,0,0,0,0,0
3175400,1,0,0,0,0,0,0,0
3175500,1,0,0,0,0,0,0,0
3175600,1,0,0,0,0,0,0,0
3175701,1,0,0,0,0,0,0,0
3175702,1,0,0,0,0,0,0,0
3175801,1,0,0,0,0,0,0,0
3175802,1,0,0,0,0,0,0,0
3175803,1,0,0,0,0,0,0,0
3175900,1,0,0,0,0,0,0,0
3176000,1,0,0,0,0,0,0,0
3176100,1,0,0,0,0,0,0,0
3176200,1,0,0,0,0,0,3,0
3176300,1,0,0,0,0,0,0,0
3176400,1,0,0,0,0,0,3,0
3176500,1,0,0,0,0,0,6,0
3176600,1,0,0,0,0,0,0,0
3176700,1,0,0,0,0,0,6,0
3176800,1,0,0,0,9,0,9,9
3176900,1,0,0,0,0,0,0,0
3177000,1,0,0,0,0,0,0,0
3177100,1,0,0,0,0,0,3,0
3177200,1,0,0,0,0,0,6,9
3177300,1,0,0,0,0,0,0,0
3177400,1,0,0,0,0,0,0,0
3177500,1,0,0,0,0,0,3,0
3177601,1,0,0,0,0,0,3,0
3177602,1,0,0,0,0,0,0,0
3177700,1,0,0,0,0,0,3,0
3177800,1,0,0,0,0,0,0,0
3177900,1,0,0,0,0,0,0,0
3178000,1,0,0,0,0,0,6,0
3178100,1,0,0,0,0,0,3,0
3178200,1,0,0,0,0,0,0,0
3178300,1,0,0,0,0,0,3,0
3178400,1,0,0,0,0,0,0,0
3178500,1,0,0,0,0,0,3,0
3178600,1,0,0,0,9,0,9,9
3178700,1,0,0,0,0,0,3,0
3178800,1,0,0,0,0,0,0,0
3178900,1,0,0,0,0,0,6,0
3179000,1,0,0,0,0,0,3,0
3179100,1,0,0,0,0,0,0,0
3179200,1,0,0,0,0,0,3,0
3179300,1,0,0,0,0,0,3,0
3179400,1,0,0,0,0,0,3,0
3179500,1,0,0,0,0,0,0,0
3179600,1,0,0,0,0,0,0,0
3179700,1,0,0,0,0,0,3,0
3179800,1,0,0,0,0,0,3,0
3179900,1,0,0,0,0,0,6,6
3180000,1,0,0,0,0,0,0,0
3180100,1,0,0,0,0,0,0,0
3180200,1,0,0,0,0,0,3,0
3180300,1,0,6,0,3,0,12,12
3180400,1,0,0,0,0,0,0,0
3180500,1,0,0,0,0,0,3,0
3180600,1,0,0,0,0,0,3,0
3180700,1,0,0,0,0,0,6,9
3180800,1,0,0,0,0,0,3,0
3180900,1,0,0,0,0,0,3,0
3181000,1,0,0,0,0,0,6,6
3181100,1,0,0,0,0,0,3,0
3181200,1,0,0,0,6,0,9,9
3181300,1,0,0,0,0,0,0,0
3181400,1,0,0,0,0,0,0,0
3181500,1,0,0,0,0,0,0,0
3181600,1,0,0,0,0,0,0,0
3181700,1,0,0,0,0,0,0,0
3181800,1,0,0,0,0,0,3,0
3181900,1,0,0,0,0,0,0,0
3182000,1,0,0,0,6,0,9,9
3182100,1,0,0,0,0,0,0,0
3182200,1,0,0,0,0,0,3,0
3182300,1,0,0,0,0,0,3,0
3182400,1,0,0,0,0,0,0,0
3182500,1,0,0,0,0,0,0,0
3182600,1,0,0,0,0,0,0,0
3182700,1,0,0,0,0,0,3,0
3182800,1,0,0,0,0,0,3,0
3182901,1,0,0,0,0,0,0,0
3182902,1,0,0,0,0,0,3,0
3183001,1,0,0,0,0,0,3,0
3183002,1,0,0,0,0,0,3,0
3183100,1,0,0,0,0,0,0,0
3183200,1,0,0,0,0,0,3,0
3183300,1,0,0,0,0,0,0,0
3183400,1,0,0,0,0,0,3,0
3183500,1,0,0,0,0,0,0,0
3183600,1,0,0,0,0,0,3,0
3183700,1,0,0,0,0,0,3,0
3183800,1,0,0,0,6,0,6,6
3183901,1,0,0,0,0,0,0,0
3183902,1,0,0,0,0,0,0,0
3183903,1,0,0,0,0,0,0,0
3184000,1,0,0,0,0,0,0,0
3184101,1,0,0,0,0,0,0,0
3184102,1,0,0,0,0,0,0,0
3184201,1,0,0,0,0,0,0,0
3184202,1,0,0,0,0,0,0,0
3184203,1,0,0,0,0,0,0,0
3184204,1,0,0,0,0,0,0,0
3184301,1,0,0,0,0,0,0,0
3184302,1,0,0,0,0,0,0,0
3184400,1,0,0,0,0,0,0,0
3184500,1,0,0,0,0,0,0,0
3184601,1,0,0,0,0,0,3,0
3184602,1,0,0,0,0,0,0,0
3184700,1,0,0,0,0,0,0,0
3184800,1,0,0,0,0,0,3,0
3184900,1,0,0,0,0,0,0,0
3185000,1,0,0,0,0,0,0,0
3185100,1,0,0,0,0,0,6,0
3185200,1,0,0,0,0,0,3,0
3185300,1,0,0,0,0,0,0,0
3185400,1,0,0,0,0,0,3,0
3185500,1,0,0,0,0,0,0,0
3185600,1,0,0,0,0,0,0,0
3185701,1,0,0,0,0,0,0,0
3185702,1,0,0,0,0,0,0,0
3185703,1,0,0,0,0,0,0,0
3185800,1,0,0,0,0,0,3,0
3185900,1,0,0,0,0,0,0,0
3186000,1,0,0,0,0,0,0,0
3186100,1,0,0,0,0,0,3,0
3186201,1,0,0,0,0,0,0,0
3186202,1,0,0,0,0,0,3,0
3186301,1,0,0,0,0,0,3,0
3186302,1,0,0,0,0,0,0,0
3186400,1,0,0,0,0,0,3,0
3186500,1,0,0,0,0,0,3,0
3186600,1,0,0,0,0,0,0,0
3186701,1,0,0,0,0,0,3,0
3186702,1,0,0,0,0,0,0,0
3186800,1,0,0,0,0,0,0,0
3186900,1,0,0,0,0,0,0,0
3187000,1,0,0,0,0,0,0,0
3187100,1,0,0,0,0,0,0,0
3187200,1,0,0,0,0,0,0,0
3187300,1,0,0,0,0,0,0,0
3187400,1,0,0,0,0,0,0,0
3187500,1,0,0,0,0,0,0,0
3187600,1,0,0,0,0,0,3,0
3187700,1,0,0,0,0,0,0,0
3187801,1,0,0,0,0,0,0,0
3187802,1,0,0,0,0,0,3,0
3187902,1,0,0,0,0,0,0,0
3187903,1,0,0,0,9,0,6,6
3187904,1,0,0,0,12,0,12,9
3188000,1,0,0,0,0,0,3,0
3188100,1,0,0,0,0,0,0,0
3188200,1,0,0,0,0,0,0,0
3188300,1,0,0,0,0,0,3,0
3188400,1,0,0,0,0,0,0,0
3188500,1,0,0,0,0,0,0,0
3188600,1,0,0,0,0,0,0,0
3188700,1,0,0,0,0,0,3,0
3188800,1,0,0,0,0,0,0,0
3188900,1,0,0,0,0,0,0,0
3189000,1,0,0,0,0,0,0,0
3189100,1,0,0,0,0,0,3,0
3189200,1,0,0,0,0,0,0,0
3189300,1,0,0,0,0,0,0,0
3189400,1,0,0,0,0,0,0,0
3189500,1,0,0,0,0,0,0,0
3189600,1,0,0,0,0,0,0,0
3189700,1,0,0,0,0,0,3,0
3189800,1,0,0,0,0,0,6,6
3189900,1,0,0,0,0,0,0,0
3190000,1,0,0,0,9,0,6,9
3190100,1,0,0,0,0,0,3,0
3190201,1,0,0,0,9,0,9,9
3190202,1,0,0,0,9,0,9,9
3190300,1,0,0,0,0,0,0,0
3190400,1,0,0,0,0,0,0,0
3190500,1,0,0,0,0,0,0,0
3190600,1,0,0,0,0,0,3,0
3190700,1,0,0,0,6,0,6,6
3190800,1,0,0,0,0,0,3,0
3190900,1,0,0,0,0,0,3,0
3191000,1,0,0,0,0,0,0,0
3191100,1,0,0,0,0,0,3,0
3191200,1,0,0,0,0,0,0,0
3191300,1,0,9,0,9,9,30,30
3191400,1,0,0,0,0,0,0,0
3191500,1,0,0,0,0,0,0,0
3191600,1,0,0,0,0,0,0,0
3191701,1,0,0,0,0,0,3,0
3191702,1,0,0,0,0,0,0,0
3191800,1,0,0,0,0,0,0,0
3191900,1,0,0,0,0,0,3,0
3192000,1,0,0,0,0,0,0,0
3192100,1,0,0,0,0,0,3,0
3192200,1,0,0,0,0,0,6,0
3192300,1,0,0,0,0,0,3,0
3192400,1,0,0,0,0,0,0,0
3192500,1,0,0,0,0,0,0,0
3192600,1,0,0,0,0,0,3,0
3192700,1,0,0,0,0,0,3,0
3192800,1,0,0,0,0,0,0,0
3192900,1,0,0,0,0,0,0,0
3193000,1,0,0,0,0,0,3,0
3193100,1,0,0,0,0,0,0,0
3193200,1,0,0,0,0,0,3,0
3193300,1,0,0,0,0,0,3,0
3193400,1,0,0,0,0,0,0,0
3193500,1,0,0,0,0,0,0,0
3193600,1,0,0,0,0,0,3,0
3193700,1,0,0,0,0,0,0,0
3193800,1,0,0,0,0,0,0,0
3193900,1,0,0,0,0,0,3,0
3194000,1,0,0,0,0,0,0,0
3194101,1,0,0,0,0,0,0,0
3194102,1,0,0,0,0,0,3,0
3194103,1,0,0,0,0,0,0,0
3194200,1,0,0,0,6,0,6,6
3194300,1,0,0,0,0,0,3,0
3194400,1,0,0,0,0,0,6,6
3194500,1,0,0,0,0,0,6,6
3194600,1,0,0,0,9,0,9,12
3194700,1,0,0,0,6,0,6,6
3194800,1,0,9,0,0,0,9,9
3194900,1,0,0,0,0,0,6,0
3201001,1,0,0,0,0,0,0,0
3201002,1,0,0,0,0,0,0,0
3201003,1,0,0,0,0,0,0,0
3201004,1,0,0,0,0,0,0,0
3201005,1,0,0,0,0,0,3,0
3202001,1,0,0,0,0,0,0,0
3202002,1,0,0,0,0,0,6,0
3202003,1,0,0,0,0,0,0,0
3203001,1,0,0,0,0,0,0,0
3203002,1,0,0,0,6,0,6,6
3203003,1,0,0,0,0,0,0,0
3203004,1,0,0,0,0,0,3,0
3204001,1,0,0,0,6,0,9,6
3204002,1,0,0,0,0,0,3,0
3204003,1,0,0,0,0,0,6,0
3205001,1,0,0,0,0,0,0,0
3205002,1,0,0,0,0,0,0,0
3205003,1,0,0,0,0,0,3,0
3206001,1,0,0,0,0,0,0,0
3206002,1,0,0,0,0,0,6,0
3206003,1,0,0,0,0,0,3,0
3207001,1,0,0,0,0,0,0,0
3207002,1,0,0,0,0,0,3,0
3207003,1,0,0,0,0,0,0,0
3208001,1,0,0,0,0,0,3,0
3208002,1,0,0,0,0,0,0,0
3208003,1,0,0,0,0,0,3,0
3209001,1,0,0,0,0,0,3,0
3209002,1,0,0,0,0,0,0,0
3209003,1,0,0,0,6,0,9,9
3210001,1,0,0,0,0,0,3,0
3210002,1,0,0,0,0,0,3,0
3210003,1,0,0,0,0,0,0,0
500100,1,3,9,3,18,0,33,30
500202,1,0,0,12,174,9,195,183
500203,1,3,6,6,147,3,165,162
500204,1,3,0,9,75,0,87,78
500205,1,3,6,3,90,3,105,99
500206,1,18,0,6,30,9,60,54
500207,1,0,0,3,54,3,60,57
500208,1,0,3,6,75,3,90,84
500301,1,105,39,12,231,18,408,393
500302,1,51,0,6,123,9,195,186
500401,1,9,0,3,27,6,48,45
500402,1,9,0,3,123,6,147,144
500500,1,0,3,0,12,0,18,15
500600,1,6,9,3,36,3,54,54
500700,1,9,6,6,48,6,72,69
500801,1,15,0,9,81,12,120,108
500802,1,27,3,12,117,9,168,153
500900,1,9,9,21,384,6,426,405
501000,1,0,3,3,75,0,81,78
501100,1,0,0,15,189,3,207,192
501200,1,3,0,9,78,0,87,81
501300,1,0,3,0,24,0,27,27
501400,1,36,3,12,87,15,150,141
501500,1,18,0,6,102,3,126,123
501612,1,0,0,0,18,0,18,18
501613,1,0,0,0,0,0,0,0
501614,1,3,0,3,99,9,117,111
501615,1,0,0,3,60,0,63,60
501620,1,15,3,9,108,6,141,129
501631,1,3,0,0,39,6,48,48
501632,1,3,0,0,36,0,39,39
501633,1,3,0,6,90,6,102,96
501634,1,6,0,12,99,6,123,111
501700,1,150,18,24,270,30,489,465
501802,1,9,0,6,126,3,144,138
501806,1,27,0,9,189,9,234,225
501807,1,3,0,6,90,0,96,90
501809,1,0,3,6,96,3,108,105
501810,1,0,0,0,42,0,45,45
501811,1,0,0,6,48,0,57,48
501813,1,0,0,0,0,0,0,0
501814,1,3,0,9,123,3,141,129
501815,1,0,0,3,18,0,21,18
501816,1,0,9,6,87,6,105,99
501817,1,0,0,0,27,0,27,27
501818,1,3,3,6,72,0,81,78
501819,1,0,0,3,75,0,78,75
502001,1,3,0,3,51,3,57,54
502002,1,0,0,0,9,0,12,12
502003,1,0,3,3,30,0,33,33
502004,1,0,0,0,12,0,12,12
502005,1,0,0,0,33,0,33,33
502101,1,15,6,9,162,0,192,183
502102,1,30,0,15,231,3,279,264
502201,1,90,42,15,183,3,333,318
502202,1,57,0,3,180,0,240,240
502300,1,39,18,12,159,12,240,231
502400,1,198,3,15,99,6,315,300
502500,1,0,0,0,12,0,12,12
502600,1,36,9,12,117,0,174,162
502700,1,30,21,24,225,3,297,276
502800,1,12,0,36,219,6,273,237
502900,1,12,30,15,168,3,228,213
503000,1,39,18,21,222,3,306,282
503100,1,0,9,3,30,0,45,39
503200,1,9,0,3,78,0,87,87
503300,1,0,0,3,84,3,93,87
503400,1,0,0,3,51,0,54,48
503500,1,72,0,9,147,3,228,219
503600,1,39,0,15,222,3,282,267
503700,1,3,0,0,66,0,66,66
503800,1,150,0,9,195,3,357,348
503900,1,0,0,0,0,0,6,0
504000,1,51,6,9,222,3,297,288
504100,1,48,0,6,132,3,186,183
504300,1,6,6,3,102,0,120,117
504400,1,0,0,0,24,3,27,27
504501,1,0,0,15,138,15,168,156
504502,1,3,0,6,84,3,93,90
504600,1,96,21,12,300,24,450,441
504700,1,0,0,3,48,6,63,60
504800,1,3,9,0,27,6,45,45
504900,1,3,0,3,30,3,36,39
505010,1,3,3,9,225,9,246,240
505021,1,0,0,0,33,0,36,36
505022,1,0,18,3,45,0,66,63
505300,1,0,0,6,144,9,162,156
505400,1,0,0,3,33,3,39,36
505500,1,15,0,12,234,9,270,258
505601,1,0,0,3,12,0,15,12
505602,1,0,0,6,84,0,93,90
505603,1,3,0,6,66,0,69,66
505604,1,0,0,3,72,0,75,72
505605,1,0,0,6,84,0,90,84
505700,1,0,0,3,39,0,42,39
505803,1,0,0,0,30,0,30,27
505804,1,0,0,3,84,0,90,84
505805,1,15,9,54,513,3,591,537
505806,1,0,0,0,18,0,18,21
505807,1,0,0,15,141,0,156,141
505808,1,0,0,24,246,0,267,246
505902,1,0,3,21,429,0,456,435
505904,1,0,0,6,144,3,156,150
505906,1,3,0,9,138,0,150,141
505907,1,3,15,12,210,0,240,228
505908,1,3,3,15,204,0,219,207
505909,1,0,9,9,156,0,177,168
505910,1,0,0,6,48,0,54,48
505911,1,0,0,0,0,0,0,0
506001,1,0,0,0,27,0,27,27
506002,1,0,0,0,18,0,21,18
506003,1,0,3,3,27,0,30,27
506201,1,0,0,3,21,0,24,18
506202,1,0,0,0,0,0,6,6
506300,1,0,0,0,69,0,72,69
506400,1,0,0,3,18,0,18,15
506613,1,6,3,6,144,6,165,159
506614,1,0,0,3,135,0,141,135
506616,1,0,0,0,15,0,15,15
506620,1,0,0,0,0,0,6,6
506631,1,3,0,6,240,0,249,243
506633,1,0,3,6,54,0,63,54
506634,1,0,0,0,0,0,9,0
506642,1,3,0,3,54,0,66,60
506644,1,0,0,3,15,0,21,18
506645,1,0,3,6,63,0,69,66
506646,1,0,0,3,81,3,84,84
506647,1,0,0,0,15,0,18,18
506648,1,0,0,0,9,0,9,12
506652,1,3,0,6,87,3,102,93
506653,1,0,0,3,90,0,96,90
506654,1,0,0,0,84,0,84,84
506655,1,0,0,0,27,0,27,27
506656,1,0,0,0,24,0,24,24
506657,1,0,0,0,12,0,15,12
506658,1,0,0,0,18,0,18,18
506659,1,0,0,0,21,0,21,18
506660,1,0,0,6,144,0,153,147
506661,1,0,3,3,114,0,120,117
506800,1,12,6,12,156,6,195,180
506901,1,3,0,12,204,0,219,207
506902,1,18,0,12,192,0,219,207
506903,1,3,15,12,270,0,303,291
507000,1,21,0,15,225,0,261,246
507101,1,0,0,21,288,0,309,288
507102,1,9,0,24,243,0,276,252
507200,1,3,0,15,261,0,279,264
507300,1,0,0,18,222,0,240,222
507400,1,3,0,15,237,0,255,243
507500,1,0,0,3,102,0,108,102
507710,1,0,0,12,153,0,165,153
507720,1,3,15,15,240,0,267,252
507800,1,3,63,45,441,0,549,504
507900,1,18,51,36,435,3,540,501
508010,1,6,3,33,300,6,348,315
508020,1,21,3,36,480,57,594,558
508110,1,39,24,21,216,108,408,387
508120,1,78,27,9,147,72,336,327
508210,1,12,0,33,354,3,402,369
508220,1,36,0,18,264,0,318,300
508310,1,6,18,33,381,3,441,408
508320,1,18,0,39,357,0,414,375
508411,1,45,0,36,399,0,480,447
508412,1,3,0,24,237,0,261,240
508420,1,69,0,42,585,0,693,654
508510,1,6,0,24,354,0,381,360
508520,1,21,18,36,465,3,540,507
508610,1,3,3,21,312,0,342,318
508620,1,3,0,21,258,0,282,258
508701,1,0,0,12,84,3,99,87
508703,1,0,0,3,39,3,42,39
508704,1,0,0,15,189,0,207,189
508803,1,24,0,21,282,0,330,312
508804,1,0,0,6,96,0,102,96
508805,1,0,18,6,96,0,117,114
508806,1,0,0,12,93,3,108,96
508807,1,3,0,30,234,3,267,237
508900,1,0,3,3,45,3,48,48
509000,1,0,0,6,69,75,147,144
509100,1,0,3,12,174,12,201,189
509300,1,48,27,27,279,48,423,396
509400,1,12,12,45,501,0,576,528
509500,1,3,0,6,129,18,156,150
509701,1,66,42,24,339,24,492,468
509702,1,240,0,36,369,0,645,606
509800,1,21,0,21,378,6,420,399
510010,1,114,48,24,348,0,534,510
510020,1,90,3,15,282,3,393,378
510210,1,39,0,18,231,0,288,273
510220,1,18,15,30,330,3,396,369
510401,1,3,3,30,357,3,393,363
510402,1,0,0,12,156,3,168,159
510500,1,21,0,18,327,0,369,348
510700,1,33,9,33,384,6,465,432
510800,1,66,48,30,279,0,423,390
511001,1,12,0,24,213,3,252,231
511002,1,48,0,12,249,0,309,297
511100,1,30,72,51,555,6,714,663
511301,1,60,0,21,243,0,330,306
511302,1,45,18,21,204,3,285,267
511303,1,27,0,48,204,3,285,237
511401,1,99,3,30,366,0,498,468
511402,1,63,21,33,342,6,462,429
511601,1,45,0,21,216,3,285,264
511602,1,30,0,12,138,0,180,171
511700,1,81,0,18,225,3,330,312
511800,1,27,0,15,219,3,264,249
511901,1,12,15,6,144,0,180,171
511902,1,12,0,12,201,0,228,213
512000,1,0,0,6,153,0,159,153
512100,1,3,27,15,213,3,255,237
512201,1,51,36,9,210,0,303,294
512202,1,54,0,15,279,0,348,333
512300,1,33,0,30,255,3,315,288
512401,1,18,0,15,222,6,261,246
512402,1,18,0,21,243,3,291,267
512500,1,48,0,33,390,3,477,444
512600,1,0,3,6,138,0,147,144
512700,1,0,0,6,78,0,81,78
512801,1,0,0,6,96,3,105,99
512802,1,0,0,0,21,0,24,24
512902,1,0,3,3,78,0,84,81
512903,1,60,0,6,111,0,177,171
512904,1,9,0,3,18,0,27,24
512905,1,0,0,0,6,0,9,6
512906,1,60,0,18,186,3,264,246
513011,1,0,0,6,78,0,87,81
513012,1,24,0,9,66,0,99,90
513013,1,60,0,9,183,0,255,246
513020,1,0,3,9,81,0,87,81
