meshblock_id,census_year_id,females,males,total
2664804,2,21,24,45
2664805,2,24,18,39
2664806,2,27,15,45
2664900,2,36,51,90
2665000,2,12,9,21
2665100,2,51,48,99
2665200,2,36,24,60
2665300,2,54,60,114
2665401,2,24,33,57
2665402,2,33,24,57
2665403,2,27,21,48
2665500,2,90,84,180
2665600,2,66,72,138
2665700,2,57,51,108
2665800,2,42,42,81
2665900,2,48,36,84
2666000,2,48,48,96
2666101,2,45,42,87
2666102,2,54,39,90
2666200,2,144,69,213
2666300,2,42,42,84
2666400,2,33,30,63
2666500,2,48,36,81
2666600,2,54,54,105
2666700,2,45,27,72
2666800,2,39,27,69
2666900,2,72,69,138
2667000,2,57,45,102
2667100,2,33,27,60
2667200,2,36,33,69
2667300,2,57,48,105
2667400,2,108,84,189
2667500,2,84,63,147
2667600,2,42,36,78
2667700,2,60,57,114
2667800,2,42,42,84
2667900,2,60,63,126
2668000,2,42,24,63
2668100,2,111,93,207
2668200,2,75,57,135
2668300,2,33,27,60
2668400,2,102,81,183
2668501,2,96,81,177
2668502,2,6,6,9
2668600,2,39,39,78
2668700,2,36,21,54
2668800,2,63,69,132
2668900,2,99,75,174
2669000,2,54,57,111
2669101,2,33,27,63
2669102,2,15,12,24
2669103,2,33,39,69
2669104,2,45,33,81
2669200,2,39,42,81
2669300,2,75,72,147
2669400,2,117,69,186
2669500,2,69,63,132
2669600,2,69,60,132
2669700,2,69,48,117
2669800,2,48,36,87
2669901,2,36,27,63
2669902,2,24,36,60
2669903,2,18,21,39
2670000,2,186,90,273
2670100,2,48,42,93
2670200,2,75,60,135
2670300,2,60,57,114
2670400,2,81,63,141
2670500,2,114,93,207
2670601,2,42,33,75
2670602,2,48,33,84
2670701,2,18,9,27
2670702,2,18,18,33
2670703,2,15,12,24
2670704,2,18,21,39
2670800,2,48,45,93
2670900,2,42,42,84
2671001,2,24,27,51
2671002,2,45,54,96
2671100,2,78,63,141
2671200,2,60,51,111
2671300,2,102,99,201
2671400,2,42,45,84
2671500,2,12,18,27
2671600,2,54,39,93
2671701,2,12,15,27
2671702,2,30,33,63
2671703,2,33,33,66
2671800,2,117,63,177
2671901,2,42,36,78
2671902,2,21,18,39
2672000,2,63,63,123
2672101,2,39,30,66
2672102,2,36,30,69
2672103,2,36,30,66
2672200,2,42,42,87
2672300,2,81,81,162
2672401,2,45,36,84
2672402,2,36,33,69
2672500,2,66,69,135
2672600,2,75,75,150
2672700,2,18,21,39
2672800,2,21,21,39
2672900,2,45,45,90
2673000,2,27,39,63
2673100,2,63,54,114
2673200,2,48,42,90
2673300,2,60,48,108
2673400,2,12,9,18
2673500,2,63,57,120
2673600,2,69,75,147
2673700,2,51,21,72
2673801,2,36,21,60
2673802,2,33,24,57
2673900,2,30,27,60
2674001,2,45,36,81
2674002,2,93,60,156
2674101,2,0,0,0
2674102,2,54,36,90
2674200,2,27,27,54
2674300,2,33,30,63
2674400,2,81,54,135
2674500,2,45,27,72
2674600,2,51,39,90
2674700,2,60,36,96
2674800,2,30,18,48
2674900,2,99,69,168
2675000,2,60,48,108
2675100,2,51,42,93
2675200,2,105,75,183
2675301,2,111,87,198
2675302,2,42,36,81
2675400,2,63,51,111
2675500,2,18,12,30
2675600,2,39,33,78
2675700,2,69,42,111
2675800,2,39,33,75
2675900,2,39,36,75
2676000,2,93,57,153
2676101,2,12,9,21
2676102,2,30,15,45
2676200,2,36,42,78
2676300,2,33,30,66
2676400,2,84,57,141
2676500,2,18,21,39
2676600,2,18,12,30
2676700,2,33,36,69
2676800,2,132,66,198
2676901,2,63,63,126
2676902,2,30,27,57
2676903,2,18,18,39
2676904,2,21,30,51
2677000,2,18,27,45
2677100,2,42,36,78
2677200,2,12,12,24
2677300,2,27,30,60
2677400,2,27,21,48
2677500,2,36,36,75
2677600,2,42,96,141
2677700,2,69,66,132
2677800,2,66,69,138
2677900,2,0,0,0
2678000,2,0,0,6
2678100,2,12,18,33
2678201,2,0,0,0
2678202,2,39,27,63
2678203,2,57,54,111
2678300,2,0,0,0
2678400,2,3,42,48
2678500,2,96,78,171
2678601,2,21,21,42
2678602,2,24,24,48
2678603,2,9,3,15
2678604,2,0,0,0
2678605,2,18,15,33
2678700,2,30,21,54
2678800,2,3,6,9
2678900,2,48,48,96
2679000,2,99,63,162
2679100,2,48,45,96
2679200,2,45,45,87
2679300,2,75,84,159
2679400,2,63,51,114
2679500,2,66,75,141
2679600,2,63,51,114
2679700,2,60,63,123
2679800,2,42,45,87
2679900,2,33,33,66
2680000,2,54,54,108
2680100,2,57,51,108
2680200,2,90,81,171
2680300,2,27,24,51
2680400,2,36,33,69
2680500,2,96,87,180
2680600,2,75,78,153
2680700,2,36,27,63
2680800,2,33,27,66
2680900,2,54,48,102
2681000,2,81,63,141
2681100,2,54,57,111
2681200,2,42,36,75
2681300,2,51,42,96
2681400,2,69,57,126
2681500,2,33,36,63
2681600,2,75,69,144
2681700,2,27,18,45
2681800,2,66,51,111
2681900,2,51,48,99
2682000,2,30,30,57
2682100,2,69,78,150
2682200,2,54,54,105
2682300,2,42,42,84
2682400,2,87,81,165
2682500,2,51,42,93
2682600,2,45,33,84
2682700,2,45,45,93
2682801,2,42,33,75
2682802,2,51,39,87
2682803,2,39,30,69
2682900,2,153,66,219
2683000,2,69,69,141
2683100,2,57,48,102
2683200,2,33,54,87
2683300,2,72,66,138
2683400,2,48,51,102
2683500,2,33,24,60
2683600,2,51,45,99
2683700,2,36,30,66
2683800,2,30,27,57
2683900,2,117,75,192
2684000,2,84,87,174
2684100,2,78,60,141
2684200,2,75,87,165
2684300,2,75,63,135
2684400,2,81,90,168
2684500,2,93,84,177
2684600,2,63,51,114
2684700,2,21,18,39
2684800,2,96,90,183
2684900,2,75,72,147
2685000,2,51,39,87
2685100,2,81,90,168
2685200,2,57,69,126
2685300,2,36,39,78
2685400,2,99,78,177
2685500,2,48,45,90
2685600,2,51,45,93
2685700,2,24,15,39
2685800,2,30,21,51
2685900,2,45,39,81
2686000,2,48,45,93
2686100,2,81,60,138
2686200,2,18,12,30
2686300,2,102,93,195
2686401,2,30,21,54
2686402,2,21,30,48
2686403,2,12,9,21
2686500,2,75,69,141
2686600,2,69,66,135
2686700,2,69,54,123
2686800,2,54,51,108
2686900,2,96,30,129
2687000,2,6,0,6
2687100,2,15,24,42
2687200,2,57,63,123
2687300,2,78,54,132
2687400,2,54,45,99
2687500,2,66,51,117
2687600,2,51,54,108
2687700,2,90,93,186
2687800,2,78,81,159
2687900,2,102,81,183
2688000,2,87,120,204
2688100,2,84,69,156
2688200,2,63,48,111
2688300,2,33,24,57
2688400,2,24,33,60
2688500,2,42,51,93
2688600,2,60,48,108
2688700,2,48,60,111
2688800,2,36,30,63
2688900,2,93,75,168
2689000,2,90,81,171
2689100,2,90,78,168
2689200,2,87,66,153
2689300,2,66,57,126
2689400,2,60,63,123
2689500,2,66,60,123
2689600,2,51,45,93
2689700,2,33,24,54
2689800,2,66,51,114
2689900,2,27,36,60
2690000,2,57,48,105
2690100,2,45,33,75
2690200,2,66,54,120
2690300,2,150,111,261
2690400,2,36,27,66
2690500,2,90,84,174
2690600,2,81,75,153
2690700,2,54,36,87
2690800,2,75,63,138
2690900,2,63,60,123
2691000,2,81,75,156
2691100,2,105,87,189
2691200,2,81,57,138
2691300,2,48,39,87
2691400,2,75,72,147
2691500,2,90,84,177
2691600,2,81,60,144
2691700,2,84,63,147
2691800,2,111,102,213
2691901,2,33,27,57
2691902,2,12,15,27
2691903,2,18,15,36
2691904,2,42,33,72
2692001,2,30,24,54
2692002,2,30,27,54
2692003,2,15,24,36
2692004,2,24,18,39
2692005,2,21,24,42
2692100,2,63,42,102
2692200,2,39,48,87
2692300,2,33,33,69
2692401,2,21,15,33
2692402,2,27,15,42
2692403,2,27,24,51
2692404,2,27,18,45
2692501,2,24,30,54
2692502,2,27,21,51
2692503,2,24,21,42
2692600,2,3,6,9
2692701,2,24,24,48
2692702,2,27,24,54
2692703,2,18,15,30
2692704,2,18,15,30
2692705,2,18,18,36
2692706,2,21,18,39
2692800,2,30,30,63
2692900,2,21,30,48
2693000,2,54,60,111
2693100,2,63,66,126
2693200,2,114,90,207
2693300,2,30,33,60
2693400,2,39,39,75
2693500,2,48,27,75
2693600,2,69,75,144
2693700,2,78,81,162
2693800,2,72,78,147
2693900,2,48,48,96
2694000,2,111,96,204
2694100,2,84,81,165
2694200,2,72,63,138
2694300,2,42,30,72
2694400,2,105,81,189
2694501,2,57,39,96
2694502,2,45,45,87
2694601,2,39,42,81
2694602,2,51,48,96
2694603,2,30,36,66
2694700,2,0,0,3
2694801,2,27,30,60
2694802,2,42,42,81
2694803,2,21,21,42
2694804,2,33,30,63
2694900,2,120,123,243
2695000,2,99,90,189
2695100,2,48,39,87
2695200,2,87,99,186
2695300,2,75,57,132
2695400,2,45,30,75
2695500,2,60,54,114
2695601,2,24,30,57
2695602,2,21,27,51
2695603,2,27,18,42
2695700,2,87,78,162
2695800,2,69,72,138
2695900,2,60,63,120
2696000,2,54,54,105
2696100,2,48,60,105
2696200,2,75,66,138
2696300,2,57,36,93
2696400,2,54,51,108
2696500,2,51,51,102
2696600,2,57,45,102
2696700,2,81,78,159
2696800,2,24,24,51
2696900,2,39,45,84
2697000,2,96,75,171
2697100,2,78,78,156
2697200,2,78,51,132
2697300,2,72,63,138
2697400,2,27,30,60
2697500,2,75,63,141
2697600,2,126,108,234
2697700,2,84,75,159
2697800,2,48,60,111
2697900,2,66,51,117
2698000,2,45,48,93
2698100,2,42,39,84
2698200,2,75,72,147
2698300,2,57,63,120
2698400,2,84,75,159
2698500,2,39,33,69
2698600,2,90,75,162
2698700,2,117,81,198
2698801,2,51,42,93
2698802,2,42,36,75
2698900,2,48,51,99
2699001,2,114,111,225
2699002,2,24,24,51
2699100,2,81,78,162
2699202,2,75,57,132
2699203,2,12,12,27
2699204,2,15,9,24
2699205,2,60,66,126
2699206,2,15,15,30
2699207,2,15,18,36
2699208,2,72,75,150
2699300,2,54,45,96
2699400,2,18,12,33
2699500,2,36,30,66
2699600,2,72,57,129
2699701,2,60,60,123
2699702,2,90,81,174
2699800,2,48,60,108
2699900,2,57,57,117
2700000,2,81,75,159
2700100,2,48,39,87
2700201,2,105,96,201
2700202,2,114,111,225
2700300,2,9,3,9
2700401,2,0,0,0
2700403,2,141,150,294
2700404,2,96,96,192
2700405,2,36,39,72
2700406,2,57,45,102
2700501,2,117,105,219
2700502,2,27,27,51
2700503,2,45,36,81
2700600,2,27,27,54
2700700,2,63,57,120
2700800,2,0,0,0
2700900,2,0,0,0
2701000,2,0,0,0
2701100,2,0,0,0
2701200,2,60,57,120
2701300,2,114,102,219
2701400,2,66,54,117
2701501,2,87,45,132
2701503,2,93,84,180
2701504,2,42,42,87
2701505,2,51,48,99
2701506,2,27,27,57
2701507,2,12,18,27
2701600,2,78,60,138
2701700,2,66,69,138
2701800,2,36,39,78
2701900,2,102,96,204
2702000,2,15,12,27
2702101,2,0,0,3
2702102,2,18,18,36
2702103,2,12,6,21
2702104,2,39,33,75
2702200,2,78,75,156
2702300,2,66,51,117
2702400,2,63,54,120
2702501,2,105,105,207
2702502,2,9,9,21
2702601,2,0,0,0
2702602,2,0,0,0
2702700,2,78,75,153
2702800,2,102,99,204
2702900,2,84,72,153
2703002,2,9,6,15
2703003,2,63,60,123
2703004,2,51,51,102
2703101,2,114,111,222
2703102,2,36,39,81
2703103,2,69,57,129
2703200,2,0,0,0
2703300,2,0,0,0
2703400,2,87,93,180
2703500,2,33,18,51
2703600,2,42,36,78
2703700,2,54,45,96
2703800,2,45,39,84
2703900,2,99,90,186
2704000,2,9,12,21
2704100,2,60,60,120
2704200,2,39,42,78
2704300,2,156,165,321
2704400,2,102,117,222
2704501,2,0,0,3
2704502,2,0,0,3
2704600,2,114,93,207
2704700,2,33,30,63
2704800,2,18,15,36
2704900,2,51,45,96
2705000,2,27,15,42
2705100,2,39,48,84
2705200,2,57,57,114
2705300,2,63,66,132
2705400,2,57,42,102
2705500,2,66,69,135
2705600,2,117,96,213
2705701,2,6,6,9
2705702,2,3,6,6
2705800,2,0,0,3
2705901,2,87,78,165
2705902,2,93,102,198
2705903,2,42,36,81
2706000,2,60,42,102
2706100,2,87,84,171
2706200,2,111,102,213
2706300,2,39,45,84
2706400,2,54,45,102
2706500,2,57,60,117
2706600,2,33,33,63
2706700,2,0,0,0
2706800,2,0,0,0
2706900,2,30,33,66
2707000,2,48,36,87
2707100,2,105,96,201
2707200,2,0,0,0
2707300,2,24,27,51
2707400,2,57,51,108
2707500,2,39,33,72
2707600,2,36,24,60
2707700,2,12,15,27
2707800,2,42,39,78
2707900,2,30,24,54
2708000,2,9,15,27
2708100,2,66,57,123
2708200,2,15,18,33
2708300,2,12,12,24
2708400,2,24,21,42
2708500,2,18,18,36
2708600,2,9,3,9
2708700,2,21,27,48
2708800,2,15,18,33
2708900,2,51,42,93
2709000,2,57,48,105
2709100,2,66,63,126
2709200,2,33,33,66
2709300,2,45,45,87
2709400,2,33,39,72
2709500,2,27,21,51
2709600,2,24,30,57
2709700,2,6,9,15
2709801,2,12,9,21
2709802,2,9,12,18
2709900,2,9,9,21
2710000,2,12,9,24
2710100,2,126,120,246
2710200,2,78,84,159
2710300,2,72,84,156
2710400,2,12,6,18
2710500,2,66,69,132
2710600,2,57,57,117
2710700,2,48,54,102
2710800,2,0,0,0
2710900,2,0,0,3
2711000,2,0,0,0
2711101,2,60,60,123
2711102,2,57,51,108
2711200,2,105,90,195
2711301,2,84,72,156
2711302,2,102,78,180
2711400,2,102,102,201
2711501,2,33,39,69
2711502,2,72,78,153
2711503,2,75,84,159
2711504,2,54,57,114
2711601,2,93,84,180
2711602,2,60,54,117
2711701,2,0,0,0
2711702,2,0,0,0
2711801,2,30,24,54
2711802,2,15,15,36
2711900,2,147,120,267
2712001,2,15,15,27
2712002,2,45,30,75
2712003,2,39,33,72
2712004,2,30,30,63
2712005,2,3,6,6
2712101,2,63,54,117
2712102,2,18,21,39
2712200,2,0,0,0
2712300,2,24,30,54
2712402,2,0,0,0
2712403,2,0,0,0
2712404,2,0,0,0
2712405,2,0,0,0
2712406,2,0,0,0
2712410,2,0,0,0
2712412,2,0,0,0
2712413,2,0,0,0
2712414,2,0,0,0
2712415,2,0,0,0
2712418,2,0,0,0
2712419,2,0,0,0
2712420,2,0,0,0
2712421,2,0,0,0
2712422,2,0,0,0
2712423,2,6,9,15
2712424,2,0,0,0
2712425,2,0,0,0
2712426,2,0,0,0
2712427,2,0,0,0
2712428,2,0,0,0
2712500,2,54,54,111
2712600,2,54,42,96
2712700,2,12,21,33
2712801,2,18,18,33
2712802,2,18,21,39
2712900,2,15,18,33
2713000,2,21,21,42
2713100,2,48,42,90
2713200,2,54,51,108
2713300,2,21,21,42
2713400,2,63,63,126
2713501,2,0,0,0
2713502,2,24,33,57
2713601,2,45,63,108
2713602,2,0,0,0
2713700,2,39,33,69
2713800,2,15,15,33
2713900,2,30,27,57
2714001,2,18,18,36
2714002,2,0,0,0
2714100,2,45,45,93
2714200,2,24,27,54
2714300,2,27,33,60
2714401,2,21,18,42
2714402,2,54,42,96
2714500,2,21,18,36
2714600,2,63,69,135
2714700,2,33,42,75
2714800,2,51,42,90
2714900,2,48,54,102
2715000,2,42,48,93
2715100,2,9,6,15
2715200,2,24,30,54
2715300,2,36,39,75
2715400,2,6,9,18
2715500,2,12,9,21
2715600,2,18,21,39
2715700,2,57,39,96
2715800,2,24,21,48
2715900,2,39,36,75
2716001,2,18,9,27
2716002,2,24,18,45
2716100,2,12,12,21
2716200,2,12,9,24
2716300,2,60,63,123
2716400,2,15,15,27
2716500,2,9,12,21
2716601,2,0,0,0
2716602,2,0,0,0
2716603,2,36,72,111
2716700,2,15,12,24
2716801,2,39,48,87
2716802,2,0,0,0
2716900,2,0,0,0
2717000,2,27,27,54
2717100,2,48,51,102
2717200,2,15,18,33
2717300,2,12,21,36
2717400,2,48,69,120
2717500,2,21,21,42
2717600,2,0,0,0
2717700,2,123,135,258
2717801,2,84,96,180
2717802,2,123,87,210
2717803,2,108,96,201
2717900,2,6,9,15
2718001,2,30,33,63
2718002,2,90,78,168
2718003,2,96,96,192
2718004,2,105,99,204
2718005,2,57,45,99
2718006,2,27,33,63
2718100,2,6,3,9
2718200,2,87,99,183
2718300,2,48,48,96
2718400,2,72,81,156
2718500,2,60,75,135
2718600,2,84,75,159
2718700,2,90,96,186
2718800,2,150,126,276
2718900,2,123,141,264
2719001,2,21,24,42
2719002,2,27,33,60
2719003,2,51,48,99
2719004,2,27,33,63
2719005,2,21,27,48
2719102,2,45,42,84
2719103,2,135,120,258
2719104,2,117,117,234
2719201,2,72,78,150
2719204,2,57,48,111
2719205,2,102,99,204
2719209,2,75,78,153
2719210,2,45,33,78
2719211,2,33,33,63
2719212,2,63,57,123
2719213,2,30,54,84
2719214,2,42,42,87
2719215,2,27,21,48
2719216,2,66,60,126
2719217,2,36,33,72
2719218,2,45,36,84
2719219,2,45,48,93
2719220,2,51,42,93
2719221,2,69,48,114
2719222,2,51,54,105
2719223,2,33,30,63
2719224,2,21,15,36
2719225,2,36,39,75
2719226,2,9,9,21
2719227,2,51,48,99
2719228,2,63,75,141
2719229,2,51,45,93
2719302,2,0,0,3
2719303,2,60,51,108
2719304,2,63,54,120
2719305,2,66,63,129
2719306,2,69,78,147
2719307,2,63,66,129
2719308,2,96,84,180
2719309,2,57,60,120
2719310,2,24,21,45
2719311,2,21,27,48
2719312,2,6,6,12
2719313,2,0,0,0
2719314,2,9,6,15
2719315,2,18,18,36
2719316,2,6,6,12
2719317,2,0,0,3
2719318,2,3,6,12
2719319,2,3,3,3
2719320,2,0,0,0
2719321,2,0,0,3
2719322,2,9,15,24
2719323,2,0,0,0
2719324,2,3,3,6
2719404,2,42,48,93
2719405,2,0,0,6
2719406,2,0,0,0
2719407,2,0,0,0
2719408,2,12,18,30
2719409,2,0,0,6
2719410,2,3,3,6
2719411,2,0,0,3
2719412,2,0,0,3
2719413,2,24,15,42
2719414,2,0,0,0
2719415,2,0,0,0
2719416,2,30,27,57
2719417,2,9,15,27
2719418,2,39,36,72
2719419,2,21,21,39
2719420,2,9,15,24
2719421,2,0,0,0
2719422,2,6,3,6
2719423,2,0,0,0
2719424,2,27,30,54
2719425,2,18,18,33
2719426,2,42,42,84
2719427,2,12,15,30
2719428,2,0,0,0
2719429,2,0,0,0
2719430,2,21,24,45
2719431,2,0,0,6
2719432,2,15,9,21
2719500,2,120,114,237
2719600,2,66,66,132
2719700,2,27,30,60
2719800,2,42,39,84
2719901,2,39,36,75
2719902,2,90,78,165
2720000,2,54,48,102
2720100,2,6,9,15
2720200,2,9,9,18
2720300,2,0,0,0
2720400,2,3,6,9
2720501,2,42,42,84
2720502,2,33,39,69
2720600,2,69,78,144
2720700,2,78,57,135
2720800,2,24,21,45
2720900,2,0,0,3
2721001,2,39,51,90
2721002,2,96,141,237
2721100,2,21,24,45
2721200,2,42,39,84
2721300,2,60,75,135
2721400,2,33,33,66
2721500,2,15,12,27
2721600,2,9,6,15
2721701,2,81,69,150
2721702,2,24,30,51
2721801,2,15,24,39
2721802,2,36,42,75
2721900,2,9,15,24
2722000,2,39,51,90
2722100,2,54,54,108
2722200,2,57,69,126
2722300,2,33,45,81
2722400,2,45,48,90
2722501,2,48,42,90
2722503,2,0,0,0
2722504,2,0,0,0
2722600,2,54,54,108
2722701,2,30,33,63
2722703,2,24,27,48
2722704,2,3,3,6
2722705,2,12,12,24
2722706,2,6,6,15
2722707,2,0,0,3
2722800,2,48,51,99
2722900,2,102,105,204
2723000,2,18,27,45
2723101,2,57,48,108
2723102,2,0,0,3
2723200,2,45,39,84
2723300,2,57,60,114
2723400,2,54,54,108
2723500,2,24,33,54
2723600,2,39,24,60
2723701,2,30,24,57
2723702,2,30,21,51
2723703,2,36,30,66
2723704,2,30,24,54
2723800,2,42,45,87
2723900,2,114,102,216
2724000,2,42,42,87
2724100,2,57,54,114
2724200,2,18,15,33
2724300,2,9,12,24
2724400,2,96,87,183
2724500,2,12,9,21
2724600,2,90,105,192
2724700,2,12,9,21
2724800,2,15,18,30
2724900,2,15,15,30
2725000,2,105,99,204
2725100,2,81,84,168
2725200,2,36,36,69
2725301,2,3,3,3
2725302,2,21,18,39
2725303,2,15,21,36
2725400,2,78,96,174
2725500,2,36,27,60
2725600,2,45,51,96
2725700,2,30,42,69
2725800,2,48,60,108
2725900,2,30,30,57
2726000,2,60,69,132
2726100,2,30,42,72
2726200,2,33,33,69
2726300,2,30,39,72
2726400,2,9,12,21
2726500,2,96,105,201
2726600,2,0,0,0
2726700,2,60,78,135
2726800,2,93,129,219
2726900,2,54,75,129
2727000,2,90,102,192
2727100,2,6,9,18
2727201,2,81,90,171
2727202,2,15,18,33
2727300,2,12,12,24
2727400,2,6,9,15
2727500,2,42,30,72
2727600,2,72,45,114
2727700,2,60,54,111
2727800,2,30,39,69
2727900,2,21,18,39
2728000,2,33,27,60
2728100,2,0,0,0
2728200,2,15,15,33
2728300,2,54,30,84
2728400,2,12,9,24
2728500,2,33,30,63
2728600,2,42,42,81
2728700,2,0,0,0
2728800,2,84,72,156
2728900,2,39,33,69
2729000,2,84,102,186
2729100,2,33,39,72
2729200,2,75,87,162
2729300,2,6,0,6
2729400,2,0,0,0
2729500,2,0,0,0
2729600,2,33,18,54
2729700,2,0,0,0
2729800,2,30,21,48
2729900,2,0,0,3
2730000,2,78,63,138
2730100,2,72,57,129
2730200,2,54,45,96
2730300,2,27,27,57
2730400,2,33,27,60
2730500,2,33,33,66
2730600,2,54,54,108
2730700,2,39,27,63
2730800,2,75,69,144
2730900,2,21,27,51
2731000,2,30,27,54
2731100,2,48,45,90
2731200,2,45,39,81
2731300,2,39,48,87
2731400,2,66,72,138
2731500,2,45,39,84
2731600,2,93,96,192
2731700,2,48,36,81
2731800,2,57,48,102
2731900,2,48,51,99
2732000,2,45,57,105
2732100,2,96,90,186
2732200,2,36,36,69
2732300,2,18,15,33
2732400,2,15,18,33
2732500,2,21,24,45
2732600,2,54,51,105
2732700,2,72,57,129
2732800,2,45,45,87
2732900,2,60,36,99
2733000,2,84,63,144
2733100,2,66,60,126
2733200,2,42,45,87
2733300,2,63,72,132
2733400,2,51,48,99
2733500,2,93,81,174
2733600,2,51,48,99
2733700,2,48,45,90
2733800,2,39,39,78
2733900,2,69,66,135
2734000,2,78,84,165
2734100,2,48,42,96
2734200,2,12,9,21
2734300,2,63,45,108
2734400,2,45,75,120
2734500,2,51,42,90
2734600,2,81,78,159
2734700,2,132,132,261
2734801,2,78,75,156
2734802,2,93,81,177
2734900,2,63,57,120
2735000,2,33,36,72
2735101,2,93,75,171
2735102,2,87,81,168
2735200,2,123,96,216
2735300,2,102,96,198
2735400,2,45,45,90
2735501,2,27,30,57
2735502,2,63,63,126
2735503,2,72,54,129
2735600,2,87,84,168
2735700,2,90,96,186
2735800,2,96,93,186
2735900,2,75,63,141
2736002,2,81,60,141
2736003,2,72,69,138
2736004,2,45,33,78
2736005,2,48,54,105
2736100,2,90,84,174
2736200,2,51,51,99
2736300,2,3,3,9
2736400,2,45,51,96
2736500,2,105,105,207
2736600,2,33,39,69
2736700,2,39,33,72
2736800,2,27,24,54
2736900,2,30,33,63
2737000,2,0,0,0
2737100,2,0,0,0
2737200,2,21,21,45
2737300,2,27,15,45
2737400,2,87,90,180
2737500,2,99,90,186
2737600,2,78,66,147
2737700,2,45,54,99
2737800,2,60,60,120
2737900,2,39,42,81
2738000,2,57,57,117
2738100,2,78,78,156
2738200,2,0,0,0
2738300,2,39,33,72
2738400,2,78,63,141
2738500,2,0,0,0
2738600,2,60,45,105
2738700,2,54,30,84
2738800,2,66,39,105
2738900,2,15,21,36
2739000,2,9,3,15
2739100,2,0,0,3
2739200,2,0,0,0
2739301,2,72,66,138
2739302,2,27,27,54
2739303,2,96,90,186
2739400,2,24,21,45
2739500,2,63,54,120
2739600,2,33,30,63
2739700,2,63,72,138
2739800,2,15,18,33
2739900,2,57,63,120
2740000,2,108,114,225
2740100,2,60,78,138
2740200,2,84,84,168
2740300,2,36,42,78
2740400,2,57,51,108
2740500,2,45,51,93
2740600,2,87,72,159
2740700,2,42,42,84
2740800,2,0,0,3
2740900,2,81,87,165
2741000,2,36,36,72
2741100,2,27,15,39
2741200,2,45,51,96
2741300,2,48,57,105
2741400,2,51,54,105
2741500,2,0,0,0
2741600,2,21,36,57
2741700,2,60,54,111
2741800,2,60,57,117
2741900,2,21,21,42
2742000,2,21,27,45
2742100,2,21,15,39
2742200,2,39,51,90
2742300,2,30,27,57
2742400,2,36,39,78
2742500,2,54,63,117
2742600,2,39,60,96
2742700,2,48,63,111
2742800,2,60,60,120
2742900,2,57,42,99
2743000,2,45,63,108
2743100,2,3,3,6
2743200,2,66,75,141
2743300,2,36,30,66
2743400,2,45,51,96
2743500,2,9,6,15
2743600,2,33,36,66
2743700,2,36,39,75
2743801,2,12,18,27
2743803,2,3,6,9
2743804,2,6,6,12
2743805,2,18,21,42
2743806,2,15,15,27
2743807,2,15,21,33
2743808,2,9,6,15
2743901,2,78,81,159
2743903,2,30,24,48
2743904,2,12,9,18
2744000,2,72,78,150
2744100,2,33,39,72
2744200,2,36,36,75
2744300,2,30,45,78
2744400,2,12,12,24
2744500,2,33,42,72
2744600,2,27,36,63
2744700,2,33,33,63
2744800,2,33,51,84
2744900,2,0,0,0
2745001,2,21,27,48
2745002,2,9,9,18
2745100,2,39,36,75
2745200,2,42,39,78
2745300,2,33,45,78
2745400,2,30,33,63
2745500,2,27,36,60
2745600,2,48,57,105
2745700,2,81,87,171
2745801,2,9,6,15
2745802,2,0,0,3
2745901,2,6,6,15
2745902,2,84,81,165
2746000,2,6,15,21
2746101,2,108,126,234
2746103,2,6,9,18
2746104,2,15,15,30
2746105,2,18,21,39
2746106,2,18,15,33
2746107,2,18,30,48
2746108,2,15,24,39
2746109,2,0,0,3
2746201,2,48,54,105
2746202,2,0,0,3
2746301,2,0,6,6
2746302,2,0,0,0
2746303,2,21,15,33
2746402,2,15,21,36
2746403,2,15,15,30
2746405,2,18,15,33
2746406,2,12,15,24
2746407,2,24,27,54
2746408,2,0,0,3
2746409,2,0,0,0
2746410,2,3,6,9
2746501,2,15,18,36
2746502,2,12,21,33
2746503,2,6,12,21
2746601,2,54,54,108
2746603,2,18,9,27
2746604,2,18,18,39
2746700,2,33,33,63
2746800,2,36,48,87
2746901,2,21,33,54
2746902,2,21,18,39
2746903,2,0,0,3
2747000,2,0,0,3
2747101,2,6,15,21
2747102,2,42,45,87
2747202,2,27,39,63
2747203,2,15,21,33
2747204,2,6,9,12
2747300,2,24,33,54
2747400,2,60,72,132
2747501,2,48,54,102
2747503,2,33,27,57
2747504,2,27,21,48
2747601,2,18,24,39
2747602,2,30,27,57
2747603,2,9,9,18
2747604,2,6,12,18
2747605,2,27,24,51
2747606,2,21,18,39
2747607,2,27,30,60
2747608,2,12,12,24
2747700,2,39,39,75
2747800,2,12,18,33
2747900,2,0,0,0
2748000,2,33,48,78
2748100,2,42,45,84
2748200,2,27,27,57
2748300,2,51,63,117
2748401,2,15,18,33
2748402,2,12,12,24
2748501,2,6,12,21
2748503,2,21,18,39
2748504,2,27,27,57
2748505,2,24,27,51
2748506,2,27,30,57
2748507,2,3,3,6
2748601,2,21,24,45
2748602,2,36,42,78
2748700,2,27,33,57
2748801,2,48,48,96
2748802,2,15,18,36
2748900,2,33,30,63
2749000,2,54,45,102
2749100,2,36,39,75
2749200,2,21,27,48
2749300,2,60,66,123
2749400,2,72,69,141
2749500,2,51,66,117
2749600,2,66,60,129
2749700,2,30,36,66
2749800,2,48,51,99
2749900,2,57,57,114
2750000,2,66,45,111
2750100,2,99,123,225
2750200,2,99,93,192
