meshblock_id,census_year_id,employer,not_elsewhere_included,paid_employee,self_employed_without_employee,total,total_stated,unpaid_family_worker
2316207,1,0,0,0,0,6,0,0
2316301,1,0,0,15,3,18,18,0
2316302,1,3,3,27,6,39,36,0
2316303,1,3,0,18,3,24,24,0
2316400,1,3,0,36,6,42,42,0
2316501,1,9,3,42,6,60,60,0
2316502,1,0,0,45,12,57,57,0
2316503,1,0,0,18,3,27,27,3
2316600,1,15,0,57,15,84,84,0
2316700,1,15,0,111,27,156,153,0
2316802,1,15,3,75,18,108,108,0
2316803,1,0,3,51,6,66,63,3
2316804,1,15,0,42,9,66,69,0
2316900,1,3,3,15,0,24,18,0
2317000,1,3,3,45,9,54,54,0
2317100,1,3,3,42,9,60,60,3
2317200,1,6,0,36,18,63,60,0
2317300,1,0,0,15,3,15,18,0
2317400,1,6,3,36,0,45,42,0
2317500,1,6,0,54,9,69,66,0
2317600,1,9,0,21,6,36,39,0
2317700,1,3,0,42,12,57,60,3
2317800,1,9,0,36,12,60,60,3
2317900,1,3,3,57,6,69,66,0
2318000,1,0,0,93,9,102,102,0
2318100,1,9,0,81,12,105,102,0
2318200,1,3,9,24,3,42,33,3
2318300,1,6,0,36,12,60,60,3
2318400,1,6,3,33,3,45,45,0
2318500,1,6,3,48,6,63,60,0
2318600,1,3,0,42,6,48,51,0
2318700,1,3,0,45,12,60,60,3
2318800,1,6,0,24,3,36,33,3
2318900,1,0,0,0,0,3,0,0
2319000,1,0,0,0,0,0,0,0
2319100,1,0,0,6,0,9,9,0
2319200,1,0,0,0,0,6,6,0
2319300,1,0,0,0,0,6,6,0
2319400,1,0,0,0,0,3,0,0
2319500,1,0,0,0,0,3,0,0
2319600,1,0,0,0,0,0,0,0
2319700,1,3,3,9,0,15,12,0
2319800,1,0,0,0,0,6,0,0
2319900,1,6,0,30,9,45,45,0
2320000,1,0,0,0,0,0,0,0
2320100,1,0,0,0,0,3,0,0
2320200,1,3,0,9,0,15,12,0
2320300,1,3,3,9,3,15,15,0
2320400,1,0,0,0,0,3,0,0
2320500,1,0,0,0,0,6,0,0
2320600,1,0,0,0,0,9,9,0
2320700,1,3,0,15,3,21,21,0
2320800,1,3,0,18,0,18,21,3
2320900,1,0,0,0,0,3,0,0
2321000,1,6,0,24,12,39,36,0
2321100,1,3,0,33,3,42,42,3
2321200,1,0,3,27,9,36,36,0
2321300,1,3,0,21,6,33,30,0
2321400,1,0,6,81,9,102,93,0
2321500,1,3,0,51,6,63,60,0
2321600,1,3,0,21,0,27,24,0
2321700,1,3,0,15,3,24,24,3
2321800,1,3,0,30,9,48,48,3
2321900,1,9,0,57,9,75,75,0
2322000,1,0,0,30,9,39,39,0
2322100,1,3,3,27,9,42,39,0
2322200,1,6,0,33,3,45,45,3
2322300,1,6,0,21,0,27,27,0
2322400,1,6,0,42,3,57,57,3
2322500,1,3,3,51,9,69,66,0
2322600,1,12,3,42,3,57,57,0
2322700,1,3,0,42,9,57,54,0
2322800,1,12,0,33,15,63,63,0
2322900,1,9,0,27,6,42,42,0
2323000,1,6,3,63,15,87,87,0
2323100,1,9,0,63,12,81,81,0
2323200,1,0,0,0,0,9,6,0
2323300,1,6,3,45,12,63,60,0
2323400,1,3,0,27,3,36,33,0
2323500,1,0,0,18,3,24,24,0
2323600,1,3,0,48,12,69,66,0
2323700,1,3,3,48,9,66,63,3
2323800,1,3,3,24,6,33,33,0
2323900,1,9,3,18,6,36,36,0
2324000,1,0,0,39,12,54,54,0
2324100,1,6,3,63,18,93,90,3
2324200,1,6,0,105,12,126,123,3
2324300,1,0,3,24,3,30,30,0
2324400,1,0,0,33,3,36,36,0
2324500,1,0,12,12,0,24,15,0
2324600,1,0,0,0,0,6,6,0
2324700,1,3,6,39,6,63,54,3
2324800,1,0,0,0,0,0,0,0
2324900,1,0,0,6,0,9,6,0
2325000,1,0,0,0,0,3,0,0
2325100,1,0,6,60,3,72,63,0
2325201,1,0,48,12,9,69,21,0
2325202,1,12,0,45,9,69,69,3
2325300,1,15,0,60,9,87,84,0
2325400,1,9,3,60,12,81,78,3
2325500,1,6,0,27,15,51,51,0
2325600,1,9,0,33,12,57,57,3
2325700,1,3,3,33,9,45,45,0
2325800,1,0,0,33,3,39,39,0
2325900,1,6,3,42,3,57,57,3
2326001,1,0,0,0,0,0,0,0
2326002,1,12,0,27,21,63,63,3
2326101,1,3,0,12,3,18,18,0
2326102,1,9,0,15,6,30,30,0
2326103,1,6,0,9,3,21,21,0
2326104,1,3,3,3,3,15,12,0
2326201,1,0,0,21,0,30,30,3
2326202,1,3,0,15,12,30,30,0
2326300,1,6,0,57,9,72,69,0
2326400,1,0,0,60,15,78,75,0
2326500,1,6,3,39,9,54,54,3
2326600,1,3,6,69,9,93,87,3
2326700,1,6,0,27,3,39,39,0
2326801,1,3,0,24,6,30,33,0
2326802,1,0,0,0,0,6,0,0
2326900,1,6,6,105,15,129,123,0
2327001,1,3,0,15,3,18,18,0
2327002,1,3,3,30,6,39,39,0
2327100,1,0,3,30,3,39,36,0
2327200,1,0,0,30,9,39,39,0
2327301,1,0,0,0,0,6,6,0
2327302,1,0,6,24,3,36,30,3
2327303,1,0,0,21,0,21,21,0
2327400,1,6,0,42,3,51,51,0
2327500,1,9,0,69,15,96,96,3
2327601,1,0,0,15,3,18,18,3
2327602,1,0,0,42,3,42,45,0
2327605,1,0,0,0,0,3,0,0
2327606,1,0,0,21,0,24,21,3
2327607,1,0,3,18,3,21,18,0
2327608,1,3,0,18,3,24,24,0
2327609,1,0,3,18,0,24,21,0
2327610,1,0,3,30,6,36,36,3
2327700,1,0,3,15,0,18,18,0
2327802,1,0,3,114,3,123,123,3
2327803,1,3,3,27,3,39,36,0
2327804,1,0,3,66,0,72,69,0
2327805,1,3,0,81,3,84,87,0
2327900,1,0,3,54,3,60,60,0
2328000,1,6,6,90,6,111,105,0
2328100,1,3,3,30,0,33,33,0
2328200,1,3,3,45,0,51,48,0
2328300,1,3,0,33,3,42,42,0
2328400,1,0,3,27,0,30,30,0
2328500,1,3,3,36,6,45,42,0
2328600,1,0,3,45,6,54,51,0
2328700,1,3,0,63,9,75,72,0
2328801,1,3,0,9,3,15,15,0
2328802,1,0,0,0,0,3,0,0
2328900,1,0,3,45,0,51,45,0
2329000,1,3,0,60,6,69,66,0
2329100,1,3,3,81,9,93,93,0
2329200,1,0,3,39,3,45,42,0
2329300,1,0,0,24,6,27,27,0
2329400,1,0,3,18,0,24,21,3
2329500,1,0,0,30,0,33,33,0
2329600,1,0,0,30,9,39,39,0
2329700,1,3,0,54,3,60,60,0
2329800,1,0,0,6,0,9,6,0
2329900,1,0,0,45,3,48,48,0
2330000,1,3,3,36,0,42,42,3
2330100,1,0,6,39,9,54,51,0
2330200,1,6,0,72,9,87,87,0
2330300,1,6,0,39,6,51,51,0
2330400,1,3,3,36,3,45,42,0
2330500,1,3,3,51,18,72,66,0
2330600,1,3,3,39,6,54,48,0
2330700,1,6,3,36,6,48,48,0
2330800,1,3,0,54,3,60,57,0
2330900,1,0,0,45,0,51,48,0
2331001,1,3,3,63,3,72,72,0
2331002,1,0,0,0,0,0,0,0
2331100,1,3,3,54,9,66,66,0
2331200,1,0,0,96,12,111,108,0
2331300,1,3,3,27,3,30,30,0
2331401,1,3,0,45,6,51,51,0
2331402,1,0,0,87,3,90,90,0
2331403,1,0,0,36,6,45,45,0
2331500,1,0,0,6,0,9,9,0
2331600,1,3,0,30,6,42,36,0
2331700,1,3,3,24,3,30,30,0
2331800,1,3,0,27,6,39,36,0
2331900,1,3,3,21,3,33,30,0
2332000,1,3,0,36,9,48,45,0
2332100,1,0,3,57,3,60,60,0
2332200,1,3,3,36,9,45,42,0
2332300,1,3,3,57,15,75,75,0
2332400,1,3,0,15,6,24,24,0
2332500,1,6,0,45,9,60,60,0
2332600,1,6,6,69,18,99,93,3
2332701,1,6,9,90,15,123,117,0
2332702,1,3,0,87,6,96,96,0
2332801,1,3,6,66,9,90,84,3
2332802,1,3,3,75,12,96,93,0
2332901,1,0,0,0,0,0,0,0
2332903,1,0,0,0,0,3,0,0
2332906,1,0,0,0,0,0,0,0
2332907,1,0,0,0,0,0,0,0
2332908,1,0,0,0,0,0,0,0
2332909,1,0,0,0,0,0,0,0
2332910,1,0,0,0,0,0,0,0
2333000,1,3,6,27,0,39,30,0
2333100,1,6,6,33,12,54,51,0
2333200,1,3,0,72,6,90,90,6
2333300,1,6,6,15,3,30,24,0
2333400,1,9,3,69,6,90,84,3
2333500,1,3,3,42,6,51,51,0
2333600,1,6,3,84,9,96,93,0
2333700,1,6,0,30,0,42,42,3
2333800,1,3,3,51,0,63,57,0
2333900,1,3,6,99,9,111,108,3
2334001,1,3,0,24,0,27,27,0
2334002,1,0,0,21,0,24,21,0
2334003,1,0,0,39,6,45,45,0
2334004,1,0,0,12,3,15,15,0
2334005,1,3,3,24,0,27,27,0
2334006,1,3,0,24,0,24,27,0
2334100,1,3,0,42,3,48,51,0
2334200,1,6,0,69,12,93,90,3
2334301,1,0,0,0,0,9,9,0
2334302,1,0,0,0,0,6,6,0
2334303,1,9,0,12,6,27,27,0
2334304,1,9,0,21,3,33,30,0
2334400,1,12,0,45,6,66,63,3
2334500,1,6,3,75,12,93,90,0
2334600,1,12,3,54,15,81,81,3
2334701,1,6,0,15,3,24,24,0
2334702,1,3,0,18,3,27,24,0
2334703,1,3,0,15,6,24,24,3
2334704,1,3,0,18,3,21,21,0
2334800,1,0,0,57,6,66,66,0
2334900,1,6,3,54,15,78,75,3
2335000,1,3,0,27,6,39,39,0
2335100,1,0,0,33,0,39,39,0
2335200,1,3,0,45,6,51,48,0
2335301,1,12,0,63,9,84,84,0
2335302,1,6,0,18,6,27,27,0
2335400,1,6,0,81,15,108,108,3
2335500,1,9,3,117,15,144,144,3
2335601,1,0,0,0,0,0,0,0
2335602,1,9,0,60,9,78,78,3
2335603,1,0,0,0,0,6,0,0
2335604,1,0,0,0,0,0,0,0
2335701,1,0,0,0,0,0,0,0
2335702,1,0,3,45,6,51,51,0
2335703,1,3,3,48,3,57,54,0
2335704,1,3,3,27,6,42,36,0
2335801,1,0,0,12,3,15,15,0
2335802,1,0,0,15,0,15,15,0
2335803,1,6,3,75,3,90,90,0
2335900,1,3,6,69,3,84,78,3
2336001,1,0,0,0,0,0,0,0
2336002,1,0,0,30,9,39,39,0
2336103,1,0,0,0,0,6,0,0
2336104,1,0,0,0,0,0,0,0
2336105,1,6,3,24,6,39,36,3
2336106,1,3,0,60,3,63,66,0
2336201,1,6,0,99,21,129,126,0
2336202,1,0,0,0,0,0,0,0
2336300,1,0,0,12,6,18,18,0
2336400,1,0,0,0,0,6,6,0
2336500,1,9,0,78,6,93,93,0
2336601,1,9,3,81,12,108,108,0
2336602,1,3,0,15,3,21,24,0
2336701,1,0,0,0,0,3,0,0
2336702,1,3,0,33,9,48,48,3
2336801,1,6,3,42,12,63,60,3
2336803,1,6,0,21,3,33,30,0
2336804,1,3,0,39,6,51,51,0
2336806,1,3,0,9,3,15,15,0
2336807,1,3,0,15,0,18,18,0
2336808,1,3,3,18,6,33,30,3
2336900,1,3,0,27,6,39,36,3
2337001,1,0,3,21,6,27,27,0
2337002,1,3,0,12,0,15,15,3
2337003,1,0,3,9,3,15,15,0
2337004,1,0,0,0,0,0,0,0
2337101,1,0,0,21,3,21,24,0
2337102,1,3,3,27,6,39,36,0
2337103,1,3,0,15,3,21,18,3
2337200,1,0,0,45,3,45,45,0
2337301,1,6,0,60,3,66,69,3
2337302,1,9,3,54,6,69,66,0
2337400,1,9,0,36,9,54,54,0
2337500,1,12,3,75,15,105,102,0
2337600,1,0,3,27,0,27,27,0
2337700,1,6,0,60,6,72,75,3
2337800,1,3,0,42,3,48,48,0
2337900,1,3,0,24,6,33,33,0
2338000,1,6,3,60,12,78,75,3
2338100,1,0,0,42,6,48,48,0
2338200,1,0,0,66,6,72,72,0
2338300,1,3,0,72,9,87,84,3
2338400,1,6,3,66,12,93,90,3
2338500,1,0,0,45,9,60,57,0
2338600,1,3,3,69,9,84,81,0
2338700,1,3,0,33,3,42,42,3
2338800,1,3,3,27,3,33,33,0
2338900,1,3,0,36,3,48,45,0
2339000,1,0,3,39,9,54,54,0
2339100,1,6,3,78,6,93,93,3
2339200,1,0,0,48,6,54,54,0
2339300,1,3,0,36,6,51,51,3
2339400,1,6,0,102,12,123,120,3
2339500,1,6,0,78,3,90,87,3
2339600,1,3,0,48,6,60,57,0
2339700,1,3,0,54,9,69,66,0
2339800,1,6,3,54,3,66,66,0
2339900,1,6,0,30,0,36,36,0
2340000,1,15,3,78,15,114,108,3
2340100,1,0,0,6,0,9,9,0
2340201,1,0,0,0,0,0,0,0
2340202,1,0,0,0,0,0,0,0
2340203,1,0,0,0,0,0,0,0
2340301,1,0,0,0,0,0,0,0
2340302,1,3,0,45,0,51,48,0
2340400,1,0,0,21,6,24,27,0
2340500,1,3,3,51,9,66,63,0
2340600,1,3,0,45,3,51,51,0
2340700,1,0,0,0,0,0,0,0
2340801,1,6,0,45,3,54,54,0
2340802,1,6,0,54,6,66,66,0
2340803,1,3,0,21,0,24,24,0
2340900,1,6,0,60,6,78,75,0
2341000,1,9,3,51,6,69,69,0
2341100,1,0,0,24,0,21,21,0
2341200,1,0,0,33,0,36,36,0
2341300,1,0,0,45,3,51,51,0
2341400,1,3,0,39,6,48,48,0
2341500,1,6,0,24,3,30,30,0
2341600,1,3,0,42,6,54,51,0
2341700,1,0,0,18,6,24,21,0
2341800,1,3,0,24,3,30,30,0
2341900,1,3,0,84,12,105,102,0
2342000,1,3,3,48,9,69,63,3
2342100,1,0,0,42,6,51,51,0
2342200,1,0,0,60,3,69,66,3
2342300,1,3,0,54,3,63,60,0
2342400,1,6,0,57,6,66,66,0
2342500,1,3,3,36,3,42,42,0
2342600,1,0,0,33,6,42,42,0
2342700,1,3,0,24,3,27,27,0
2342800,1,0,0,12,0,12,12,0
2342900,1,0,0,0,0,3,0,0
2343000,1,3,0,12,3,21,21,0
2343100,1,0,0,42,6,51,51,0
2343200,1,0,0,24,6,36,36,0
2343300,1,3,3,57,6,66,63,0
2343400,1,6,3,57,3,69,69,0
2343500,1,0,6,42,0,51,45,0
2343600,1,3,3,27,3,33,30,3
2343701,1,0,0,6,0,9,9,0
2343702,1,9,3,75,15,102,99,0
2343800,1,3,0,51,3,57,57,0
2343900,1,0,6,60,3,72,66,0
2344000,1,0,3,27,3,30,30,0
2344100,1,3,3,60,3,66,60,0
2344200,1,0,3,36,3,39,39,0
2344300,1,6,0,81,6,96,96,3
2344400,1,3,0,30,6,42,39,0
2344501,1,0,0,27,0,30,30,0
2344502,1,3,0,18,3,24,21,0
2344600,1,0,0,54,3,60,60,3
2344700,1,3,3,24,6,36,33,0
2344800,1,9,3,54,9,78,75,0
2344901,1,3,0,24,3,33,33,3
2344902,1,0,0,42,3,51,51,0
2345000,1,3,0,63,12,75,75,0
2345100,1,6,0,21,0,33,30,3
2345200,1,6,3,15,6,30,27,3
2345300,1,3,3,24,3,36,33,3
2345400,1,0,0,24,0,24,24,0
2345501,1,3,0,12,3,21,21,0
2345502,1,0,0,0,0,6,0,0
2345601,1,0,0,12,0,15,12,0
2345602,1,6,3,39,9,63,60,6
2345700,1,3,3,24,6,36,33,3
2345800,1,3,0,27,12,45,45,3
2345901,1,0,0,0,0,6,6,0
2345902,1,0,0,0,0,3,0,0
2345903,1,6,3,54,18,78,75,3
2346000,1,6,0,30,3,33,36,3
2346100,1,3,0,9,9,24,27,3
2346200,1,6,0,21,3,30,27,0
2346301,1,9,6,21,12,51,42,3
2346302,1,9,0,30,6,51,48,3
2346400,1,3,6,33,18,63,60,6
2346500,1,9,3,27,15,60,57,6
2346600,1,0,0,0,0,6,6,0
2346702,1,0,0,0,0,3,0,0
2346703,1,0,0,0,0,3,0,0
2346704,1,0,0,0,0,3,0,0
2346705,1,0,0,0,0,0,0,0
2346706,1,0,0,12,3,15,15,0
2346707,1,0,0,0,0,9,9,0
2346708,1,3,0,18,6,27,27,3
2346709,1,3,3,12,15,33,30,0
2346800,1,0,0,0,0,6,0,0
2346900,1,6,0,24,12,45,48,6
2347001,1,3,0,9,0,15,15,0
2347002,1,6,0,9,6,21,21,3
2347003,1,0,3,6,12,24,21,6
2347004,1,0,0,0,0,6,6,0
2347100,1,6,0,21,6,36,36,3
2347200,1,3,0,3,6,15,15,3
2347300,1,3,0,12,0,18,15,3
2347400,1,0,0,0,0,9,9,0
2347500,1,9,3,18,6,36,30,3
2347600,1,0,0,0,0,0,0,0
2347700,1,0,0,0,0,3,0,0
2347801,1,6,0,15,12,33,36,3
2347802,1,9,6,48,21,90,84,6
2347900,1,6,0,36,15,57,60,3
2348000,1,12,3,27,18,60,57,3
2348100,1,9,3,45,15,78,75,3
2348201,1,0,3,9,6,18,15,0
2348202,1,0,0,0,0,0,0,0
2348300,1,9,3,18,6,36,33,0
2348400,1,9,0,18,12,42,39,0
2348500,1,3,0,15,9,24,24,0
2348602,1,6,3,30,15,60,57,3
2348603,1,3,0,6,9,21,21,3
2348604,1,0,0,0,0,3,0,0
2348605,1,0,0,0,0,0,0,0
2348606,1,0,0,9,6,15,12,3
2348607,1,6,3,36,21,72,66,6
2348700,1,6,0,9,3,18,18,0
2348800,1,9,0,18,12,42,42,3
2348900,1,6,0,15,3,27,24,3
2349000,1,9,3,21,0,30,30,0
2349100,1,6,0,12,9,24,24,0
2349200,1,9,3,21,9,45,45,6
2349300,1,6,0,6,3,21,21,3
2349400,1,0,0,12,6,15,15,0
2349500,1,6,0,27,12,51,48,6
2349600,1,3,0,24,9,42,42,3
2349700,1,3,0,9,6,18,18,3
2349801,1,0,0,0,0,0,0,0
2349802,1,0,0,0,0,6,6,0
2349901,1,0,0,0,0,0,0,0
2349902,1,0,0,0,0,0,0,0
2349903,1,0,0,0,0,0,0,0
2349904,1,0,0,0,0,0,0,0
2349905,1,0,0,0,0,0,0,0
2349908,1,0,0,0,0,0,0,0
2349909,1,0,0,0,0,0,0,0
2349910,1,0,0,0,0,0,0,0
2350000,1,6,0,18,6,33,30,0
2350100,1,18,3,90,21,135,135,6
2350201,1,3,3,18,9,30,30,0
2350202,1,0,0,0,0,6,0,0
2350203,1,3,0,6,3,12,9,0
2350204,1,0,0,0,0,6,9,0
2350301,1,3,0,18,9,30,30,0
2350302,1,3,3,69,12,90,87,0
2350305,1,0,0,0,0,0,0,0
2350306,1,6,0,15,6,27,30,0
2350307,1,3,3,48,9,69,66,3
2350308,1,0,0,0,0,6,9,0
2350400,1,9,3,78,18,114,108,6
2350500,1,12,3,84,18,120,114,3
2350601,1,21,3,96,15,138,135,3
2350602,1,0,0,0,0,3,0,0
2350701,1,9,6,33,12,57,51,0
2350703,1,0,0,0,0,6,6,0
2350704,1,0,0,0,0,0,0,0
2350705,1,0,0,0,0,3,0,0
2350800,1,3,3,54,12,75,75,3
2350900,1,9,3,24,15,48,45,0
2351000,1,9,3,63,12,93,90,6
2351100,1,9,3,57,9,75,72,0
2351200,1,6,3,54,9,75,72,3
2351300,1,9,0,57,21,93,93,9
2351400,1,3,0,42,6,54,54,0
2351500,1,6,3,24,9,42,39,0
2351600,1,6,3,48,12,75,72,12
2351700,1,3,3,12,3,21,21,3
2351800,1,6,0,21,3,30,30,0
2351900,1,3,3,30,3,48,45,6
2352000,1,3,3,27,9,45,42,3
2352100,1,9,0,54,12,78,78,6
2352200,1,0,0,12,3,21,18,3
2352300,1,15,0,60,12,93,93,6
2352400,1,3,0,27,9,42,45,3
2352500,1,3,3,45,9,60,60,3
2352600,1,6,0,15,9,33,33,3
2352700,1,3,3,21,6,36,33,0
2352800,1,6,3,39,12,60,60,3
2352900,1,3,0,24,6,36,36,6
2353000,1,3,3,51,9,75,69,9
2353100,1,3,3,27,9,42,39,3
2353200,1,6,0,12,3,21,21,3
2353301,1,0,0,12,3,15,15,3
2353302,1,0,0,12,3,18,15,0
2353303,1,0,0,0,0,0,0,0
2353400,1,9,0,75,12,99,96,3
2353500,1,6,3,60,18,84,81,3
2353601,1,3,0,9,3,15,18,3
2353602,1,0,0,0,0,0,0,0
2353700,1,3,0,33,9,54,54,6
2353800,1,0,3,15,3,24,21,3
2353900,1,6,0,39,15,63,63,6
2354000,1,3,3,36,6,51,48,3
2354101,1,3,0,21,6,27,27,0
2354104,1,0,0,0,0,0,0,0
2354105,1,0,0,0,0,3,0,0
2354106,1,0,0,15,0,15,15,0
2354107,1,0,0,15,3,18,15,0
2354108,1,0,0,15,0,15,15,3
2354109,1,0,0,18,0,18,18,0
2354110,1,3,0,12,3,15,18,0
2354111,1,3,0,18,3,21,21,0
2354112,1,0,0,9,0,6,9,0
2354113,1,0,0,0,0,9,9,0
2354114,1,3,0,24,3,24,27,0
2354115,1,0,0,6,0,9,6,0
2354200,1,0,0,6,0,9,9,0
2354301,1,0,0,18,0,18,18,0
2354302,1,0,0,18,3,21,21,0
2354303,1,0,0,18,6,21,24,0
2354401,1,0,0,12,0,9,12,0
2354402,1,3,0,9,0,15,15,0
2354403,1,3,0,27,3,30,30,0
2354501,1,0,0,12,0,12,12,0
2354502,1,0,0,21,6,27,30,3
2354503,1,0,0,15,3,15,15,0
2354504,1,0,0,24,3,30,30,0
2354600,1,3,0,18,6,27,27,0
2354701,1,0,0,9,0,9,9,0
2354702,1,0,0,12,3,15,12,0
2354801,1,0,0,0,0,3,0,0
2354802,1,9,3,75,6,90,87,0
2354900,1,0,0,0,0,6,0,0
2355000,1,9,0,12,3,27,27,3
2355100,1,0,0,0,0,9,9,0
2355202,1,0,0,0,0,6,6,0
2355203,1,0,3,6,6,15,15,0
2355204,1,0,0,0,0,0,0,0
2355301,1,3,0,63,9,75,75,0
2355303,1,3,3,69,12,90,84,3
2355304,1,6,0,60,6,72,72,0
2355305,1,9,0,63,12,84,81,0
2355400,1,12,0,72,18,105,105,3
2355500,1,6,0,48,6,57,57,0
2355601,1,0,0,0,0,0,0,0
2355602,1,3,0,33,6,51,48,6
2355701,1,9,0,45,9,66,63,0
2355702,1,3,0,75,3,81,81,0
2355703,1,3,0,27,3,27,27,0
2355800,1,6,0,66,6,81,81,0
2355900,1,6,3,30,9,51,48,3
2356000,1,9,0,57,9,72,69,0
2356100,1,0,0,0,0,6,0,0
2356200,1,9,0,27,9,48,45,3
2356300,1,9,3,66,21,105,102,9
2356401,1,9,0,15,3,27,30,3
2356402,1,3,0,9,3,18,18,0
2356500,1,6,3,36,9,54,54,3
2356600,1,9,3,51,15,81,78,3
2356700,1,12,0,33,6,54,54,3
2356800,1,6,0,21,6,39,36,3
2356900,1,15,3,54,6,78,78,6
2357000,1,6,0,6,6,21,24,6
2357101,1,0,0,0,0,0,0,0
2357102,1,6,0,45,9,60,60,0
2357103,1,0,0,0,0,3,0,0
2357201,1,9,0,15,0,30,30,3
2357202,1,3,0,24,6,42,42,3
2357300,1,15,3,24,6,51,51,6
2357400,1,6,0,30,3,36,36,0
2357500,1,6,0,27,9,42,39,3
2357600,1,9,0,21,9,42,42,6
2357701,1,0,0,0,0,3,0,0
2357703,1,6,3,33,6,45,45,0
2357704,1,0,0,0,0,0,0,0
2357705,1,0,0,0,0,0,0,0
2357800,1,9,0,57,12,78,78,0
2357900,1,12,0,51,6,78,75,6
2358001,1,9,0,24,12,48,45,3
2358002,1,6,3,24,9,39,39,3
2358100,1,15,0,45,15,81,81,9
2358200,1,0,0,0,0,3,0,0
2358300,1,0,0,6,0,12,9,0
2358400,1,24,3,66,21,117,114,6
2358501,1,6,3,24,6,39,36,0
2358502,1,0,0,9,3,15,15,3
2358600,1,6,3,66,12,84,84,3
2358700,1,3,0,21,9,33,33,3
2358800,1,6,0,51,0,63,63,0
2358900,1,0,0,0,0,9,9,0
2359000,1,3,0,18,6,30,30,0
2359100,1,6,0,72,15,99,96,3
2359201,1,6,0,39,12,57,57,3
2359202,1,9,3,21,12,42,39,0
2359300,1,0,0,24,12,42,39,3
2359402,1,0,0,0,0,6,6,0
2359404,1,9,3,30,9,48,45,0
2359406,1,0,0,0,0,0,0,0
2359407,1,0,0,0,0,6,0,0
2359408,1,0,0,0,0,0,0,0
2359409,1,0,0,0,0,0,0,0
2359501,1,9,0,30,3,48,42,0
2359504,1,3,0,39,3,45,45,0
2359505,1,3,0,18,3,24,24,0
2359506,1,3,0,42,6,51,51,0
2359507,1,0,3,27,3,33,30,3
2359508,1,6,0,45,6,57,57,0
2359509,1,0,0,18,3,27,24,3
2359510,1,3,0,21,0,21,21,0
2359511,1,6,0,24,6,39,36,3
2359512,1,6,0,33,6,45,45,0
2359513,1,12,0,30,6,51,48,0
2359601,1,3,3,57,12,78,72,0
2359603,1,6,3,36,6,54,51,3
2359604,1,3,0,48,3,54,51,0
2359605,1,9,0,24,6,39,39,0
2359702,1,0,0,0,0,0,0,0
2359703,1,15,0,78,12,108,105,0
2359706,1,6,0,9,3,18,18,3
2359708,1,3,3,87,9,99,96,0
2359709,1,3,3,93,12,117,114,3
2359711,1,0,0,0,0,3,0,0
2359712,1,6,3,21,9,36,33,0
2359713,1,0,0,0,0,0,0,0
2359714,1,0,0,0,0,0,0,0
2359715,1,0,0,0,0,0,0,0
2359716,1,0,0,0,0,0,0,0
2359717,1,0,0,0,0,0,0,0
2359718,1,0,0,0,0,6,9,0
2359719,1,0,0,0,0,0,0,0
2359720,1,0,0,0,0,0,0,0
2359721,1,0,0,0,0,0,0,0
2359722,1,6,0,18,3,27,24,0
2359723,1,0,3,18,6,24,21,0
2359724,1,0,0,15,3,15,12,0
2359725,1,0,0,6,0,9,9,0
2359800,1,6,0,27,3,30,33,0
2359903,1,0,0,0,0,0,0,0
2359904,1,3,0,21,3,30,30,0
2359905,1,0,0,0,0,6,0,0
2359906,1,0,0,0,0,3,0,0
2360001,1,0,0,0,0,3,0,0
2360002,1,0,0,0,0,0,0,0
2360003,1,0,0,0,0,0,0,0
2360100,1,12,3,78,24,120,114,3
2360200,1,6,0,24,9,39,39,0
2360300,1,6,0,30,6,45,45,3
2360400,1,9,0,48,15,78,75,3
2360501,1,3,0,24,9,36,36,0
2360502,1,0,0,0,0,0,0,0
2360602,1,3,0,6,3,15,12,0
2360603,1,0,0,0,0,3,0,0
2360604,1,0,0,0,0,9,9,0
2360605,1,9,0,30,3,45,45,0
2360700,1,18,0,96,30,156,153,9
2360800,1,3,0,9,6,21,21,6
2360901,1,0,0,6,0,9,9,0
2360902,1,0,0,21,12,39,36,6
2360903,1,0,0,6,0,6,6,0
2360904,1,3,0,15,6,24,24,0
2360905,1,6,3,21,6,42,39,3
2361001,1,6,3,27,6,42,39,0
2361002,1,0,0,0,0,0,0,0
2361100,1,0,0,0,0,6,6,0
2361200,1,0,3,51,0,60,54,0
2361300,1,0,0,21,6,30,27,3
2361400,1,3,0,48,6,54,54,0
2361500,1,0,0,54,3,60,60,0
2361600,1,6,0,18,3,30,30,0
2361700,1,0,0,21,3,27,27,0
2361800,1,3,0,87,3,90,90,0
2361900,1,3,3,42,3,54,51,0
2362000,1,9,3,72,12,96,93,0
2362100,1,3,0,54,6,63,63,3
2362200,1,6,0,48,9,60,60,3
2362300,1,3,0,42,3,45,45,0
2362400,1,6,0,33,6,48,45,0
2362500,1,3,3,69,12,93,87,3
2362600,1,6,3,48,12,69,66,0
2362700,1,9,0,42,3,54,51,0
2362800,1,6,0,42,3,54,51,0
2362900,1,6,6,72,12,99,93,3
2363000,1,0,3,36,3,45,39,0
2363101,1,6,0,72,6,87,87,0
2363102,1,3,0,111,12,129,129,0
2363204,1,9,0,48,6,60,60,0
2363206,1,9,0,90,6,105,105,0
2363207,1,0,0,6,0,9,9,0
2363208,1,6,0,36,6,51,51,0
2363209,1,0,0,0,0,0,0,0
2363210,1,0,0,0,0,3,0,0
2363211,1,3,0,9,3,15,15,0
