meshblock_id,census_year_id,do_not_own,not_elsewhere_included,own_or_partly_own,total_people,total_stated
2862201,1,6,0,27,36,36
2862202,1,12,0,39,48,48
2862203,1,21,6,42,66,63
2862300,1,21,0,33,54,54
2862400,1,27,3,39,66,63
2862500,1,33,3,54,90,87
2862600,1,0,0,0,0,0
2862700,1,27,3,81,111,108
2862800,1,6,0,24,33,30
2862900,1,27,3,42,72,69
2863000,1,0,0,0,0,0
2863100,1,12,0,36,51,51
2863200,1,12,0,18,30,30
2863301,1,12,3,24,36,33
2863302,1,6,0,30,36,33
2863400,1,18,0,45,60,60
2863500,1,9,3,12,30,24
2863601,1,15,3,39,54,51
2863602,1,12,0,27,39,39
2863700,1,30,12,81,123,111
2863801,1,3,0,9,12,9
2863802,1,3,3,9,15,12
2863803,1,3,3,18,21,21
2863804,1,6,3,18,30,21
2863805,1,6,6,12,21,15
2863806,1,3,0,9,12,12
2863807,1,3,0,15,18,18
2863808,1,6,0,15,18,18
2863809,1,12,3,18,33,27
2863900,1,30,6,66,102,99
2864001,1,0,0,0,3,0
2864002,1,0,0,0,0,0
2864100,1,0,0,0,0,0
2864200,1,120,0,12,129,129
2864300,1,75,3,3,84,78
2864400,1,117,3,15,138,135
2864500,1,168,24,6,195,174
2864600,1,231,21,9,258,237
2864700,1,138,15,9,156,141
2864800,1,21,0,12,33,33
2864900,1,63,0,6,69,72
2865000,1,99,6,27,129,123
2865100,1,60,0,9,69,69
2865200,1,93,3,9,105,102
2865300,1,111,6,3,120,117
2865400,1,54,27,12,93,66
2865500,1,99,9,0,111,99
2865601,1,210,18,0,228,210
2865602,1,168,3,0,171,165
2865700,1,96,0,9,102,102
2865800,1,153,3,6,162,159
2865900,1,135,21,15,171,150
2866000,1,132,6,6,144,138
2866101,1,174,9,0,180,171
2866102,1,162,9,0,168,159
2866200,1,135,9,3,147,138
2866300,1,147,9,3,159,153
2866400,1,66,12,9,84,72
2866500,1,105,15,3,123,108
2866600,1,159,12,0,174,162
2866700,1,126,3,0,126,126
2866800,1,120,9,6,132,126
2866900,1,54,15,6,75,57
2867000,1,0,0,0,0,0
2867100,1,21,0,3,24,24
2867200,1,0,0,0,0,0
2867300,1,0,0,0,0,0
2867400,1,0,0,0,0,0
2867500,1,9,3,0,15,9
2867600,1,33,3,0,36,33
2867700,1,24,0,3,24,24
2867800,1,0,0,0,0,0
2867900,1,0,0,0,0,0
2868000,1,81,9,3,90,84
2868100,1,240,21,3,267,246
2868200,1,24,0,0,24,24
2868300,1,39,3,3,42,39
2868400,1,27,0,0,27,27
2868500,1,93,3,3,99,96
2868600,1,90,9,0,99,93
2868700,1,132,3,3,135,132
2868800,1,105,0,0,105,105
2868900,1,156,6,0,159,156
2869000,1,204,3,3,210,207
2869100,1,0,0,0,0,0
2869200,1,6,3,0,6,6
2869300,1,0,0,0,0,0
2869400,1,105,6,9,117,114
2869500,1,192,9,0,201,192
2869600,1,210,12,0,222,210
2869700,1,123,3,0,126,123
2869800,1,42,0,0,42,39
2869900,1,201,9,3,213,204
2870001,1,90,6,3,102,93
2870002,1,141,21,0,165,144
2870100,1,90,72,0,162,93
2870200,1,147,6,0,153,147
2870300,1,60,6,36,99,96
2870400,1,51,0,21,72,72
2870500,1,81,6,42,126,120
2870600,1,105,9,42,156,147
2870700,1,294,6,24,321,315
2870800,1,15,0,3,12,12
2870900,1,75,6,12,90,84
2871001,1,21,0,21,42,42
2871002,1,12,0,18,30,30
2871003,1,27,0,24,48,48
2871004,1,6,0,12,18,21
2871100,1,24,3,21,48,48
2871200,1,45,0,42,87,90
2871300,1,48,3,24,72,69
2871400,1,57,0,45,99,102
2871500,1,18,0,36,51,54
2871600,1,78,0,36,114,114
2871700,1,39,0,45,87,87
2871800,1,18,3,21,42,39
2871900,1,27,0,48,75,75
2872000,1,42,3,42,84,84
2872100,1,108,12,27,147,135
2872200,1,9,6,24,39,33
2872300,1,18,6,33,57,54
2872401,1,24,0,18,42,39
2872402,1,9,3,21,33,30
2872403,1,18,0,24,45,45
2872404,1,12,0,15,24,24
2872500,1,15,0,30,45,45
2872600,1,48,9,54,114,105
2872700,1,33,6,45,84,81
2872800,1,30,6,15,51,45
2872900,1,54,3,36,93,87
2873000,1,75,9,33,120,108
2873100,1,84,0,21,108,108
2873200,1,66,3,15,84,81
2873300,1,72,3,12,90,87
2873400,1,105,15,33,153,141
2873500,1,12,0,21,33,33
2873601,1,30,0,15,48,48
2873602,1,114,12,21,144,135
2873701,1,3,0,6,12,9
2873702,1,24,0,6,33,33
2873703,1,63,3,9,75,72
2873704,1,48,0,0,48,51
2873800,1,69,3,21,90,87
2873900,1,90,6,15,111,105
2874000,1,21,0,21,42,39
2874100,1,39,0,18,57,57
2874200,1,33,3,15,45,45
2874300,1,36,3,24,57,57
2874400,1,30,3,45,78,75
2874500,1,27,6,36,72,63
2874600,1,27,3,30,60,57
2874700,1,42,3,42,87,84
2874800,1,69,6,39,114,108
2874900,1,54,3,33,93,90
2875000,1,12,0,3,15,18
2875100,1,9,0,54,60,63
2875200,1,33,0,18,51,51
2875300,1,48,3,36,84,81
2875400,1,21,3,21,42,39
2875500,1,18,0,15,36,33
2875600,1,30,0,48,78,78
2875700,1,27,0,36,66,63
2875800,1,12,3,39,54,51
2875900,1,3,0,15,18,18
2876000,1,0,0,0,6,0
2876100,1,0,6,9,12,9
2876200,1,48,3,75,123,120
2876300,1,24,0,72,93,93
2876401,1,39,3,75,114,111
2876402,1,6,0,6,12,12
2876500,1,27,3,21,51,48
2876600,1,42,3,36,84,78
2876700,1,24,3,57,81,78
2876800,1,33,9,93,135,129
2876900,1,27,9,75,111,102
2877000,1,18,3,36,54,54
2877100,1,18,0,39,60,60
2877200,1,18,3,51,75,72
2877300,1,39,0,39,78,75
2877400,1,45,3,51,96,96
2877500,1,9,3,30,45,42
2877600,1,0,0,0,0,0
2877700,1,21,3,51,75,72
2877800,1,21,3,57,78,75
2877900,1,9,3,33,42,39
2878000,1,24,3,45,69,69
2878100,1,6,0,21,27,27
2878200,1,30,3,39,69,66
2878300,1,24,0,45,66,66
2878400,1,24,6,42,75,69
2878500,1,24,3,57,84,78
2878600,1,96,12,63,171,159
2878700,1,45,6,66,114,111
2878800,1,51,3,57,114,111
2878901,1,0,0,0,0,0
2878902,1,6,0,0,6,6
2879001,1,0,0,0,0,0
2879002,1,27,3,72,105,102
2879100,1,18,3,45,63,60
2879200,1,18,3,42,66,63
2879300,1,18,0,24,42,42
2879400,1,21,9,33,63,54
2879500,1,27,3,39,63,63
2879600,1,27,3,42,69,66
2879700,1,27,0,27,57,54
2879800,1,27,6,36,69,63
2879900,1,39,6,42,87,78
2880000,1,6,3,9,12,15
2880100,1,0,0,0,0,0
2880200,1,30,6,57,90,84
2880300,1,18,3,39,57,57
2880400,1,15,0,48,63,63
2880500,1,21,0,45,69,66
2880600,1,21,0,66,87,87
2880701,1,15,0,36,51,51
2880702,1,15,6,27,45,42
2880703,1,3,0,21,27,27
2880801,1,0,0,0,0,0
2880802,1,24,0,48,69,69
2880901,1,18,0,42,60,60
2880902,1,15,3,42,60,60
2881000,1,9,0,18,33,27
2881100,1,27,9,51,84,75
2881200,1,48,3,69,120,117
2881300,1,12,3,24,39,36
2881400,1,39,6,54,99,96
2881500,1,0,0,0,3,0
2881600,1,51,6,72,129,123
2881701,1,30,9,42,81,69
2881702,1,39,6,42,84,78
2881800,1,30,3,39,72,69
2881900,1,18,0,21,42,42
2882000,1,42,3,39,84,81
2882100,1,48,3,51,105,102
2882200,1,30,6,39,81,72
2882300,1,63,9,15,84,78
2882400,1,18,0,57,75,75
2882500,1,42,3,33,81,78
2882600,1,42,9,45,90,84
2882700,1,69,9,24,102,90
2882800,1,42,6,45,93,87
2882900,1,30,3,51,81,81
2883000,1,111,6,54,171,165
2883100,1,6,0,27,33,30
2883200,1,39,3,42,84,78
2883300,1,39,3,9,54,51
2883400,1,27,0,33,63,63
2883500,1,81,3,42,129,123
2883600,1,63,9,66,138,129
2883700,1,30,3,21,51,51
2883800,1,60,0,51,114,111
2883900,1,63,6,162,231,228
2884001,1,18,0,51,72,72
2884002,1,9,0,24,33,33
2884100,1,45,3,48,93,90
2884200,1,36,3,57,102,96
2884300,1,39,6,54,96,90
2884400,1,36,3,63,102,96
2884500,1,12,0,9,24,21
2884600,1,18,0,42,57,57
2884700,1,57,6,93,153,150
2884800,1,33,0,63,99,99
2884900,1,12,0,27,42,39
2885000,1,27,3,57,84,81
2885100,1,60,3,36,99,96
2885200,1,27,3,51,87,81
2885300,1,24,3,33,60,60
2885400,1,6,3,30,39,36
2885500,1,33,0,18,51,51
2885600,1,30,3,36,72,69
2885700,1,12,0,21,30,33
2885800,1,30,3,48,81,75
2885900,1,36,3,54,96,93
2886001,1,15,0,54,72,72
2886002,1,15,3,12,30,27
2886100,1,36,3,30,66,66
2886200,1,15,3,21,39,39
2886300,1,45,6,54,108,99
2886400,1,12,0,27,45,42
2886500,1,21,3,15,36,36
2886600,1,24,6,39,72,63
2886700,1,27,3,18,48,45
2886800,1,21,0,30,51,51
2886900,1,18,0,18,36,39
2887000,1,21,3,57,78,75
2887100,1,45,3,42,84,84
2887200,1,39,3,81,123,120
2887300,1,21,3,42,69,63
2887400,1,21,0,54,72,75
2887500,1,15,3,12,33,30
2887600,1,27,0,27,54,54
2887700,1,27,0,27,54,51
2887800,1,12,0,54,66,66
2887900,1,15,0,33,48,51
2888000,1,27,3,21,51,48
2888100,1,36,3,27,69,63
2888201,1,18,3,39,60,57
2888202,1,0,0,0,0,0
2888300,1,87,24,24,132,111
2888400,1,18,6,42,66,60
2888500,1,15,0,51,63,63
2888600,1,12,3,48,63,60
2888700,1,15,0,18,33,33
2888800,1,18,0,42,57,57
2888900,1,15,0,48,63,63
2889000,1,27,6,57,87,84
2889100,1,18,3,54,72,72
2889200,1,24,0,42,69,69
2889300,1,48,6,75,129,123
2889400,1,39,9,27,75,69
2889501,1,0,0,0,0,0
2889502,1,54,6,138,201,195
2889600,1,51,3,132,189,183
2889700,1,27,3,81,111,108
2889800,1,33,3,72,108,105
2889900,1,21,0,51,72,72
2890000,1,12,0,39,48,51
2890100,1,15,0,24,42,42
2890200,1,0,0,0,3,0
2890300,1,63,3,111,174,171
2890401,1,45,0,69,117,114
2890402,1,42,3,117,162,159
2890500,1,9,3,24,36,33
2890600,1,6,0,6,15,15
2890700,1,33,3,54,87,84
2890800,1,21,0,54,75,75
2890900,1,27,3,18,51,48
2891000,1,126,6,39,171,165
2891100,1,24,0,24,48,48
2891201,1,18,0,0,15,15
2891202,1,24,0,6,30,30
2891300,1,156,3,18,180,174
2891400,1,21,0,24,48,48
2891500,1,21,6,54,81,75
2891600,1,9,0,18,27,27
2891700,1,27,3,66,96,93
2891800,1,24,3,42,66,66
2891900,1,30,6,30,63,57
2892000,1,39,0,21,60,60
2892101,1,42,3,51,93,93
2892102,1,51,0,69,120,117
2892200,1,12,3,36,51,48
2892300,1,6,0,0,6,6
2892400,1,42,3,48,90,90
2892500,1,21,0,27,45,45
2892600,1,36,0,18,57,54
2892701,1,12,3,18,33,30
2892702,1,18,0,36,57,57
2892800,1,15,3,30,48,48
2892900,1,12,0,30,42,42
2893000,1,15,0,12,27,27
2893101,1,21,3,21,39,39
2893102,1,18,0,36,57,54
2893200,1,72,3,69,147,141
2893300,1,33,0,30,66,66
2893400,1,36,0,87,123,123
2893500,1,21,9,51,81,72
2893600,1,21,3,30,54,51
2893700,1,36,6,69,114,108
2893800,1,30,6,72,111,102
2893900,1,27,3,24,54,54
2894000,1,6,0,21,30,27
2894100,1,18,3,30,51,48
2894200,1,27,0,72,102,102
2894300,1,12,0,24,36,33
2894400,1,0,0,0,0,0
2894500,1,0,0,0,0,0
2894600,1,0,0,0,0,0
2894700,1,6,3,0,6,6
2894800,1,15,3,0,15,12
2894900,1,0,0,0,0,0
2895000,1,0,0,0,3,0
2895100,1,0,0,0,0,0
2895200,1,0,0,0,6,0
2895300,1,15,3,0,18,15
2895400,1,78,9,6,90,84
2895500,1,18,9,0,24,18
2895600,1,6,0,0,6,6
2895700,1,9,6,0,12,9
2895800,1,0,0,0,6,0
2895900,1,0,0,0,0,0
2896000,1,0,0,0,0,0
2896100,1,114,3,42,162,159
2896200,1,42,3,12,60,57
2896300,1,105,3,21,126,126
2896400,1,84,6,9,99,93
2896500,1,51,6,21,78,75
2896600,1,48,6,12,63,60
2896700,1,45,3,3,51,51
2896800,1,111,12,15,138,126
2896900,1,24,6,6,33,30
2897000,1,72,6,24,102,96
2897100,1,69,9,9,87,81
2897200,1,72,3,9,84,81
2897300,1,39,0,0,39,39
2897400,1,78,6,30,114,108
2897500,1,63,3,12,78,72
2897600,1,0,0,0,3,0
2897700,1,72,9,27,111,102
2897800,1,45,0,15,60,60
2897900,1,81,6,24,111,108
2898000,1,57,3,15,75,69
2898100,1,60,3,9,75,72
2898200,1,66,9,6,81,75
2898300,1,60,15,6,81,66
2898400,1,45,0,9,51,51
2898500,1,33,0,18,54,54
2898600,1,48,27,42,120,90
2898700,1,39,3,21,63,60
2898800,1,81,3,42,123,120
2898900,1,0,0,0,3,0
2899000,1,0,0,0,6,0
2899100,1,27,12,6,45,33
2899200,1,57,15,3,72,60
2899300,1,66,6,6,78,69
2899400,1,9,0,9,18,21
2899500,1,6,9,3,21,9
2899600,1,24,0,3,30,30
2899700,1,45,0,0,45,45
2899800,1,15,21,6,39,18
2899900,1,24,0,0,27,27
2900000,1,42,6,3,48,42
2900100,1,0,0,0,3,0
2900200,1,39,3,24,66,60
2900300,1,48,3,30,78,78
2900400,1,69,3,36,108,105
2900500,1,60,3,15,75,75
2900600,1,84,12,24,117,108
2900700,1,78,6,30,114,105
2900800,1,33,3,12,48,45
2900900,1,51,0,6,60,60
2901000,1,0,0,0,3,0
2901100,1,0,0,0,0,0
2901200,1,6,3,12,21,18
2901300,1,276,33,3,315,279
2901400,1,0,0,0,3,0
2901500,1,0,0,0,0,0
2901600,1,0,0,0,0,0
2901700,1,0,0,0,0,0
2901800,1,84,3,3,87,87
2901900,1,18,0,0,15,18
2902000,1,45,0,0,48,45
2902100,1,96,3,6,102,102
2902200,1,90,3,0,96,90
2902300,1,51,0,0,54,54
2902400,1,159,21,24,201,183
2902500,1,168,12,33,216,201
2902600,1,165,6,9,180,177
2902700,1,48,3,3,51,51
2902800,1,0,0,0,0,0
2902900,1,12,3,0,15,15
2903000,1,0,0,0,3,0
2903100,1,0,0,0,6,0
2903200,1,18,0,0,18,18
2903300,1,0,0,0,0,0
2903400,1,0,0,0,0,0
2903500,1,30,9,3,42,36
2903600,1,18,3,3,27,24
2903700,1,24,0,0,24,21
2903800,1,99,6,18,120,114
2903900,1,144,6,36,186,183
2904000,1,18,3,9,27,30
2904100,1,132,6,21,159,156
2904200,1,69,6,9,81,78
2904300,1,45,3,12,63,57
2904400,1,75,15,51,138,126
2904500,1,18,3,27,51,48
2904600,1,54,6,69,132,129
2904700,1,33,3,54,87,87
2904800,1,36,0,60,96,99
2904900,1,51,3,93,147,147
2905000,1,0,0,0,0,0
2905100,1,18,0,9,27,27
2905201,1,15,0,6,24,21
2905202,1,6,3,18,27,24
2905300,1,45,3,30,78,78
2905400,1,66,0,60,126,126
2905500,1,66,6,72,144,135
2905600,1,24,0,36,63,63
2905700,1,9,0,45,54,54
2905800,1,12,0,24,36,36
2905900,1,27,3,57,84,84
2906001,1,9,0,42,51,51
2906002,1,0,0,0,0,0
2906100,1,36,0,48,87,87
2906200,1,27,3,27,57,57
2906300,1,39,6,81,126,117
2906400,1,45,3,54,105,102
2906500,1,6,0,12,18,18
2906600,1,12,3,6,18,18
2906700,1,33,3,39,78,75
2906800,1,21,3,39,60,60
2906900,1,51,6,21,81,75
2907000,1,18,0,6,24,24
2907100,1,21,3,21,45,42
2907200,1,21,0,30,51,51
2907300,1,45,3,42,90,87
2907400,1,24,3,36,63,60
2907500,1,3,0,9,12,15
2907600,1,27,0,39,66,69
2907700,1,15,0,12,27,27
2907800,1,24,3,3,27,27
2907900,1,33,6,39,75,69
2908000,1,21,0,54,78,78
2908100,1,42,3,54,99,96
2908200,1,36,3,30,69,66
2908300,1,48,6,57,108,105
2908401,1,18,0,30,51,48
2908402,1,9,0,33,42,42
2908403,1,12,0,12,21,21
2908404,1,9,3,18,33,30
2908500,1,30,0,36,66,63
2908600,1,24,3,60,87,84
2908700,1,6,0,9,12,15
2908800,1,27,3,48,81,75
2908900,1,18,0,27,45,45
2909000,1,9,0,33,42,42
2909101,1,0,0,0,0,0
2909102,1,0,0,0,0,0
2909105,1,0,0,0,0,0
2909106,1,0,0,0,0,0
2909108,1,0,0,0,0,0
2909109,1,0,0,0,0,0
2909110,1,0,0,0,0,0
2909113,1,0,0,0,0,0
2909115,1,0,0,0,0,0
2909116,1,0,12,0,15,3
2909117,1,0,0,0,0,0
2909121,1,0,0,0,0,0
2909122,1,0,0,0,0,0
2909123,1,0,0,0,0,0
2909124,1,0,0,0,0,0
2909125,1,0,0,0,0,0
2909126,1,0,0,0,0,0
2909127,1,0,0,0,0,0
2909128,1,0,0,0,0,0
2909129,1,0,0,0,3,0
2909130,1,0,0,0,0,0
2909200,1,36,9,48,96,87
2909300,1,24,3,42,66,63
2909400,1,21,3,57,81,78
2909502,1,0,0,6,9,9
2909503,1,6,3,45,51,48
2909504,1,3,0,15,18,18
2909505,1,3,0,24,30,30
2909600,1,15,3,12,30,27
2909700,1,6,0,18,24,24
2909800,1,33,3,63,96,93
2909900,1,27,3,51,81,78
2910000,1,15,0,39,54,54
2910100,1,21,3,66,93,90
2910200,1,51,6,30,87,78
2910300,1,18,0,27,42,42
2910400,1,9,0,9,15,15
2910500,1,24,3,9,36,33
2910600,1,24,0,12,36,33
2910700,1,27,0,15,42,42
2910800,1,27,6,24,57,51
2910900,1,42,3,33,75,75
2911000,1,24,6,33,63,57
2911100,1,45,6,57,108,99
2911200,1,21,3,45,66,66
2911300,1,21,3,48,75,72
2911400,1,24,3,51,75,72
2911500,1,30,3,33,66,63
2911600,1,39,3,51,93,90
2911700,1,24,3,45,72,69
2911800,1,57,3,42,99,96
2911900,1,39,3,24,63,60
2912000,1,24,0,36,60,60
2912100,1,51,3,36,90,87
2912200,1,42,6,42,90,84
2912300,1,45,6,39,93,84
2912400,1,21,3,57,84,78
2912500,1,39,9,39,87,81
2912600,1,36,6,42,84,78
2912701,1,18,0,24,42,45
2912702,1,18,0,18,36,36
2912703,1,12,0,3,15,15
2912704,1,54,15,3,75,60
2912801,1,18,3,36,54,51
2912802,1,21,6,18,45,39
2912901,1,18,0,36,51,51
2912902,1,3,0,15,21,21
2913000,1,21,3,63,87,81
2913100,1,27,3,24,51,51
2913200,1,36,6,15,57,51
2913300,1,30,6,27,66,60
2913400,1,33,6,36,75,72
2913500,1,102,9,78,186,177
2913600,1,54,6,36,93,87
2913700,1,30,0,27,54,54
2913800,1,45,9,36,93,84
2913900,1,42,3,33,78,78
2914000,1,27,3,15,48,42
2914100,1,12,0,9,18,21
2914200,1,27,3,12,45,39
2914300,1,0,0,0,6,0
2914400,1,0,0,0,0,0
2914500,1,0,0,0,3,0
2914600,1,66,3,21,93,87
2914700,1,24,3,39,66,63
2914800,1,21,3,21,42,39
2914900,1,33,6,33,75,66
2915000,1,9,0,42,54,54
2915100,1,24,0,45,72,72
2915200,1,21,3,39,63,60
2915300,1,42,3,36,81,78
2915400,1,33,6,27,63,57
2915500,1,30,6,48,81,75
2915600,1,21,12,18,48,39
2915700,1,33,6,39,81,72
2915800,1,24,3,48,78,75
2915900,1,45,0,102,147,147
2916000,1,45,6,60,108,105
2916100,1,15,0,27,42,42
2916200,1,15,3,30,45,42
2916300,1,27,3,12,39,36
2916400,1,42,9,33,87,78
2916500,1,18,6,69,90,87
2916600,1,30,0,45,78,75
2916700,1,42,3,111,156,156
2916800,1,27,3,60,93,87
2916900,1,36,6,90,126,123
2917000,1,18,0,27,48,45
2917101,1,12,0,24,36,36
2917102,1,18,0,18,36,36
2917200,1,24,0,75,102,99
2917300,1,27,3,51,81,78
2917401,1,0,0,0,0,0
2917402,1,6,0,9,15,15
2917501,1,12,0,18,33,30
2917502,1,9,0,18,30,27
2917503,1,3,0,30,36,33
2917600,1,33,3,45,81,81
2917701,1,6,3,15,21,21
2917702,1,21,0,33,51,51
2917703,1,6,3,15,21,21
2917704,1,6,0,24,33,30
2917800,1,18,3,21,42,39
2917900,1,33,3,45,81,78
2918000,1,0,0,0,3,0
2918101,1,9,0,39,51,45
2918102,1,6,0,12,18,18
2918200,1,18,3,60,81,78
2918300,1,21,0,30,54,54
2918400,1,33,3,39,75,72
2918500,1,36,3,66,105,105
2918600,1,24,0,42,66,66
2918700,1,12,3,27,42,39
2918800,1,45,3,78,129,123
2918900,1,24,0,42,66,66
2919000,1,24,0,30,57,54
2919100,1,45,3,42,87,87
2919200,1,36,3,30,69,63
2919300,1,12,3,30,48,45
2919400,1,6,3,39,45,45
2919500,1,21,3,48,72,69
2919600,1,39,9,42,90,81
2919700,1,27,3,60,90,84
2919800,1,12,0,21,36,33
2919900,1,27,3,81,108,105
2920000,1,24,0,6,33,33
2920100,1,54,3,51,108,105
2920200,1,36,3,45,81,78
2920300,1,6,0,12,18,18
2920400,1,27,3,51,78,78
2920500,1,24,12,27,66,51
2920600,1,21,0,24,45,48
2920700,1,57,6,66,129,123
2920800,1,48,6,30,87,78
2920900,1,48,6,42,96,90
2921000,1,9,3,21,33,33
2921100,1,30,3,57,93,90
2921200,1,30,9,33,75,63
2921300,1,27,0,48,75,75
2921400,1,42,0,42,84,84
2921500,1,45,3,18,66,66
2921600,1,60,3,60,123,120
2921700,1,42,3,51,99,96
2921800,1,54,3,42,99,96
2921900,1,54,6,90,147,141
2922000,1,21,6,42,69,66
2922100,1,48,6,21,78,72
2922200,1,39,12,48,96,87
2922300,1,66,6,87,159,153
2922400,1,39,3,39,81,78
2922500,1,36,0,84,120,117
2922601,1,9,0,0,9,9
2922602,1,21,6,45,72,66
2922700,1,54,6,81,141,138
2922800,1,39,3,45,87,84
2922900,1,42,9,57,105,99
2923000,1,45,6,60,111,105
2923100,1,15,0,33,48,48
2923200,1,21,3,60,84,81
2923300,1,51,6,21,78,72
2923400,1,27,0,27,54,54
2923500,1,18,3,30,51,51
2923600,1,33,3,24,60,57
2923700,1,3,3,33,39,36
2923800,1,75,6,57,138,135
2923900,1,21,3,60,84,81
2924000,1,9,0,24,33,33
2924100,1,21,3,21,42,39
2924200,1,33,3,15,51,48
2924300,1,33,0,21,57,57
2924400,1,42,6,24,72,66
2924500,1,36,3,24,60,57
2924600,1,33,3,24,60,57
2924700,1,12,3,30,45,45
2924800,1,12,3,21,39,33
2924900,1,21,3,15,39,39
2925000,1,45,6,18,66,63
2925100,1,39,3,18,60,57
2925200,1,39,3,12,54,51
2925300,1,18,0,18,36,39
2925400,1,9,6,9,27,21
2925500,1,27,3,27,57,51
2925601,1,9,3,15,30,27
2925602,1,12,3,21,36,33
2925603,1,12,3,24,39,39
2925700,1,12,0,48,60,60
2925800,1,9,0,33,42,42
2925900,1,36,6,57,99,96
2926000,1,63,0,87,153,150
2926100,1,69,3,51,126,123
2926200,1,39,3,12,54,51
2926300,1,24,6,69,102,96
2926400,1,45,3,75,126,126
2926500,1,15,0,39,54,54
2926600,1,51,6,120,180,174
2926700,1,42,3,51,99,93
2926801,1,9,0,12,24,21
2926802,1,18,0,9,27,27
2926803,1,48,9,60,120,108
2926804,1,12,3,21,39,36
2926805,1,3,0,21,27,24
2926806,1,15,0,18,33,33
2926900,1,51,6,54,111,105
2927000,1,45,3,78,129,126
2927101,1,15,0,27,42,42
2927102,1,12,3,15,30,27
2927103,1,21,0,18,42,42
2927200,1,15,0,12,30,27
2927300,1,42,3,96,144,141
2927400,1,33,0,48,78,81
2927500,1,30,3,24,57,57
2927600,1,30,3,21,57,54
2927700,1,24,3,30,54,51
2927800,1,39,6,63,105,99
2927900,1,27,0,30,60,57
2928000,1,21,3,27,51,48
2928100,1,21,3,27,51,48
2928200,1,24,3,27,57,51
2928300,1,24,6,39,69,66
2928400,1,36,0,27,63,60
2928500,1,45,9,63,114,108
2928600,1,27,0,45,75,72
2928700,1,30,9,33,69,60
2928800,1,81,6,54,141,135
2928900,1,36,3,33,69,69
2929000,1,24,0,9,30,33
2929100,1,27,3,9,39,36
2929200,1,27,3,30,60,57
2929300,1,63,3,15,84,78
2929400,1,48,3,6,57,57
2929500,1,24,0,12,33,33
2929600,1,60,9,60,132,123
2929700,1,57,9,51,114,108
2929800,1,81,18,30,126,108
2929900,1,42,6,27,78,72
2930000,1,15,0,15,33,33
2930100,1,0,0,0,0,0
2930200,1,69,9,51,126,123
2930300,1,0,0,0,0,0
2930400,1,0,0,0,3,0
2930500,1,18,0,18,36,36
2930600,1,54,6,42,102,96
2930700,1,51,9,57,114,105
2930800,1,18,3,24,48,45
2930900,1,30,6,21,60,54
2931000,1,48,3,54,105,102
2931100,1,69,3,42,114,108
2931200,1,0,0,0,0,0
2931300,1,0,0,0,6,0
2931400,1,0,0,0,0,0
2931500,1,24,6,18,45,42
2931600,1,0,0,0,3,0
2931700,1,12,0,3,15,15
2931800,1,0,0,0,3,0
2931900,1,0,0,0,6,0
2932000,1,6,0,3,9,9
2932100,1,12,0,3,18,18
2932200,1,0,0,0,3,0
2932300,1,27,3,30,60,57
2932400,1,99,12,27,138,126
2932500,1,0,0,0,0,0
2932600,1,0,0,0,3,0
2932700,1,0,0,0,0,0
2932800,1,0,0,0,0,0
2932900,1,0,0,0,0,0
2933000,1,0,0,0,0,0
2933100,1,33,0,63,96,96
2933201,1,24,3,39,63,63
2933202,1,27,0,24,51,51
2933203,1,3,0,15,18,15
2933204,1,3,0,15,18,15
2933300,1,33,6,36,75,72
2933400,1,66,3,63,129,126
2933500,1,15,3,30,45,45
2933600,1,15,3,75,90,90
2933700,1,27,0,51,78,75
2933800,1,24,3,57,81,78
2933900,1,78,0,90,171,168
2934000,1,36,0,69,108,105
2934100,1,36,3,60,96,93
2934200,1,30,6,39,75,69
2934300,1,12,3,27,42,42
2934400,1,15,0,27,39,39
2934500,1,21,3,24,45,42
2934600,1,42,0,48,93,93
2934700,1,36,0,45,81,81
2934800,1,48,3,63,114,108
2934900,1,30,3,69,105,102
2935000,1,21,0,63,84,84
2935100,1,27,0,45,75,75
2935200,1,33,3,60,96,93
2935300,1,12,3,39,54,51
2935400,1,36,3,57,96,93
2935500,1,39,6,99,144,138
2935600,1,51,9,90,147,141
2935700,1,39,0,75,117,111
2935801,1,9,3,33,42,42
2935802,1,9,3,24,33,33
2935900,1,30,0,48,72,75
2936000,1,42,9,69,120,111
2936100,1,0,0,0,0,0
2936200,1,9,3,48,60,57
2936300,1,30,6,72,108,102
2936400,1,42,3,93,135,132
2936501,1,30,3,30,63,63
2936502,1,9,0,42,54,51
2936503,1,18,3,12,30,30
2936600,1,15,3,24,45,42
2936700,1,27,6,63,93,90
2936800,1,21,3,78,99,96
2936900,1,27,0,75,105,102
2937000,1,45,3,78,123,120
2937100,1,18,6,60,84,78
2937201,1,15,6,36,54,51
2937202,1,15,3,33,54,48
2937203,1,9,3,24,36,33
2937300,1,18,3,36,60,57
2937401,1,27,0,36,69,66
2937402,1,12,0,27,39,39
2937403,1,9,0,12,24,21
2937500,1,24,3,63,90,87
2937600,1,9,0,30,42,39
2937700,1,63,9,150,219,213
2937800,1,45,6,93,144,141
2937900,1,30,0,69,96,96
2938000,1,18,3,75,96,93
2938100,1,18,3,36,57,54
2938200,1,30,0,81,111,108
2938300,1,18,6,57,78,72
2938400,1,33,9,9,51,42
2938500,1,15,0,21,36,33
2938600,1,15,3,45,63,60
2938700,1,30,3,72,108,105
2938800,1,36,6,54,99,93
2938900,1,15,0,39,57,54
