meshblock_id,census_year_id,family_trust,not_elsewhere_included,not_owned,owned,total,total_stated
506002,1,0,15,27,186,225,210
506003,1,0,9,45,171,225,216
506201,1,0,15,36,159,210,192
506202,1,0,6,6,12,27,21
506300,1,0,36,93,423,555,519
506400,1,0,9,24,126,159,150
506613,1,0,108,225,876,1206,1098
506614,1,0,60,180,702,945,882
506616,1,0,6,18,33,51,48
506620,1,0,9,12,33,54,45
506631,1,0,63,300,864,1230,1164
506633,1,0,15,78,162,255,240
506634,1,0,9,12,72,90,84
506642,1,0,30,93,288,408,381
506644,1,0,3,33,129,162,162
506645,1,0,24,81,150,252,228
506646,1,0,39,99,429,570,531
506647,1,0,3,18,75,99,93
506648,1,0,6,15,93,114,108
506652,1,0,33,129,426,591,555
506653,1,0,45,147,585,774,732
506654,1,0,27,99,264,390,360
506655,1,0,6,33,126,165,162
506656,1,0,12,30,120,162,153
506657,1,0,6,24,129,159,150
506658,1,0,6,30,90,123,120
506659,1,0,0,21,42,66,66
506660,1,0,54,204,597,849,795
506661,1,0,42,156,567,765,723
506800,1,0,54,216,528,798,744
506901,1,0,33,255,867,1155,1125
506902,1,0,39,252,759,1050,1011
506903,1,0,72,375,1203,1650,1578
507000,1,0,51,312,1044,1404,1356
507101,1,0,45,366,951,1362,1320
507102,1,0,45,321,1056,1422,1380
507200,1,0,60,348,1134,1542,1482
507300,1,0,45,321,1086,1452,1404
507400,1,0,48,351,1302,1701,1653
507500,1,0,12,150,570,738,723
507710,1,0,30,231,762,1023,993
507720,1,0,27,297,855,1182,1155
507800,1,0,114,705,1314,2136,2019
507900,1,0,69,603,1002,1677,1608
508010,1,0,66,420,618,1104,1038
508020,1,0,60,684,1380,2124,2061
508110,1,0,42,450,744,1233,1191
508120,1,0,24,354,471,846,825
508210,1,0,45,426,861,1332,1290
508220,1,0,51,339,714,1101,1050
508310,1,0,33,486,990,1509,1476
508320,1,0,66,450,816,1329,1266
508411,1,0,57,522,1053,1629,1572
508412,1,0,39,285,582,906,864
508420,1,0,120,741,1176,2037,1917
508510,1,0,48,498,1164,1707,1659
508520,1,0,75,609,1326,2007,1935
508610,1,0,60,387,1182,1632,1569
508620,1,0,30,321,708,1059,1029
508701,1,0,12,111,186,309,297
508703,1,0,12,51,105,162,153
508704,1,0,30,252,468,747,720
508803,1,0,48,369,1047,1464,1416
508804,1,0,18,120,324,459,444
508805,1,0,9,138,300,447,435
508806,1,0,6,123,291,423,414
508807,1,0,45,315,723,1080,1038
508900,1,0,6,63,180,249,243
509000,1,0,30,171,354,555,525
509100,1,0,30,270,1014,1317,1287
509300,1,0,45,471,852,1368,1326
509400,1,0,66,663,1299,2025,1959
509500,1,0,21,189,474,681,660
509701,1,0,33,531,981,1542,1512
509702,1,0,33,693,630,1356,1323
509800,1,0,48,471,963,1482,1434
510010,1,0,96,564,1092,1752,1656
510020,1,0,60,429,987,1476,1413
510210,1,0,39,303,534,876,840
510220,1,0,60,429,774,1260,1203
510401,1,0,48,423,795,1266,1215
510402,1,0,45,219,942,1206,1161
510500,1,0,45,432,975,1449,1407
510700,1,0,105,552,1077,1734,1629
510800,1,0,120,465,723,1311,1191
511001,1,0,54,276,573,900,849
511002,1,0,93,339,807,1236,1146
511100,1,0,156,774,1314,2244,2088
511301,1,0,69,354,453,873,807
511302,1,0,63,312,507,882,819
511303,1,0,48,303,267,615,570
511401,1,0,87,543,816,1446,1356
511402,1,0,66,522,795,1380,1311
511601,1,0,96,321,867,1284,1188
511602,1,0,54,210,522,786,735
511700,1,0,75,369,699,1143,1068
511800,1,0,81,297,810,1188,1107
511901,1,0,24,195,756,972,951
511902,1,0,45,267,945,1257,1215
512000,1,0,42,195,966,1206,1164
512100,1,0,51,351,945,1350,1299
512201,1,0,48,324,609,981,930
512202,1,0,81,381,720,1179,1101
512300,1,0,57,357,867,1281,1227
512401,1,0,111,297,663,1071,957
512402,1,0,66,324,852,1245,1179
512500,1,0,114,528,1038,1680,1563
512600,1,0,48,174,852,1077,1029
512700,1,0,27,99,678,804,777
512801,1,0,48,126,681,852,804
512802,1,0,9,24,120,150,141
512902,1,0,57,114,699,873,813
512903,1,0,36,189,237,462,423
512904,1,0,9,30,48,87,75
512905,1,0,3,12,45,60,57
512906,1,0,42,291,582,915,873
513011,1,0,27,99,489,618,588
513012,1,0,15,108,273,396,381
513013,1,0,39,276,465,780,738
513020,1,0,39,105,528,675,636
513101,1,0,45,69,249,363,321
513102,1,0,39,51,273,363,327
513211,1,0,60,222,357,639,582
513212,1,0,42,237,366,645,606
513213,1,0,78,291,306,675,597
513214,1,0,42,171,390,600,558
513220,1,0,39,174,570,783,744
513301,1,0,90,375,558,1023,936
513302,1,0,84,432,822,1338,1257
513410,1,0,18,270,300,591,570
513420,1,0,30,84,462,576,546
513431,1,0,12,327,84,420,411
513432,1,0,30,99,540,666,639
513511,1,0,6,81,138,225,219
513512,1,0,75,204,474,750,678
513521,1,0,90,483,750,1326,1236
513522,1,0,39,201,1203,1443,1404
513530,1,0,72,540,1107,1716,1644
513610,1,0,9,27,78,117,105
513621,1,0,6,18,123,147,141
513622,1,0,12,72,183,267,258
513631,1,0,81,444,771,1302,1218
513632,1,0,72,339,738,1149,1077
513701,1,0,9,57,207,273,264
513702,1,0,42,93,477,612,570
513800,1,0,75,219,645,939,861
514000,1,0,96,807,669,1572,1473
514101,1,0,75,297,189,561,486
514102,1,0,201,930,267,1395,1197
514103,1,0,267,864,279,1407,1140
514200,1,0,63,216,96,375,312
514301,1,0,42,276,129,447,405
514302,1,0,27,147,42,216,189
514401,1,0,147,675,774,1599,1452
514402,1,0,108,687,792,1590,1482
514500,1,0,111,501,1188,1800,1692
514600,1,0,72,453,987,1509,1437
514700,1,0,69,441,1401,1914,1845
514801,1,0,168,423,642,1236,1065
514802,1,0,126,495,534,1155,1029
514900,1,0,102,567,489,1161,1059
515001,1,0,60,453,690,1200,1143
515002,1,0,48,558,978,1584,1536
515003,1,0,27,219,237,483,456
515100,1,0,72,525,1068,1665,1590
515201,1,0,45,549,609,1203,1158
515202,1,0,51,411,414,879,828
515301,1,0,30,339,438,804,774
515302,1,0,54,591,642,1290,1233
515410,1,0,69,447,561,1083,1014
515420,1,0,72,480,501,1053,981
515431,1,0,66,489,426,984,918
515432,1,0,12,105,120,240,228
515500,1,0,24,267,171,459,435
515600,1,0,84,324,195,603,516
515700,1,0,36,423,600,1059,1026
515801,1,0,57,378,645,1077,1020
515802,1,0,42,279,720,1044,1002
515901,1,0,45,324,501,870,825
515902,1,0,159,936,705,1797,1641
516001,1,0,24,165,198,387,360
516002,1,0,72,417,696,1182,1113
516003,1,0,60,501,840,1398,1341
516101,1,0,42,360,690,1095,1053
516102,1,0,54,393,909,1359,1305
516201,1,0,51,318,816,1182,1134
516202,1,0,54,309,1029,1392,1338
516301,1,0,81,789,1347,2214,2136
516302,1,0,48,453,1182,1686,1635
516400,1,0,111,855,948,1917,1803
516500,1,0,111,777,1263,2154,2043
516601,1,0,45,408,819,1272,1227
516602,1,0,36,345,912,1293,1257
516700,1,0,42,546,1275,1863,1824
516800,1,0,48,258,1029,1332,1284
516900,1,0,96,465,1116,1677,1581
517001,1,0,156,753,429,1335,1179
517002,1,0,78,513,231,822,744
517100,1,0,105,873,264,1242,1140
517201,1,0,72,480,396,945,876
517202,1,0,3,21,36,60,57
517400,1,0,63,399,213,672,612
517500,1,0,123,627,579,1329,1206
517600,1,0,99,618,546,1269,1167
517701,1,0,57,462,498,1017,957
517702,1,0,108,666,750,1521,1416
517703,1,0,51,564,510,1128,1077
517800,1,0,81,732,1062,1875,1797
517901,1,0,75,357,468,900,822
517902,1,0,90,426,351,864,777
517903,1,0,99,516,723,1338,1239
518101,1,0,117,549,357,1020,906
518102,1,0,84,618,423,1125,1041
518201,1,0,78,801,969,1845,1767
518202,1,0,51,411,471,933,882
518301,1,0,51,459,750,1263,1212
518302,1,0,60,567,933,1560,1500
518500,1,0,66,828,753,1644,1578
518600,1,0,69,540,1158,1764,1698
518701,1,0,84,699,1233,2016,1932
518702,1,0,45,348,939,1329,1287
518801,1,0,72,594,294,957,888
518802,1,0,66,435,261,762,696
518803,1,0,147,723,588,1461,1314
518901,1,0,78,468,1122,1671,1590
518902,1,0,48,312,903,1260,1212
519001,1,0,45,261,840,1149,1104
519002,1,0,51,534,645,1230,1176
519200,1,0,45,516,678,1239,1194
519300,1,0,30,240,492,762,735
519400,1,0,87,696,1176,1962,1872
519500,1,0,18,114,81,213,195
519710,1,0,72,717,663,1452,1380
519720,1,0,60,546,843,1449,1386
519810,1,0,75,408,744,1230,1155
519820,1,0,90,597,474,1158,1071
519900,1,0,72,639,480,1191,1122
520000,1,0,87,519,516,1119,1035
520201,1,0,117,834,1263,2211,2094
520202,1,0,39,333,312,684,645
520301,1,0,48,303,213,564,519
520302,1,0,48,381,336,765,717
520303,1,0,66,465,354,885,819
520401,1,0,114,669,639,1422,1305
520402,1,0,123,606,702,1431,1308
520500,1,0,120,648,702,1470,1353
520601,1,0,117,771,393,1281,1164
520602,1,0,51,291,516,855,804
520801,1,0,234,888,1995,3117,2880
520803,1,0,0,0,0,3,0
520804,1,0,0,0,0,6,0
520900,1,0,3,24,12,39,36
521000,1,0,51,90,282,423,369
521111,1,0,18,63,171,252,234
521112,1,0,15,39,93,147,135
521114,1,0,6,12,48,66,60
521115,1,0,9,9,36,54,45
521116,1,0,3,30,81,117,114
521117,1,0,18,57,156,234,216
521121,1,0,78,129,483,693,615
521122,1,0,159,345,1269,1776,1614
521131,1,0,42,78,378,498,456
521132,1,0,45,201,969,1215,1170
521134,1,0,6,18,48,69,66
521135,1,0,39,108,282,426,387
521136,1,0,24,84,180,285,261
521151,1,0,57,156,642,855,798
521152,1,0,54,117,489,663,609
521153,1,0,33,135,507,675,642
521160,1,0,12,51,183,246,234
521201,1,0,3,57,171,225,225
521202,1,0,6,39,120,168,159
521203,1,0,15,21,81,117,102
521301,1,0,57,198,696,948,891
521302,1,0,6,36,108,156,147
521501,1,0,21,225,795,1044,1020
521502,1,0,42,285,1215,1542,1503
521601,1,0,33,216,600,846,813
521602,1,0,84,528,1284,1896,1815
521801,1,0,120,465,240,825,705
521802,1,0,141,573,339,1050,912
521803,1,0,66,177,219,462,396
521901,1,0,177,705,369,1251,1074
521902,1,0,0,0,0,3,0
522100,1,0,81,585,777,1443,1362
522201,1,0,75,588,951,1611,1539
522202,1,0,51,558,894,1503,1452
522301,1,0,66,303,603,972,906
522302,1,0,96,552,801,1446,1350
522400,1,0,48,435,771,1254,1206
522601,1,0,57,399,1224,1677,1623
522603,1,0,18,90,477,585,567
522604,1,0,21,159,609,792,771
522605,1,0,0,0,0,0,0
522711,1,0,33,270,612,915,882
522712,1,0,33,267,855,1155,1122
522721,1,0,27,141,306,474,444
522722,1,0,57,423,933,1410,1353
522723,1,0,24,228,567,819,795
522730,1,0,48,261,870,1179,1131
522810,1,0,42,273,1113,1428,1389
522820,1,0,27,216,792,1032,1005
522910,1,0,36,300,681,1020,984
522920,1,0,57,474,801,1329,1272
523000,1,0,51,423,1044,1518,1467
523101,1,0,45,273,1227,1542,1497
523102,1,0,42,192,1077,1308,1266
523105,1,0,15,96,615,726,714
523106,1,0,45,255,1245,1545,1500
523107,1,0,21,132,387,543,519
523109,1,0,54,225,810,1089,1035
523110,1,0,18,78,618,720,699
523112,1,0,3,6,3,15,12
523113,1,0,27,36,165,228,198
523114,1,0,39,87,507,633,594
523115,1,0,9,18,39,66,57
523116,1,0,3,3,15,18,18
523201,1,0,15,93,573,684,666
523202,1,0,30,129,387,549,516
523300,1,0,96,327,1146,1569,1473
523402,1,0,84,393,168,645,561
523403,1,0,21,165,66,252,231
523404,1,0,6,51,105,162,156
523501,1,0,33,186,114,336,300
523502,1,0,96,543,312,948,855
523601,1,0,69,393,261,723,657
523602,1,0,96,477,246,819,726
523711,1,0,138,465,279,882,744
523712,1,0,60,297,441,795,735
523713,1,0,21,27,66,114,93
523721,1,0,114,345,450,906,792
523722,1,0,93,411,729,1236,1140
523813,1,0,21,81,285,390,369
523814,1,0,39,126,735,903,861
523816,1,0,66,258,303,627,558
523817,1,0,45,234,282,564,516
523818,1,0,18,24,105,147,129
523819,1,0,6,12,141,156,150
523820,1,0,75,273,1215,1557,1485
523911,1,0,69,336,390,798,726
523912,1,0,39,348,354,738,699
523920,1,0,57,372,1047,1476,1422
524001,1,0,78,249,732,1062,981
524002,1,0,198,528,987,1716,1515
524111,1,0,36,282,291,612,573
524112,1,0,81,345,360,789,705
524121,1,0,30,231,132,393,363
524122,1,0,51,483,258,789,741
524200,1,0,69,333,378,783,711
524301,1,0,75,483,801,1362,1287
524302,1,0,123,420,561,1104,984
524303,1,0,114,489,756,1356,1245
524402,1,0,0,39,0,39,39
524403,1,0,51,216,138,405,351
524404,1,0,66,192,228,492,423
524405,1,0,27,159,213,399,369
524510,1,0,60,378,255,693,633
524520,1,0,81,462,408,954,870
524530,1,0,111,531,411,1050,936
524602,1,0,60,654,216,930,873
524603,1,0,66,342,369,780,711
524604,1,0,6,27,15,45,39
524711,1,0,63,297,360,720,660
524712,1,0,42,213,231,486,444
524713,1,0,90,342,285,711,624
524720,1,0,111,627,864,1602,1491
524811,1,0,72,327,654,1053,981
524812,1,0,84,249,588,921,837
524821,1,0,96,321,267,684,588
524822,1,0,120,513,306,942,819
524901,1,0,78,354,1125,1560,1482
524902,1,0,42,267,375,687,642
525001,1,0,90,456,675,1218,1128
525002,1,0,42,243,339,621,579
525101,1,0,81,510,798,1392,1308
525102,1,0,69,351,1173,1590,1524
525201,1,0,45,186,540,771,726
525202,1,0,33,84,306,423,390
525410,1,0,42,333,447,822,780
525420,1,0,42,390,495,927,885
525510,1,0,39,234,180,450,411
525520,1,0,33,162,645,837,804
525530,1,0,48,330,510,885,840
525540,1,0,36,162,822,1020,987
525610,1,0,108,528,642,1275,1170
525620,1,0,36,204,360,600,564
525630,1,0,60,351,786,1194,1137
525700,1,0,48,231,447,726,678
525910,1,0,186,654,1059,1899,1713
525921,1,0,84,486,1242,1812,1725
525922,1,0,51,222,543,819,768
526103,1,0,42,246,615,903,864
526104,1,0,75,303,666,1044,972
526105,1,0,33,48,225,309,273
526106,1,0,6,9,48,63,57
526200,1,0,78,273,570,921,843
526400,1,0,0,0,0,0,0
526500,1,0,63,339,651,1053,990
526601,1,0,72,186,846,1107,1032
526602,1,0,54,120,357,531,477
526603,1,0,9,63,291,360,354
526701,1,0,45,285,837,1167,1125
526702,1,0,18,84,216,318,300
526900,1,0,15,144,270,426,411
527004,1,0,12,78,396,489,477
527005,1,0,3,6,36,45,42
527006,1,0,39,177,1041,1254,1215
527007,1,0,6,36,240,285,279
527008,1,0,12,87,576,675,660
527009,1,0,6,33,222,258,255
527111,1,0,30,177,414,624,591
527112,1,0,9,42,108,159,150
527122,1,0,18,78,162,258,237
527123,1,0,21,180,420,621,600
527124,1,0,6,21,27,51,45
527125,1,0,21,147,375,543,519
527131,1,0,24,243,900,1164,1140
527133,1,0,18,135,357,510,492
527134,1,0,3,6,15,21,21
527210,1,0,27,150,402,579,552
527221,1,0,36,75,177,288,252
527222,1,0,12,81,21,114,102
527401,1,0,48,423,399,870,819
527402,1,0,75,480,864,1419,1347
527501,1,0,36,249,651,939,903
527502,1,0,39,300,702,1041,1002
527503,1,0,12,87,192,291,276
527504,1,0,27,252,675,954,930
527505,1,0,57,297,906,1260,1203
527600,1,0,9,21,117,147,138
527700,1,0,27,147,462,636,609
527810,1,0,6,30,108,141,138
527820,1,0,6,153,156,321,312
527912,1,0,6,60,309,375,372
527913,1,0,12,93,435,537,525
527914,1,0,15,114,417,543,531
527915,1,0,9,75,225,306,297
527916,1,0,12,33,174,222,210
527917,1,0,0,15,30,48,48
527921,1,0,6,30,105,138,135
527922,1,0,15,66,324,405,390
527923,1,0,3,45,93,138,138
527924,1,0,6,36,129,171,165
527925,1,0,3,63,63,129,126
527931,1,0,6,30,90,123,117
527932,1,0,3,48,219,267,264
527934,1,0,12,150,399,564,552
527935,1,0,9,45,177,228,219
527936,1,0,6,27,165,198,192
527937,1,0,3,15,30,45,42
528000,1,0,9,81,180,270,261
528200,1,0,60,510,969,1539,1482
528310,1,0,57,627,1365,2049,1992
528320,1,0,18,162,618,801,780
528402,1,0,18,186,477,678,660
528403,1,0,3,66,24,96,90
528405,1,0,0,18,45,66,66
528406,1,0,3,12,30,45,42
528501,1,0,51,441,1011,1506,1455
528503,1,0,30,474,393,897,867
528504,1,0,45,372,588,1005,957
528505,1,0,9,75,411,495,483
528601,1,0,30,243,999,1272,1242
528602,1,0,33,444,912,1386,1356
528700,1,0,33,333,786,1155,1119
528800,1,0,24,594,642,1260,1236
528900,1,0,30,375,285,693,663
529000,1,0,57,594,765,1413,1356
529100,1,0,63,636,711,1413,1347
529200,1,0,51,540,852,1446,1392
529300,1,0,42,411,1344,1800,1758
529401,1,0,24,270,807,1101,1077
529402,1,0,36,297,837,1170,1131
529501,1,0,24,252,303,576,555
529502,1,0,57,405,276,738,681
529503,1,0,39,306,684,1032,990
529600,1,0,21,183,636,843,819
529700,1,0,48,678,222,948,900
529800,1,0,33,438,546,1020,984
529900,1,0,60,516,414,993,930
530000,1,0,66,690,648,1401,1335
530100,1,0,54,504,384,939,885
530200,1,0,63,765,423,1251,1191
530300,1,0,57,837,732,1623,1566
530400,1,0,60,525,660,1245,1185
530500,1,0,39,744,330,1116,1077
530600,1,0,24,411,384,822,798
530700,1,0,39,390,687,1116,1080
530800,1,0,27,207,669,903,876
531001,1,0,18,96,291,405,387
531002,1,0,42,315,819,1179,1137
531003,1,0,24,225,600,852,825
531004,1,0,48,309,744,1098,1053
531100,1,0,21,60,114,198,174
531200,1,0,39,312,621,972,933
531301,1,0,45,129,390,561,522
531303,1,0,0,39,90,132,129
531304,1,0,45,300,738,1083,1038
531500,1,0,6,57,111,177,168
531600,1,0,6,48,27,75,72
531710,1,0,12,72,114,201,186
531720,1,0,30,132,393,549,522
531731,1,0,6,102,216,324,318
531732,1,0,3,18,3,24,21
531800,1,0,12,126,276,414,402
532000,1,0,90,585,897,1569,1479
532200,1,0,6,15,60,84,78
532300,1,0,0,24,54,81,78
532400,1,0,6,27,51,81,75
532501,1,0,33,132,402,567,534
532502,1,0,12,51,45,105,96
532601,1,0,24,69,114,207,183
532602,1,0,9,42,36,87,75
532700,1,0,18,105,234,360,342
532901,1,0,18,159,285,465,444
532902,1,0,63,354,552,969,906
532903,1,0,9,69,135,216,207
532904,1,0,12,60,144,213,204
533000,1,0,63,405,810,1281,1221
533100,1,0,51,171,366,585,537
533200,1,0,144,333,1026,1503,1359
533300,1,0,117,432,1146,1698,1581
533400,1,0,42,141,432,615,573
533501,1,0,45,348,693,1086,1041
533502,1,0,66,498,1038,1605,1539
533602,1,0,21,60,234,318,294
533603,1,0,72,279,852,1200,1131
533604,1,0,27,84,294,408,378
533800,1,0,15,105,288,408,393
533901,1,0,36,210,573,819,783
533902,1,0,15,111,321,441,429
533903,1,0,9,51,111,171,162
534100,1,0,30,231,504,768,738
534200,1,0,30,234,855,1119,1092
534300,1,0,75,423,987,1488,1413
534400,1,0,69,486,1212,1767,1701
534500,1,0,30,204,579,816,783
534602,1,0,3,39,81,123,117
534603,1,0,51,237,540,834,780
534604,1,0,63,402,921,1386,1320
534800,1,0,78,369,1044,1491,1413
534901,1,0,33,288,585,903,870
534902,1,0,39,357,1035,1431,1395
535000,1,0,15,45,90,153,138
535100,1,0,15,90,177,282,267
535211,1,0,6,15,45,66,57
535212,1,0,6,27,51,81,81
535220,1,0,27,174,387,588,561
535231,1,0,15,66,180,261,246
535232,1,0,18,96,225,339,321
535241,1,0,12,186,495,696,681
535242,1,0,15,90,189,297,279
535250,1,0,39,195,477,714,675
535261,1,0,9,90,198,297,288
535262,1,0,6,45,105,159,153
535310,1,0,27,174,486,687,660
535320,1,0,12,84,159,252,240
535330,1,0,36,279,429,747,711
535340,1,0,90,285,417,789,702
535350,1,0,21,108,177,309,285
535360,1,0,48,282,732,1059,1014
535370,1,0,48,219,495,759,711
535380,1,0,3,12,45,60,57
535501,1,0,45,285,756,1083,1041
535502,1,0,60,354,915,1326,1269
535600,1,0,78,363,972,1410,1332
535700,1,0,9,33,168,210,201
535800,1,0,42,339,810,1188,1146
535900,1,0,39,111,231,378,339
536000,1,0,18,246,591,852,834
536201,1,0,39,396,684,1116,1077
536202,1,0,39,243,414,696,657
536203,1,0,18,120,204,342,324
536400,1,0,18,45,171,234,216
536503,1,0,21,174,591,789,768
536505,1,0,12,48,129,183,171
536506,1,0,0,0,0,0,0
536508,1,0,0,0,0,0,0
536509,1,0,0,0,0,0,0
536510,1,0,0,0,0,0,0
536512,1,0,6,27,75,108,102
536513,1,0,21,96,648,768,744
536514,1,0,27,144,444,612,585
536515,1,0,6,162,423,594,588
536516,1,0,45,366,753,1164,1122
536517,1,0,12,90,312,414,402
536611,1,0,21,18,51,90,66
536613,1,0,0,0,0,0,0
536614,1,0,30,117,453,600,570
536615,1,0,33,183,618,831,798
536620,1,0,30,222,1008,1263,1230
536630,1,0,69,273,1125,1467,1398
536641,1,0,6,48,147,201,195
536642,1,0,27,168,444,642,612
536651,1,0,15,78,180,273,255
536653,1,0,60,165,408,636,576
536654,1,0,66,255,588,909,843
536810,1,0,72,738,693,1503,1431
536821,1,0,69,759,1113,1941,1869
536822,1,0,3,0,30,33,30
536831,1,0,63,702,1230,1998,1935
536832,1,0,63,666,1224,1953,1890
537000,1,0,36,387,1482,1905,1869
537100,1,0,36,354,759,1152,1113
537201,1,0,81,495,1104,1680,1599
537202,1,0,39,312,990,1341,1299
537301,1,0,54,543,1002,1602,1545
537302,1,0,21,153,390,564,543
537400,1,0,36,297,474,810,771
537500,1,0,63,384,612,1056,996
537601,1,0,87,513,1101,1701,1611
537602,1,0,27,102,513,642,615
537700,1,0,93,300,375,768,675
537800,1,0,21,93,162,276,255
537900,1,0,45,303,1062,1410,1368
538000,1,0,30,240,747,1017,990
538101,1,0,51,327,351,726,675
538102,1,0,147,648,1026,1824,1677
538201,1,0,99,300,477,876,777
538202,1,0,0,0,0,3,0
538301,1,0,9,78,300,387,381
538302,1,0,21,276,657,957,936
538303,1,0,36,201,627,867,828
538501,1,0,48,321,630,1002,954
538502,1,0,75,417,963,1455,1380
538601,1,0,63,279,684,1029,966
538602,1,0,21,123,282,426,405
538721,1,0,3,21,63,87,81
538722,1,0,9,54,111,174,165
538731,1,0,6,36,120,162,156
538732,1,0,18,177,840,1035,1014
538741,1,0,54,417,594,1065,1011
538742,1,0,27,204,471,705,675
538811,1,0,48,147,567,762,714
538812,1,0,0,0,0,0,0
538820,1,0,87,189,627,900,816
538831,1,0,12,69,78,159,147
538832,1,0,36,132,393,561,525
538841,1,0,21,114,252,384,363
538842,1,0,12,75,96,183,171
538850,1,0,18,141,336,495,477
538861,1,0,12,6,21,39,30
538863,1,0,18,39,156,213,195
538864,1,0,21,45,156,222,204
539000,1,0,21,126,204,354,330
539100,1,0,108,417,639,1164,1056
539200,1,0,48,246,417,708,663
539310,1,0,84,273,288,648,561
539320,1,0,48,228,558,831,783
539400,1,0,90,276,438,801,711
539500,1,0,18,165,450,633,615
539600,1,0,51,276,177,504,453
539700,1,0,30,132,345,510,480
539800,1,0,6,99,399,501,495
539900,1,0,21,162,324,510,489
540000,1,0,42,276,1167,1482,1440
540100,1,0,42,153,393,582,543
540200,1,0,60,225,354,636,579
540300,1,0,9,30,69,108,99
540410,1,0,30,231,135,393,363
540420,1,0,63,471,267,798,738
540510,1,0,39,294,609,939,903
540520,1,0,33,420,417,867,837
540600,1,0,45,276,282,600,558
540700,1,0,12,30,36,78,66
540900,1,0,36,141,315,492,456
541000,1,0,60,423,759,1239,1182
541311,1,0,21,105,318,441,420
541312,1,0,15,117,66,198,180
541313,1,0,6,18,45,69,63
541315,1,0,0,0,0,6,0
541316,1,0,6,27,75,111,102
541317,1,0,15,27,135,177,159
541318,1,0,0,6,6,15,12
541319,1,0,15,81,207,303,288
541320,1,0,15,192,267,474,459
541333,1,0,9,24,84,117,108
541334,1,0,3,36,36,75,72
541335,1,0,21,102,393,513,492
541342,1,0,3,48,6,60,54
541344,1,0,6,39,120,165,159
541345,1,0,24,39,93,156,132
541346,1,0,12,36,69,120,108
541347,1,0,3,6,51,60,54
541348,1,0,6,18,42,69,60
541501,1,0,0,15,18,36,33
541502,1,0,0,0,0,0,0
541503,1,0,3,12,6,27,21
541710,1,0,42,153,315,507,468
541720,1,0,93,624,684,1404,1311
541730,1,0,114,537,798,1449,1335
541740,1,0,54,369,903,1329,1275
541750,1,0,30,174,486,687,657
541760,1,0,45,258,474,780,732
541900,1,0,30,369,699,1098,1068
542000,1,0,15,57,168,240,222
542100,1,0,42,69,111,222,180
542200,1,0,18,162,405,588,570
542300,1,0,3,42,117,165,162
542410,1,0,39,420,780,1236,1197
542421,1,0,9,36,159,204,195
542422,1,0,45,330,618,990,948
542430,1,0,30,456,609,1098,1068
542440,1,0,54,450,993,1497,1446
542511,1,0,9,42,117,168,159
542513,1,0,0,0,0,0,0
542514,1,0,0,6,21,30,24
542520,1,0,6,45,126,177,168
542530,1,0,51,327,864,1239,1191
542540,1,0,24,111,393,525,501
542550,1,0,36,126,357,519,486
542561,1,0,21,48,117,186,165
542562,1,0,90,129,375,594,507
542600,1,0,168,645,1500,2313,2145
542700,1,0,30,219,327,576,546
542800,1,0,87,504,816,1407,1320
542901,1,0,3,45,84,132,129
542903,1,0,45,126,330,501,456
542904,1,0,6,27,75,114,105
542905,1,0,0,0,0,0,0
542906,1,0,51,270,663,987,936
543301,1,0,75,318,495,891,813
543302,1,0,9,111,126,246,237
543303,1,0,9,57,96,162,156
543601,1,0,21,204,321,552,528
543602,1,0,3,72,93,171,165
543800,1,0,6,30,81,111,108
543901,1,0,18,63,243,321,303
543902,1,0,0,21,114,135,132
543903,1,0,21,123,387,531,510
544001,1,0,30,207,420,657,627
544002,1,0,36,228,477,741,705
544003,1,0,12,60,141,213,201
544004,1,0,12,117,147,276,264
544200,1,0,60,489,954,1503,1443
544300,1,0,102,600,936,1638,1536
544400,1,0,51,435,435,924,873
544500,1,0,30,315,1035,1383,1353
544600,1,0,72,555,642,1269,1197
544701,1,0,24,168,540,729,708
544702,1,0,45,354,288,690,645
544801,1,0,72,417,441,930,858
544802,1,0,33,318,339,693,660
544900,1,0,9,99,330,435,426
545201,1,0,9,33,45,87,78
545202,1,0,9,21,78,105,96
545204,1,0,30,102,141,267,240
545205,1,0,9,42,69,120,111
545206,1,0,0,0,0,0,0
545301,1,0,15,87,150,255,237
545302,1,0,27,84,192,300,273
545303,1,0,6,39,54,99,90
545304,1,0,21,72,225,318,297
545500,1,0,96,492,945,1536,1440
545611,1,0,21,150,486,657,639
545621,1,0,6,42,150,198,192
545631,1,0,6,84,315,399,396
545632,1,0,9,36,81,123,114
545710,1,0,18,96,255,369,351
545721,1,0,18,84,222,330,306
545722,1,0,18,63,189,270,252
545730,1,0,18,81,390,492,474
545740,1,0,39,195,576,810,771
545750,1,0,6,42,129,177,171
545761,1,0,9,27,111,147,138
545762,1,0,6,63,240,312,303
545811,1,0,9,57,159,225,216
545812,1,0,12,42,177,231,219
545821,1,0,18,156,561,738,717
545822,1,0,9,24,84,123,111
545831,1,0,3,21,75,102,96
545832,1,0,3,63,123,192,189
545841,1,0,15,114,237,366,351
545842,1,0,15,57,168,237,225
545851,1,0,21,108,282,414,393
545852,1,0,9,48,144,201,192
545860,1,0,21,93,195,306,285
545911,1,0,12,84,147,243,231
545912,1,0,0,57,87,144,141
545913,1,0,3,33,57,93,90
546100,1,0,15,180,291,483,468
546200,1,0,15,141,150,306,288
546300,1,0,21,108,390,519,501
546400,1,0,9,30,12,51,39
